id,Logexp,foldchange,pval,condition,control
CA_C0001,2.99363,-0.35779,0.0359,BuOH.15,BA.75
CA_C0002,2.73912,-0.32482,0.00431,BuOH.15,BA.75
CA_C0003,2.08908,-0.07092,0.00355,BuOH.15,BA.75
CA_C0004,2.95263,-0.02367,0.00128,BuOH.15,BA.75
CA_C0005,2.17907,-0.1314,0.00431,BuOH.15,BA.75
CA_C0006,3.22819,-0.23457,0.03643,BuOH.15,BA.75
CA_C0007,3.4759,-0.1253,0.00431,BuOH.15,BA.75
CA_C0008,1.3434,0.10395,0,BuOH.15,BA.75
CA_C0009,2.01886,-0.02152,0.00128,BuOH.15,BA.75
CA_C0010,2.82889,-0.08514,0.00431,BuOH.15,BA.75
CA_C0011,1.77427,0.16226,0,BuOH.15,BA.75
CA_C0012,2.50812,0.45782,0.00431,BuOH.15,BA.75
CA_C0013,1.71516,0.47284,0,BuOH.15,BA.75
CA_C0014,3.62681,-0.55658,0.02051,BuOH.15,BA.75
CA_C0015,3.77662,-0.53233,0.01742,BuOH.15,BA.75
CA_C0016,3.34755,-0.53062,0.00431,BuOH.15,BA.75
CA_C0017,3.60634,-0.66426,0.04724,BuOH.15,BA.75
CA_C0018,2.55612,-0.64823,0.0501,BuOH.15,BA.75
CA_C0019,1.75569,-0.01126,0,BuOH.15,BA.75
CA_C0020,1.95133,-0.84628,0,BuOH.15,BA.75
CA_C0021,2.98857,-0.04446,0.00249,BuOH.15,BA.75
CA_C0022,3.03432,0.24169,0.00431,BuOH.15,BA.75
CA_C0023,2.07668,0.19186,0.00431,BuOH.15,BA.75
CA_C0024,2.84351,-0.2711,0.00431,BuOH.15,BA.75
CA_C0025,1.84108,-0.04537,0,BuOH.15,BA.75
CA_C0026,1.90602,-0.10151,0,BuOH.15,BA.75
CA_C0027,2.36966,-0.07771,0.00355,BuOH.15,BA.75
CA_C0028,3.35378,-0.12776,0.00431,BuOH.15,BA.75
CA_C0029,2.81761,0.42894,0.03643,BuOH.15,BA.75
CA_C0030,2.99658,0.17425,0.00431,BuOH.15,BA.75
CA_C0031,1.93134,0.06219,0,BuOH.15,BA.75
CA_C0032,2.48781,-0.14041,0.00431,BuOH.15,BA.75
CA_C0033,2.58129,-0.23106,0.00431,BuOH.15,BA.75
CA_C0034,2.59792,0.29295,0.00431,BuOH.15,BA.75
CA_C0035,1.36663,0.31703,0,BuOH.15,BA.75
CA_C0036,1.21304,-0.26521,0,BuOH.15,BA.75
CA_C0037,1.26714,-0.07528,0,BuOH.15,BA.75
CA_C0038,0.60294,-0.04657,0,BuOH.15,BA.75
CA_C0039,2.04126,-0.08277,0.00431,BuOH.15,BA.75
CA_C0040,1.68744,0.33308,0,BuOH.15,BA.75
CA_C0041,1.24435,0.05124,0,BuOH.15,BA.75
CA_C0042,1.70139,0.04307,0,BuOH.15,BA.75
CA_C0043,1.15865,0.29365,0,BuOH.15,BA.75
CA_C0044,0.84178,0.58149,0,BuOH.15,BA.75
CA_C0045,1.71951,0.29713,0,BuOH.15,BA.75
CA_C0046,1.11285,0.37506,0,BuOH.15,BA.75
CA_C0047,1.07374,0.64057,0,BuOH.15,BA.75
CA_C0048,1.20641,0.49056,0,BuOH.15,BA.75
CA_C0049,1.30261,0.24785,0,BuOH.15,BA.75
CA_C0050,0.72999,0.3505,0,BuOH.15,BA.75
CA_C0051,0.60894,-0.09612,0,BuOH.15,BA.75
CA_C0052,1.84921,-0.30897,0,BuOH.15,BA.75
CA_C0053,1.61557,-0.14631,0,BuOH.15,BA.75
CA_C0055,1.33388,-0.19575,0,BuOH.15,BA.75
CA_C0056,2.21775,0.75226,0.06994,BuOH.15,BA.75
CA_C0057,2.42891,0.75846,0.09382,BuOH.15,BA.75
CA_C0058,1.77121,0.71263,0,BuOH.15,BA.75
CA_C0059,1.9806,0.76211,0.08566,BuOH.15,BA.75
CA_C0060,2.70911,0.41813,0.00431,BuOH.15,BA.75
CA_C0061,2.88063,0.46607,0.00603,BuOH.15,BA.75
CA_C0062,2.18507,0.32686,0.00431,BuOH.15,BA.75
CA_C0063,3.14422,0.49899,0.013,BuOH.15,BA.75
CA_C0064,1.80828,0.46986,0,BuOH.15,BA.75
CA_C0065,1.96311,0.87206,0,BuOH.15,BA.75
CA_C0066,1.85887,0.54246,0,BuOH.15,BA.75
CA_C0067,1.57893,0.21985,0,BuOH.15,BA.75
CA_C0068,1.7814,0.09948,0,BuOH.15,BA.75
CA_C0069,1.48203,-0.03174,0,BuOH.15,BA.75
CA_C0070,2.06699,0.15128,0.00431,BuOH.15,BA.75
CA_C0071,1.50736,0.5356,0,BuOH.15,BA.75
CA_C0072,0.72035,0.81248,0,BuOH.15,BA.75
CA_C0073,2.27303,-0.11279,0.00431,BuOH.15,BA.75
CA_C0075,0.89938,0.03289,0,BuOH.15,BA.75
CA_C0076,2.39367,-0.15811,0.00431,BuOH.15,BA.75
CA_C0077,1.35518,0.35136,0,BuOH.15,BA.75
CA_C0078,3.53263,-0.02138,0.00121,BuOH.15,BA.75
CA_C0079,3.03998,0.03205,0.00128,BuOH.15,BA.75
CA_C0080,2.55593,-0.11642,0.00431,BuOH.15,BA.75
CA_C0081,2.08943,-0.10896,0.00431,BuOH.15,BA.75
CA_C0082,3.75766,0.1344,0.00431,BuOH.15,BA.75
CA_C0083,2.933,-0.01569,0.00073,BuOH.15,BA.75
CA_C0084,2.70511,-0.35749,0.00603,BuOH.15,BA.75
CA_C0085,1.45251,-0.43184,0,BuOH.15,BA.75
CA_C0086,1.55059,-0.30649,0,BuOH.15,BA.75
CA_C0087,2.27665,0.04473,0.00249,BuOH.15,BA.75
CA_C0088,2.33705,0.18347,0.00431,BuOH.15,BA.75
CA_C0089,2.52584,0.08038,0.00431,BuOH.15,BA.75
CA_C0090,2.63943,0.06848,0.00355,BuOH.15,BA.75
CA_C0091,4.03471,-0.83373,0.25368,BuOH.15,BA.75
CA_C0092,1.87108,-1.12994,0,BuOH.15,BA.75
CA_C0093,1.408,-0.08179,0,BuOH.15,BA.75
CA_C0094,2.99578,0.43529,0.01046,BuOH.15,BA.75
CA_C0095,2.25419,0.4164,0.00431,BuOH.15,BA.75
CA_C0096,1.81326,0.25032,0,BuOH.15,BA.75
CA_C0097,2.15183,0.48928,0.00992,BuOH.15,BA.75
CA_C0098,2.49589,0.34092,0.00431,BuOH.15,BA.75
