id,Logexp,foldchange,pval,condition,control
CA_C0001,2.99363,-0.31502,0.15021,NS.150,NS.270
CA_C0002,2.73912,-0.07723,0.01727,NS.150,NS.270
CA_C0003,2.08908,0.36056,0.17928,NS.150,NS.270
CA_C0004,2.95263,-0.01765,0.00378,NS.150,NS.270
CA_C0005,2.17907,-0.16265,0.0643,NS.150,NS.270
CA_C0006,3.22819,-0.32752,0.33978,NS.150,NS.270
CA_C0007,3.4759,-0.20036,0.15283,NS.150,NS.270
CA_C0008,1.3434,-0.10261,0.01611,NS.150,NS.270
CA_C0009,2.01886,-0.00283,0.00113,NS.150,NS.270
CA_C0010,2.82889,-0.17627,0.05904,NS.150,NS.270
CA_C0011,1.77427,0.54652,0.15846,NS.150,NS.270
CA_C0012,2.50812,0.27163,0.04562,NS.150,NS.270
CA_C0013,1.71516,0.11529,0.02117,NS.150,NS.270
CA_C0014,3.62681,-1.28941,0.79862,NS.150,NS.270
CA_C0015,3.77662,-1.06357,0.56762,NS.150,NS.270
CA_C0016,3.34755,-1.30282,0.66571,NS.150,NS.270
CA_C0017,3.60634,-1.2486,0.66284,NS.150,NS.270
CA_C0018,2.55612,-1.23692,0.70412,NS.150,NS.270
CA_C0019,1.75569,-0.27859,0.05304,NS.150,NS.270
CA_C0020,1.95133,-1.32195,0.65054,NS.150,NS.270
CA_C0021,2.98857,0.19853,0.07645,NS.150,NS.270
CA_C0022,3.03432,-0.45331,0.26687,NS.150,NS.270
CA_C0023,2.07668,-0.02823,0.00566,NS.150,NS.270
CA_C0024,2.84351,-0.32544,0.09105,NS.150,NS.270
CA_C0025,1.84108,0.21723,0.06707,NS.150,NS.270
CA_C0026,1.90602,0.61428,0.42021,NS.150,NS.270
CA_C0027,2.36966,0.40174,0.22335,NS.150,NS.270
CA_C0028,3.35378,-0.254,0.06988,NS.150,NS.270
CA_C0029,2.81761,0.00941,0.00253,NS.150,NS.270
CA_C0030,2.99658,-0.10198,0.02538,NS.150,NS.270
CA_C0031,1.93134,-0.08506,0.01727,NS.150,NS.270
CA_C0032,2.48781,-0.12915,0.06586,NS.150,NS.270
CA_C0033,2.58129,-0.6857,0.61866,NS.150,NS.270
CA_C0034,2.59792,-0.27886,0.06586,NS.150,NS.270
CA_C0035,1.36663,1.04441,0.32625,NS.150,NS.270
CA_C0036,1.21304,0.93396,0.59708,NS.150,NS.270
CA_C0037,1.26714,1.16649,0.77491,NS.150,NS.270
CA_C0038,0.60294,1.08306,0,NS.150,NS.270
CA_C0039,2.04126,0.92464,1.5395,NS.150,NS.270
CA_C0040,1.68744,0.7403,0.25793,NS.150,NS.270
CA_C0041,1.24435,0.70764,0.23971,NS.150,NS.270
CA_C0042,1.70139,0.55316,0.19282,NS.150,NS.270
CA_C0043,1.15865,0.75838,0.2249,NS.150,NS.270
CA_C0044,0.84178,0.26998,0.03797,NS.150,NS.270
CA_C0045,1.71951,0.81204,0.2843,NS.150,NS.270
CA_C0046,1.11285,0.85723,0.24038,NS.150,NS.270
CA_C0047,1.07374,0.36999,0.06242,NS.150,NS.270
CA_C0048,1.20641,0.77638,0.18128,NS.150,NS.270
CA_C0049,1.30261,0.28543,0.04368,NS.150,NS.270
CA_C0050,0.72999,0.19165,0.0205,NS.150,NS.270
CA_C0051,0.60894,0.43348,0.06459,NS.150,NS.270
CA_C0052,1.84921,0.10482,0.02293,NS.150,NS.270
CA_C0053,1.61557,-0.37556,0.15283,NS.150,NS.270
CA_C0055,1.33388,-0.26115,0.05325,NS.150,NS.270
CA_C0056,2.21775,1.45728,0.77829,NS.150,NS.270
CA_C0057,2.42891,1.89096,1.76858,NS.150,NS.270
CA_C0058,1.77121,2.05963,1.5577,NS.150,NS.270
CA_C0059,1.9806,1.55614,0.94532,NS.150,NS.270
CA_C0060,2.70911,1.13327,0.72799,NS.150,NS.270
CA_C0061,2.88063,1.57792,1.57527,NS.150,NS.270
CA_C0062,2.18507,1.65948,1.84909,NS.150,NS.270
CA_C0063,3.14422,1.70609,1.76858,NS.150,NS.270
CA_C0064,1.80828,1.8306,1.80889,NS.150,NS.270
CA_C0065,1.96311,2.07283,2.01212,NS.150,NS.270
CA_C0066,1.85887,1.31072,1.30345,NS.150,NS.270
CA_C0067,1.57893,0.40708,0.11309,NS.150,NS.270
CA_C0068,1.7814,0.58097,0.23133,NS.150,NS.270
CA_C0069,1.48203,0.41439,0.11378,NS.150,NS.270
CA_C0070,2.06699,0.74659,0.36433,NS.150,NS.270
CA_C0071,1.50736,1.35028,0.79862,NS.150,NS.270
CA_C0072,0.72035,0.88792,0.19424,NS.150,NS.270
CA_C0073,2.27303,-0.34157,0.24536,NS.150,NS.270
CA_C0075,0.89938,-0.28609,0.03997,NS.150,NS.270
CA_C0076,2.39367,-0.34138,0.13272,NS.150,NS.270
CA_C0077,1.35518,-0.28861,0.05304,NS.150,NS.270
CA_C0078,3.53263,-0.51398,0.2854,NS.150,NS.270
CA_C0079,3.03998,-0.3205,0.09412,NS.150,NS.270
CA_C0080,2.55593,-0.0391,0.0089,NS.150,NS.270
CA_C0081,2.08943,0.22,0.07041,NS.150,NS.270
CA_C0082,3.75766,-0.16059,0.07432,NS.150,NS.270
CA_C0083,2.933,-0.15347,0.04387,NS.150,NS.270
CA_C0084,2.70511,-0.5518,0.2854,NS.150,NS.270
CA_C0085,1.45251,-0.96359,0.43751,NS.150,NS.270
CA_C0086,1.55059,0.06514,0.00992,NS.150,NS.270
CA_C0087,2.27665,-0.12995,0.04629,NS.150,NS.270
CA_C0088,2.33705,0.19972,0.04368,NS.150,NS.270
CA_C0089,2.52584,0.12927,0.04439,NS.150,NS.270
CA_C0090,2.63943,-0.02369,0.00566,NS.150,NS.270
CA_C0091,4.03471,-0.65573,0.24038,NS.150,NS.270
CA_C0092,1.87108,-0.74996,0.27878,NS.150,NS.270
CA_C0093,1.408,-0.24263,0.03311,NS.150,NS.270
CA_C0094,2.99578,0.51171,0.198,NS.150,NS.270
CA_C0095,2.25419,0.26485,0.05897,NS.150,NS.270
CA_C0096,1.81326,0.35676,0.09412,NS.150,NS.270
