id,Logexp,foldchange,pval,condition,control
CA_C0001,2.99363,0.12819,0.00052,NS.15,NS.75
CA_C0002,2.73912,0.32397,0.00052,NS.15,NS.75
CA_C0003,2.08908,-0.00188,0.00052,NS.15,NS.75
CA_C0004,2.95263,-0.12515,0.00052,NS.15,NS.75
CA_C0005,2.17907,0.10108,0.00052,NS.15,NS.75
CA_C0006,3.22819,0.26988,0.00052,NS.15,NS.75
CA_C0007,3.4759,0.07404,0.00052,NS.15,NS.75
CA_C0008,1.3434,-0.19042,0,NS.15,NS.75
CA_C0009,2.01886,0.14988,0.00052,NS.15,NS.75
CA_C0010,2.82889,0.00647,0.00052,NS.15,NS.75
CA_C0011,1.77427,-0.42658,0,NS.15,NS.75
CA_C0012,2.50812,-0.49654,0.00052,NS.15,NS.75
CA_C0013,1.71516,-0.28304,0,NS.15,NS.75
CA_C0014,3.62681,0.22593,0.00052,NS.15,NS.75
CA_C0015,3.77662,0.21227,0.00052,NS.15,NS.75
CA_C0016,3.34755,0.0805,0.00052,NS.15,NS.75
CA_C0017,3.60634,0.27616,0.00052,NS.15,NS.75
CA_C0018,2.55612,0.16419,0.00052,NS.15,NS.75
CA_C0019,1.75569,0.13044,0,NS.15,NS.75
CA_C0020,1.95133,0.19269,0,NS.15,NS.75
CA_C0021,2.98857,-0.04434,0.00052,NS.15,NS.75
CA_C0022,3.03432,-0.10502,0.00052,NS.15,NS.75
CA_C0023,2.07668,-0.00203,0.00052,NS.15,NS.75
CA_C0024,2.84351,0.06412,0.00052,NS.15,NS.75
CA_C0025,1.84108,-0.01838,0,NS.15,NS.75
CA_C0026,1.90602,0.14006,0,NS.15,NS.75
CA_C0027,2.36966,0.08499,0.00052,NS.15,NS.75
CA_C0028,3.35378,0.10782,0.00052,NS.15,NS.75
CA_C0029,2.81761,-0.32171,0.00052,NS.15,NS.75
CA_C0030,2.99658,0.15223,0.00052,NS.15,NS.75
CA_C0031,1.93134,-0.04142,0,NS.15,NS.75
CA_C0032,2.48781,0.09208,0.00052,NS.15,NS.75
CA_C0033,2.58129,0.32851,0.00052,NS.15,NS.75
CA_C0034,2.59792,-0.11691,0.00052,NS.15,NS.75
CA_C0035,1.36663,-0.3483,0,NS.15,NS.75
