id,Logexp,foldchange,pval,condition,control
CA_C0001,2.99363,-0.05258,0.00075,BA.15,NS.270
CA_C0002,2.73912,-0.10504,0.0104,BA.15,NS.270
CA_C0003,2.08908,0.15644,0.0224,BA.15,NS.270
CA_C0004,2.95263,0.01703,2e-04,BA.15,NS.270
CA_C0005,2.17907,-0.0858,0.0104,BA.15,NS.270
CA_C0006,3.22819,-0.19739,0.12064,BA.15,NS.270
CA_C0007,3.4759,-0.12024,0.0357,BA.15,NS.270
CA_C0008,1.3434,0.05511,0.00075,BA.15,NS.270
CA_C0009,2.01886,-0.08256,0.0104,BA.15,NS.270
CA_C0010,2.82889,-0.07588,0.0104,BA.15,NS.270
CA_C0011,1.77427,0.4309,0.07825,BA.15,NS.270
CA_C0012,2.50812,0.14529,0.0104,BA.15,NS.270
CA_C0013,1.71516,-0.12359,0.0104,BA.15,NS.270
CA_C0014,3.62681,-0.4447,0.0907,BA.15,NS.270
CA_C0015,3.77662,-0.31781,0.0357,BA.15,NS.270
CA_C0016,3.34755,-0.41578,0.05735,BA.15,NS.270
CA_C0017,3.60634,-0.36186,0.04635,BA.15,NS.270
CA_C0018,2.55612,-0.37647,0.05466,BA.15,NS.270
CA_C0019,1.75569,-0.35037,0.04973,BA.15,NS.270
CA_C0020,1.95133,-0.42512,0.0538,BA.15,NS.270
CA_C0021,2.98857,0.25176,0.10427,BA.15,NS.270
CA_C0022,3.03432,-0.25375,0.06958,BA.15,NS.270
CA_C0023,2.07668,-0.16784,0.02371,BA.15,NS.270
CA_C0024,2.84351,-0.13955,0.0104,BA.15,NS.270
CA_C0025,1.84108,0.18511,0.02847,BA.15,NS.270
CA_C0026,1.90602,0.28503,0.07608,BA.15,NS.270
CA_C0027,2.36966,0.27126,0.08385,BA.15,NS.270
CA_C0028,3.35378,-0.0321,0.00075,BA.15,NS.270
CA_C0029,2.81761,-0.02848,0.00075,BA.15,NS.270
CA_C0030,2.99658,-0.23947,0.06487,BA.15,NS.270
CA_C0031,1.93134,0.00482,2e-04,BA.15,NS.270
CA_C0032,2.48781,-0.06994,0.01088,BA.15,NS.270
CA_C0033,2.58129,-0.4199,0.33741,BA.15,NS.270
CA_C0034,2.59792,-0.204,0.0216,BA.15,NS.270
CA_C0035,1.36663,0.69736,0.14984,BA.15,NS.270
CA_C0036,1.21304,0.6691,0.53232,BA.15,NS.270
CA_C0037,1.26714,0.71435,0.53232,BA.15,NS.270
CA_C0038,0.60294,0.80264,0,BA.15,NS.270
CA_C0039,2.04126,0.56499,1.07875,BA.15,NS.270
CA_C0040,1.68744,0.47133,0.09371,BA.15,NS.270
CA_C0041,1.24435,0.27111,0.02414,BA.15,NS.270
CA_C0042,1.70139,0.18771,0.014,BA.15,NS.270
CA_C0043,1.15865,0.0951,0.00075,BA.15,NS.270
CA_C0044,0.84178,0.07099,0.00075,BA.15,NS.270
CA_C0045,1.71951,0.41737,0.05983,BA.15,NS.270
CA_C0046,1.11285,0.2468,0.01307,BA.15,NS.270
CA_C0047,1.07374,-0.15277,0.0104,BA.15,NS.270
CA_C0048,1.20641,0.27673,0.01518,BA.15,NS.270
CA_C0049,1.30261,0.19086,0.0104,BA.15,NS.270
CA_C0050,0.72999,0.03537,2e-04,BA.15,NS.270
CA_C0051,0.60894,0.42216,0.0388,BA.15,NS.270
CA_C0052,1.84921,0.18657,0.02561,BA.15,NS.270
CA_C0053,1.61557,-0.27025,0.05983,BA.15,NS.270
CA_C0055,1.33388,-0.30772,0.04635,BA.15,NS.270
CA_C0056,2.21775,1.4244,1.74484,BA.15,NS.270
CA_C0057,2.42891,1.64264,2.49302,BA.15,NS.270
CA_C0058,1.77121,1.70437,2.13164,BA.15,NS.270
CA_C0059,1.9806,1.56969,2.26312,BA.15,NS.270
CA_C0060,2.70911,0.99992,1.26276,BA.15,NS.270
CA_C0061,2.88063,1.42903,2.49302,BA.15,NS.270
CA_C0062,2.18507,1.46293,2.80486,BA.15,NS.270
CA_C0063,3.14422,1.3964,2.26439,BA.15,NS.270
CA_C0064,1.80828,1.43896,2.26312,BA.15,NS.270
CA_C0065,1.96311,1.66035,2.49302,BA.15,NS.270
CA_C0066,1.85887,0.91114,1.28829,BA.15,NS.270
CA_C0067,1.57893,0.43674,0.10838,BA.15,NS.270
CA_C0068,1.7814,0.3781,0.08413,BA.15,NS.270
CA_C0069,1.48203,0.37585,0.06958,BA.15,NS.270
CA_C0070,2.06699,0.41706,0.10549,BA.15,NS.270
CA_C0071,1.50736,1.1641,1.36353,BA.15,NS.270
CA_C0072,0.72035,0.65949,0.08492,BA.15,NS.270
CA_C0073,2.27303,-0.12318,0.0224,BA.15,NS.270
CA_C0075,0.89938,-0.02641,2e-04,BA.15,NS.270
CA_C0076,2.39367,-0.26194,0.05735,BA.15,NS.270
CA_C0077,1.35518,-0.1405,0.0104,BA.15,NS.270
CA_C0078,3.53263,-0.14998,0.01651,BA.15,NS.270
CA_C0079,3.03998,-0.22223,0.02561,BA.15,NS.270
CA_C0080,2.55593,-0.03004,0.00075,BA.15,NS.270
CA_C0081,2.08943,0.03675,0.00075,BA.15,NS.270
CA_C0082,3.75766,-0.0319,0.00075,BA.15,NS.270
CA_C0083,2.933,-0.07694,0.00831,BA.15,NS.270
CA_C0084,2.70511,-0.2624,0.04973,BA.15,NS.270
CA_C0085,1.45251,-0.14775,0.0104,BA.15,NS.270
CA_C0086,1.55059,0.31526,0.05797,BA.15,NS.270
CA_C0087,2.27665,-0.16947,0.04673,BA.15,NS.270
CA_C0088,2.33705,-0.04814,0.00075,BA.15,NS.270
CA_C0089,2.52584,-0.06459,0.00894,BA.15,NS.270
CA_C0090,2.63943,-0.13959,0.02414,BA.15,NS.270
CA_C0091,4.03471,-0.13483,0.0104,BA.15,NS.270
CA_C0092,1.87108,-0.22457,0.01844,BA.15,NS.270
CA_C0093,1.408,-0.09986,0.00075,BA.15,NS.270
CA_C0094,2.99578,0.05914,0.00075,BA.15,NS.270
CA_C0095,2.25419,0.06611,0.00075,BA.15,NS.270
CA_C0096,1.81326,-0.0131,2e-04,BA.15,NS.270
CA_C0097,2.15183,0.27329,0.02584,BA.15,NS.270
CA_C0098,2.49589,0.13392,0.0104,BA.15,NS.270
CA_C0099,2.52662,-0.1101,0.0104,BA.15,NS.270
CA_C0100,2.68534,-0.11792,0.01307,BA.15,NS.270
CA_C0101,1.41354,0.4343,0.07974,BA.15,NS.270
CA_C0102,2.99623,-0.48126,0.0357,BA.15,NS.270
CA_C0103,2.50719,-0.63657,0.07243,BA.15,NS.270
CA_C0104,3.1447,-0.70751,0.09474,BA.15,NS.270
CA_C0105,2.33458,-0.82837,0.14891,BA.15,NS.270
CA_C0106,3.08141,-0.72545,0.10838,BA.15,NS.270
CA_C0107,3.00582,-0.68115,0.0897,BA.15,NS.270
CA_C0108,2.83589,-0.69819,0.09371,BA.15,NS.270
CA_C0109,3.13475,-0.74928,0.11822,BA.15,NS.270
CA_C0110,3.34658,-0.76399,0.12131,BA.15,NS.270
CA_C0111,2.92765,0.16403,0.0104,BA.15,NS.270
CA_C0112,2.77518,0.13919,0.0104,BA.15,NS.270
CA_C0113,2.7457,-0.14841,0.02678,BA.15,NS.270
CA_C0114,2.56406,-0.25675,0.06418,BA.15,NS.270
CA_C0115,3.51646,-0.01842,2e-04,BA.15,NS.270
CA_C0116,3.77142,-0.34695,0.05886,BA.15,NS.270
CA_C0117,1.41199,-0.13106,0.00299,BA.15,NS.270
CA_C0118,1.59055,0.35343,0.02561,BA.15,NS.270
CA_C0119,0.70658,0.48908,0.04973,BA.15,NS.270
CA_C0120,1.45278,0.50683,0.11647,BA.15,NS.270
CA_C0121,1.20631,0.01246,2e-04,BA.15,NS.270
CA_C0122,2.21534,-0.12099,0.01844,BA.15,NS.270
CA_C0123,2.00743,-0.14327,0.01638,BA.15,NS.270
CA_C0124,0.49432,0.7127,0,BA.15,NS.270
CA_C0125,2.88236,-0.32526,0.55685,BA.15,NS.270
CA_C0126,2.8492,-0.01383,2e-04,BA.15,NS.270
CA_C0127,3.10355,-0.19469,0.07408,BA.15,NS.270
CA_C0128,2.31886,0.1634,0.0104,BA.15,NS.270
CA_C0129,2.00601,-0.21705,0.04395,BA.15,NS.270
CA_C0130,1.27193,0.15687,0.0104,BA.15,NS.270
CA_C0132,1.31353,0.31409,0.06418,BA.15,NS.270
CA_C0133,1.39723,0.48736,0.16665,BA.15,NS.270
