id,Logexp,foldchange,pval,condition,control
CA_C0001,2.99363,-0.31075,0.11776,BA.270,BA.75
CA_C0002,2.73912,-0.3548,0.11776,BA.270,BA.75
CA_C0003,2.08908,-0.17331,0.03647,BA.270,BA.75
CA_C0004,2.95263,-0.25317,0.06448,BA.270,BA.75
CA_C0005,2.17907,-0.3357,0.18209,BA.270,BA.75
CA_C0006,3.22819,-0.38449,0.49701,BA.270,BA.75
CA_C0007,3.4759,-0.35546,0.42788,BA.270,BA.75
CA_C0008,1.3434,0.00949,0.00083,BA.270,BA.75
CA_C0009,2.01886,-0.09047,0.01721,BA.270,BA.75
CA_C0010,2.82889,-0.21444,0.0653,BA.270,BA.75
CA_C0011,1.77427,-0.27227,0.03314,BA.270,BA.75
CA_C0012,2.50812,0.09402,0.0077,BA.270,BA.75
CA_C0013,1.71516,0.36557,0.09364,BA.270,BA.75
CA_C0014,3.62681,-0.82905,0.33541,BA.270,BA.75
CA_C0015,3.77662,-0.71869,0.21399,BA.270,BA.75
CA_C0016,3.34755,-1.03766,0.40222,BA.270,BA.75
CA_C0017,3.60634,-0.91324,0.337,BA.270,BA.75
CA_C0018,2.55612,-0.99496,0.456,BA.270,BA.75
CA_C0019,1.75569,-0.10651,0.01093,BA.270,BA.75
CA_C0020,1.95133,-1.46635,1.02478,BA.270,BA.75
CA_C0021,2.98857,0.10456,0.02141,BA.270,BA.75
CA_C0022,3.03432,0.35107,0.13309,BA.270,BA.75
CA_C0023,2.07668,0.21917,0.058,BA.270,BA.75
CA_C0024,2.84351,-0.3644,0.08764,BA.270,BA.75
CA_C0025,1.84108,-0.02699,0.00207,BA.270,BA.75
CA_C0026,1.90602,-0.01446,0.00094,BA.270,BA.75
CA_C0027,2.36966,0.097,0.01721,BA.270,BA.75
CA_C0028,3.35378,-0.02838,0.00207,BA.270,BA.75
CA_C0029,2.81761,0.27127,0.06542,BA.270,BA.75
CA_C0030,2.99658,0.19578,0.05762,BA.270,BA.75
CA_C0031,1.93134,0.24067,0.058,BA.270,BA.75
CA_C0032,2.48781,-0.11609,0.04475,BA.270,BA.75
CA_C0033,2.58129,-0.24382,0.07652,BA.270,BA.75
CA_C0034,2.59792,0.21551,0.03314,BA.270,BA.75
CA_C0035,1.36663,0.58862,0.08764,BA.270,BA.75
CA_C0036,1.21304,-0.11726,0.01555,BA.270,BA.75
CA_C0037,1.26714,0.08391,0.0077,BA.270,BA.75
CA_C0038,0.60294,0.14997,0,BA.270,BA.75
CA_C0039,2.04126,0.1287,0.02821,BA.270,BA.75
CA_C0040,1.68744,0.59293,0.13265,BA.270,BA.75
CA_C0041,1.24435,0.53433,0.11488,BA.270,BA.75
CA_C0042,1.70139,0.18811,0.02189,BA.270,BA.75
CA_C0043,1.15865,0.2692,0.03008,BA.270,BA.75
CA_C0044,0.84178,0.46052,0,BA.270,BA.75
