id,Logexp,foldchange,pval,condition,control
CA_C0001,2.99363,0.3114,0.09811,NS.15,NS.150
CA_C0002,2.73912,0.14964,0.04285,NS.15,NS.150
CA_C0003,2.08908,-0.56017,0.13112,NS.15,NS.150
CA_C0004,2.95263,-0.29488,0.09296,NS.15,NS.150
CA_C0005,2.17907,-0.06854,0.02656,NS.15,NS.150
CA_C0006,3.22819,0.09211,0.0489,NS.15,NS.150
CA_C0007,3.4759,-0.10646,0.05715,NS.15,NS.150
CA_C0008,1.3434,-0.08496,0.01832,NS.15,NS.150
CA_C0009,2.01886,-0.02941,0.01115,NS.15,NS.150
CA_C0010,2.82889,0.16127,0.05786,NS.15,NS.150
CA_C0011,1.77427,-0.47491,0.09573,NS.15,NS.150
CA_C0012,2.50812,-0.4396,0.08955,NS.15,NS.150
CA_C0013,1.71516,-0.0533,0.01534,NS.15,NS.150
CA_C0014,3.62681,0.55521,0.09944,NS.15,NS.150
CA_C0015,3.77662,0.29259,0.06114,NS.15,NS.150
CA_C0016,3.34755,0.17114,0.02922,NS.15,NS.150
CA_C0017,3.60634,0.34858,0.07248,NS.15,NS.150
CA_C0018,2.55612,0.52473,0.09811,NS.15,NS.150
CA_C0019,1.75569,0.02406,0.00611,NS.15,NS.150
CA_C0020,1.95133,0.34713,0.06774,NS.15,NS.150
CA_C0021,2.98857,-0.05867,0.0199,NS.15,NS.150
CA_C0022,3.03432,0.37297,0.10198,NS.15,NS.150
CA_C0023,2.07668,0.0314,0.0104,NS.15,NS.150
CA_C0024,2.84351,0.41959,0.09811,NS.15,NS.150
CA_C0025,1.84108,-0.28937,0.09611,NS.15,NS.150
CA_C0026,1.90602,-0.59629,0.13112,NS.15,NS.150
CA_C0027,2.36966,-0.36406,0.10198,NS.15,NS.150
CA_C0028,3.35378,0.46599,0.10838,NS.15,NS.150
CA_C0029,2.81761,-0.15828,0.04299,NS.15,NS.150
CA_C0030,2.99658,0.10645,0.0354,NS.15,NS.150
CA_C0031,1.93134,0.08116,0.02147,NS.15,NS.150
CA_C0032,2.48781,0.01451,0.0084,NS.15,NS.150
CA_C0033,2.58129,0.65684,0.13112,NS.15,NS.150
CA_C0034,2.59792,0.04913,0.0128,NS.15,NS.150
CA_C0035,1.36663,-0.68267,0.09811,NS.15,NS.150
CA_C0036,1.21304,-0.70021,0.13112,NS.15,NS.150
CA_C0037,1.26714,-0.97065,0.13112,NS.15,NS.150
CA_C0038,0.60294,-0.99536,0.12595,NS.15,NS.150
CA_C0039,2.04126,-0.74127,0.13112,NS.15,NS.150
CA_C0040,1.68744,-0.52711,0.09811,NS.15,NS.150
CA_C0041,1.24435,-0.20352,0.04031,NS.15,NS.150
CA_C0042,1.70139,-0.59019,0.10838,NS.15,NS.150
CA_C0043,1.15865,-0.58145,0.09811,NS.15,NS.150
CA_C0044,0.84178,-0.60737,0.09811,NS.15,NS.150
CA_C0045,1.71951,-0.68634,0.10838,NS.15,NS.150
CA_C0046,1.11285,-1.08501,0.13112,NS.15,NS.150
CA_C0047,1.07374,-0.53281,0.09611,NS.15,NS.150
CA_C0048,1.20641,-1.24256,0.13112,NS.15,NS.150
CA_C0049,1.30261,-0.50062,0.09363,NS.15,NS.150
CA_C0050,0.72999,-0.22885,0.03594,NS.15,NS.150
CA_C0051,0.60894,0.0108,0.0015,NS.15,NS.150
CA_C0052,1.84921,0.00634,0.0015,NS.15,NS.150
CA_C0053,1.61557,0.49689,0.11834,NS.15,NS.150
CA_C0055,1.33388,0.41621,0.09573,NS.15,NS.150
CA_C0056,2.21775,-1.65371,0.14695,NS.15,NS.150
CA_C0057,2.42891,-1.63877,0.14695,NS.15,NS.150
CA_C0058,1.77121,-1.95082,0.14695,NS.15,NS.150
CA_C0059,1.9806,-1.76092,0.14695,NS.15,NS.150
CA_C0060,2.70911,-0.85661,0.13112,NS.15,NS.150
CA_C0061,2.88063,-1.21788,0.13112,NS.15,NS.150
CA_C0062,2.18507,-1.13222,0.13112,NS.15,NS.150
CA_C0063,3.14422,-1.268,0.13112,NS.15,NS.150
CA_C0064,1.80828,-1.33551,0.13112,NS.15,NS.150
CA_C0065,1.96311,-1.59767,0.14695,NS.15,NS.150
CA_C0066,1.85887,-0.9542,0.13112,NS.15,NS.150
CA_C0067,1.57893,-0.27049,0.06743,NS.15,NS.150
CA_C0068,1.7814,-0.46213,0.09811,NS.15,NS.150
CA_C0069,1.48203,-0.44731,0.09811,NS.15,NS.150
CA_C0070,2.06699,-0.03003,0.00793,NS.15,NS.150
CA_C0071,1.50736,-0.98054,0.13112,NS.15,NS.150
CA_C0072,0.72035,-1.19619,0.13112,NS.15,NS.150
CA_C0073,2.27303,0.09561,0.03875,NS.15,NS.150
CA_C0075,0.89938,0.62425,0.09811,NS.15,NS.150
CA_C0076,2.39367,0.23448,0.07358,NS.15,NS.150
CA_C0077,1.35518,0.27062,0.05756,NS.15,NS.150
CA_C0078,3.53263,0.54532,0.12783,NS.15,NS.150
CA_C0079,3.03998,0.34043,0.09309,NS.15,NS.150
CA_C0080,2.55593,-0.04314,0.01831,NS.15,NS.150
CA_C0081,2.08943,-0.19327,0.07147,NS.15,NS.150
CA_C0082,3.75766,0.14981,0.07358,NS.15,NS.150
CA_C0083,2.933,0.15696,0.05163,NS.15,NS.150
CA_C0084,2.70511,0.43195,0.10198,NS.15,NS.150
CA_C0085,1.45251,0.62324,0.1041,NS.15,NS.150
CA_C0086,1.55059,0.11854,0.0273,NS.15,NS.150
CA_C0087,2.27665,0.2317,0.09552,NS.15,NS.150
CA_C0088,2.33705,-0.27233,0.07358,NS.15,NS.150
CA_C0089,2.52584,-0.05133,0.01832,NS.15,NS.150
CA_C0090,2.63943,-0.05397,0.0192,NS.15,NS.150
CA_C0091,4.03471,-0.15162,0.02932,NS.15,NS.150
CA_C0092,1.87108,0.16103,0.0319,NS.15,NS.150
CA_C0093,1.408,0.06677,0.0128,NS.15,NS.150
CA_C0094,2.99578,-0.14938,0.03468,NS.15,NS.150
CA_C0095,2.25419,-0.16472,0.03784,NS.15,NS.150
CA_C0096,1.81326,-0.28319,0.07248,NS.15,NS.150
CA_C0097,2.15183,-0.35058,0.07667,NS.15,NS.150
CA_C0098,2.49589,-0.30893,0.07639,NS.15,NS.150
CA_C0099,2.52662,0.03223,0.00904,NS.15,NS.150
CA_C0100,2.68534,0.30153,0.09811,NS.15,NS.150
CA_C0101,1.41354,-0.59582,0.1041,NS.15,NS.150
CA_C0102,2.99623,0.18842,0.02479,NS.15,NS.150
CA_C0103,2.50719,0.21192,0.02795,NS.15,NS.150
CA_C0104,3.1447,0.27059,0.03784,NS.15,NS.150
CA_C0105,2.33458,0.3683,0.05469,NS.15,NS.150
CA_C0106,3.08141,0.44375,0.06827,NS.15,NS.150
CA_C0107,3.00582,0.47571,0.07358,NS.15,NS.150
CA_C0108,2.83589,0.45462,0.06937,NS.15,NS.150
CA_C0109,3.13475,0.47457,0.07358,NS.15,NS.150
