id,Logexp,foldchange,pval,condition,control
CA_C0001,2.99363,-0.04703,5e-05,BuOH.15,BA.270
CA_C0002,2.73912,0.02998,5e-05,BuOH.15,BA.270
CA_C0003,2.08908,0.10238,5e-05,BuOH.15,BA.270
CA_C0004,2.95263,0.22949,5e-05,BuOH.15,BA.270
CA_C0005,2.17907,0.2043,5e-05,BuOH.15,BA.270
CA_C0006,3.22819,0.14992,5e-05,BuOH.15,BA.270
CA_C0007,3.4759,0.23015,5e-05,BuOH.15,BA.270
CA_C0008,1.3434,0.09446,5e-05,BuOH.15,BA.270
CA_C0009,2.01886,0.06896,5e-05,BuOH.15,BA.270
CA_C0010,2.82889,0.1293,5e-05,BuOH.15,BA.270
CA_C0011,1.77427,0.43454,5e-05,BuOH.15,BA.270
CA_C0012,2.50812,0.36379,5e-05,BuOH.15,BA.270
CA_C0013,1.71516,0.10727,5e-05,BuOH.15,BA.270
CA_C0014,3.62681,0.27247,5e-05,BuOH.15,BA.270
CA_C0015,3.77662,0.18636,5e-05,BuOH.15,BA.270
CA_C0016,3.34755,0.50704,5e-05,BuOH.15,BA.270
CA_C0017,3.60634,0.24898,5e-05,BuOH.15,BA.270
CA_C0018,2.55612,0.34673,5e-05,BuOH.15,BA.270
CA_C0019,1.75569,0.09525,5e-05,BuOH.15,BA.270
CA_C0020,1.95133,0.62006,5e-05,BuOH.15,BA.270
CA_C0021,2.98857,-0.14902,5e-05,BuOH.15,BA.270
CA_C0022,3.03432,-0.10939,5e-05,BuOH.15,BA.270
CA_C0023,2.07668,-0.02731,5e-05,BuOH.15,BA.270
CA_C0024,2.84351,0.09331,5e-05,BuOH.15,BA.270
CA_C0025,1.84108,-0.01838,5e-05,BuOH.15,BA.270
CA_C0026,1.90602,-0.08706,5e-05,BuOH.15,BA.270
CA_C0027,2.36966,-0.17471,5e-05,BuOH.15,BA.270
CA_C0028,3.35378,-0.09938,5e-05,BuOH.15,BA.270
CA_C0029,2.81761,0.15767,5e-05,BuOH.15,BA.270
CA_C0030,2.99658,-0.02153,5e-05,BuOH.15,BA.270
CA_C0031,1.93134,-0.17847,5e-05,BuOH.15,BA.270
CA_C0032,2.48781,-0.02431,5e-05,BuOH.15,BA.270
CA_C0033,2.58129,0.01276,5e-05,BuOH.15,BA.270
CA_C0034,2.59792,0.07744,5e-05,BuOH.15,BA.270
CA_C0035,1.36663,-0.27159,5e-05,BuOH.15,BA.270
CA_C0036,1.21304,-0.14795,5e-05,BuOH.15,BA.270
CA_C0037,1.26714,-0.15919,5e-05,BuOH.15,BA.270
CA_C0038,0.60294,-0.19654,5e-05,BuOH.15,BA.270
CA_C0039,2.04126,-0.21147,5e-05,BuOH.15,BA.270
CA_C0040,1.68744,-0.25985,5e-05,BuOH.15,BA.270
CA_C0041,1.24435,-0.48308,5e-05,BuOH.15,BA.270
CA_C0042,1.70139,-0.14504,5e-05,BuOH.15,BA.270
CA_C0043,1.15865,0.02445,5e-05,BuOH.15,BA.270
CA_C0044,0.84178,0.12097,5e-05,BuOH.15,BA.270
CA_C0045,1.71951,0.07375,5e-05,BuOH.15,BA.270
CA_C0046,1.11285,0.20283,5e-05,BuOH.15,BA.270
CA_C0047,1.07374,0.29852,5e-05,BuOH.15,BA.270
CA_C0048,1.20641,0.25253,5e-05,BuOH.15,BA.270
CA_C0049,1.30261,-0.15807,5e-05,BuOH.15,BA.270
CA_C0050,0.72999,0.1667,5e-05,BuOH.15,BA.270
CA_C0051,0.60894,-0.73344,5e-05,BuOH.15,BA.270
CA_C0052,1.84921,0.18153,5e-05,BuOH.15,BA.270
CA_C0053,1.61557,0.18127,5e-05,BuOH.15,BA.270
CA_C0055,1.33388,-0.23683,5e-05,BuOH.15,BA.270
CA_C0056,2.21775,0.14325,5e-05,BuOH.15,BA.270
CA_C0057,2.42891,-0.11276,5e-05,BuOH.15,BA.270
CA_C0058,1.77121,-0.05464,5e-05,BuOH.15,BA.270
CA_C0059,1.9806,0.10322,5e-05,BuOH.15,BA.270
CA_C0060,2.70911,-0.24708,5e-05,BuOH.15,BA.270
CA_C0061,2.88063,-0.0919,5e-05,BuOH.15,BA.270
CA_C0062,2.18507,-0.2363,5e-05,BuOH.15,BA.270
CA_C0063,3.14422,-0.12116,5e-05,BuOH.15,BA.270
CA_C0064,1.80828,-0.17722,5e-05,BuOH.15,BA.270
CA_C0065,1.96311,-0.46021,5e-05,BuOH.15,BA.270
CA_C0066,1.85887,-0.24846,5e-05,BuOH.15,BA.270
CA_C0067,1.57893,-0.12283,5e-05,BuOH.15,BA.270
CA_C0068,1.7814,-0.11279,5e-05,BuOH.15,BA.270
CA_C0069,1.48203,-0.1216,5e-05,BuOH.15,BA.270
CA_C0070,2.06699,-0.44748,5e-05,BuOH.15,BA.270
CA_C0071,1.50736,-0.25583,5e-05,BuOH.15,BA.270
CA_C0072,0.72035,-0.041,5e-05,BuOH.15,BA.270
CA_C0073,2.27303,0.06192,5e-05,BuOH.15,BA.270
CA_C0075,0.89938,-0.32196,5e-05,BuOH.15,BA.270
CA_C0076,2.39367,0.1936,5e-05,BuOH.15,BA.270
CA_C0077,1.35518,-0.05462,5e-05,BuOH.15,BA.270
CA_C0078,3.53263,-0.23372,5e-05,BuOH.15,BA.270
CA_C0079,3.03998,-0.09542,5e-05,BuOH.15,BA.270
CA_C0080,2.55593,0.22658,5e-05,BuOH.15,BA.270
CA_C0081,2.08943,0.00541,5e-05,BuOH.15,BA.270
CA_C0082,3.75766,-0.12392,5e-05,BuOH.15,BA.270
CA_C0083,2.933,-0.11637,5e-05,BuOH.15,BA.270
CA_C0084,2.70511,0.02201,5e-05,BuOH.15,BA.270
CA_C0085,1.45251,0.04382,5e-05,BuOH.15,BA.270
CA_C0086,1.55059,-0.1251,5e-05,BuOH.15,BA.270
CA_C0087,2.27665,0.04149,5e-05,BuOH.15,BA.270
CA_C0088,2.33705,0.1745,5e-05,BuOH.15,BA.270
CA_C0089,2.52584,0.09,5e-05,BuOH.15,BA.270
CA_C0090,2.63943,0.07477,5e-05,BuOH.15,BA.270
CA_C0091,4.03471,0.60664,5e-05,BuOH.15,BA.270
CA_C0092,1.87108,0.81288,5e-05,BuOH.15,BA.270
CA_C0093,1.408,0.10709,5e-05,BuOH.15,BA.270
CA_C0094,2.99578,-0.50005,5e-05,BuOH.15,BA.270
CA_C0095,2.25419,-0.39303,5e-05,BuOH.15,BA.270
CA_C0096,1.81326,-0.21462,5e-05,BuOH.15,BA.270
CA_C0097,2.15183,-0.24992,5e-05,BuOH.15,BA.270
CA_C0098,2.49589,-0.27752,5e-05,BuOH.15,BA.270
CA_C0099,2.52662,-0.32464,5e-05,BuOH.15,BA.270
CA_C0100,2.68534,-0.32165,5e-05,BuOH.15,BA.270
CA_C0101,1.41354,0.01361,5e-05,BuOH.15,BA.270
CA_C0102,2.99623,-0.3496,5e-05,BuOH.15,BA.270
CA_C0103,2.50719,-0.29309,5e-05,BuOH.15,BA.270
CA_C0104,3.1447,-0.1932,5e-05,BuOH.15,BA.270
CA_C0105,2.33458,-0.27676,5e-05,BuOH.15,BA.270
CA_C0106,3.08141,-0.28617,5e-05,BuOH.15,BA.270
CA_C0107,3.00582,-0.31377,5e-05,BuOH.15,BA.270
CA_C0108,2.83589,-0.21897,5e-05,BuOH.15,BA.270
CA_C0109,3.13475,-0.28674,5e-05,BuOH.15,BA.270
CA_C0110,3.34658,-0.25416,5e-05,BuOH.15,BA.270
CA_C0111,2.92765,-0.25783,5e-05,BuOH.15,BA.270
CA_C0112,2.77518,-0.41203,5e-05,BuOH.15,BA.270
CA_C0113,2.7457,0.18386,5e-05,BuOH.15,BA.270
CA_C0114,2.56406,0.08127,5e-05,BuOH.15,BA.270
CA_C0115,3.51646,-0.21923,5e-05,BuOH.15,BA.270
CA_C0116,3.77142,0.21978,5e-05,BuOH.15,BA.270
CA_C0117,1.41199,0.58042,5e-05,BuOH.15,BA.270
CA_C0118,1.59055,-0.01104,5e-05,BuOH.15,BA.270
CA_C0119,0.70658,-0.08087,5e-05,BuOH.15,BA.270
CA_C0120,1.45278,0.02777,5e-05,BuOH.15,BA.270
CA_C0121,1.20631,0.03687,5e-05,BuOH.15,BA.270
CA_C0122,2.21534,-0.14765,5e-05,BuOH.15,BA.270
CA_C0123,2.00743,-0.02884,5e-05,BuOH.15,BA.270
CA_C0124,0.49432,-0.08027,5e-05,BuOH.15,BA.270
CA_C0125,2.88236,0.279,5e-05,BuOH.15,BA.270
CA_C0126,2.8492,-0.02641,5e-05,BuOH.15,BA.270
CA_C0127,3.10355,-0.10879,5e-05,BuOH.15,BA.270
CA_C0128,2.31886,0.2648,5e-05,BuOH.15,BA.270
CA_C0129,2.00601,0.06371,5e-05,BuOH.15,BA.270
CA_C0130,1.27193,-0.15714,5e-05,BuOH.15,BA.270
CA_C0132,1.31353,0.11625,5e-05,BuOH.15,BA.270
CA_C0133,1.39723,0.28831,5e-05,BuOH.15,BA.270
CA_C0134,1.13646,0.34535,5e-05,BuOH.15,BA.270
CA_C0135,1.109,-0.05725,5e-05,BuOH.15,BA.270
CA_C0136,1.10013,0.58645,5e-05,BuOH.15,BA.270
CA_C0138,2.78437,0.25779,5e-05,BuOH.15,BA.270
CA_C0139,2.76521,0.3753,5e-05,BuOH.15,BA.270
CA_C0140,3.01006,0.26943,5e-05,BuOH.15,BA.270
CA_C0141,2.9101,0.18169,5e-05,BuOH.15,BA.270
CA_C0142,0.60436,0.378,5e-05,BuOH.15,BA.270
CA_C0143,0.93149,-0.17268,5e-05,BuOH.15,BA.270
CA_C0144,1.94424,0.2369,5e-05,BuOH.15,BA.270
CA_C0145,2.14887,-0.11125,5e-05,BuOH.15,BA.270
CA_C0146,2.81009,-0.126,5e-05,BuOH.15,BA.270
CA_C0147,2.8953,-0.19396,5e-05,BuOH.15,BA.270
CA_C0148,2.48472,-0.25757,5e-05,BuOH.15,BA.270
CA_C0149,1.98643,-0.68712,5e-05,BuOH.15,BA.270
CA_C0150,2.09312,-0.06482,5e-05,BuOH.15,BA.270
CA_C0151,2.19867,-0.0065,5e-05,BuOH.15,BA.270
CA_C0152,2.549,-0.16886,5e-05,BuOH.15,BA.270
CA_C0153,1.94426,-0.0356,5e-05,BuOH.15,BA.270
CA_C0154,1.07168,-0.02829,5e-05,BuOH.15,BA.270
CA_C0155,1.06541,0.00923,5e-05,BuOH.15,BA.270
CA_C0156,0.67787,0.66509,5e-05,BuOH.15,BA.270
CA_C0157,0.83027,0.35906,5e-05,BuOH.15,BA.270
CA_C0158,3.13918,-0.11204,5e-05,BuOH.15,BA.270
CA_C0159,2.12575,0.23439,5e-05,BuOH.15,BA.270
CA_C0160,2.00351,0.09186,5e-05,BuOH.15,BA.270
CA_C0161,1.21767,0.25071,5e-05,BuOH.15,BA.270
CA_C0162,2.13202,-0.22584,5e-05,BuOH.15,BA.270
CA_C0164,1.9415,-0.02167,5e-05,BuOH.15,BA.270
CA_C0165,2.00445,-0.35938,5e-05,BuOH.15,BA.270
CA_C0166,1.08451,-0.05029,5e-05,BuOH.15,BA.270
CA_C0167,2.20462,-0.15326,5e-05,BuOH.15,BA.270
CA_C0168,2.04626,-0.08556,5e-05,BuOH.15,BA.270
CA_C0169,0.95002,-0.09311,5e-05,BuOH.15,BA.270
CA_C0170,0.90466,-0.37128,5e-05,BuOH.15,BA.270
CA_C0171,1.23455,-0.36537,5e-05,BuOH.15,BA.270
CA_C0172,0.87949,-0.1232,5e-05,BuOH.15,BA.270
CA_C0173,1.81387,0.10748,5e-05,BuOH.15,BA.270
CA_C0174,2.09641,-0.05685,5e-05,BuOH.15,BA.270
CA_C0175,2.13426,0.31191,5e-05,BuOH.15,BA.270
CA_C0176,2.307,0.34688,5e-05,BuOH.15,BA.270
CA_C0177,1.90687,0.0565,5e-05,BuOH.15,BA.270
CA_C0178,2.3469,0.1114,5e-05,BuOH.15,BA.270
CA_C0179,2.40171,0.20945,5e-05,BuOH.15,BA.270
CA_C0180,2.46652,0.16566,5e-05,BuOH.15,BA.270
CA_C0181,2.48667,0.13478,5e-05,BuOH.15,BA.270
CA_C0182,2.33309,0.2118,5e-05,BuOH.15,BA.270
CA_C0183,2.02134,0.57692,5e-05,BuOH.15,BA.270
CA_C0184,2.02153,0.41159,5e-05,BuOH.15,BA.270
CA_C0185,2.20022,0.29681,5e-05,BuOH.15,BA.270
CA_C0186,2.34198,0.0612,5e-05,BuOH.15,BA.270
CA_C0187,1.96592,0.10334,5e-05,BuOH.15,BA.270
CA_C0188,2.11751,-0.05377,5e-05,BuOH.15,BA.270
CA_C0189,2.04872,0.03146,5e-05,BuOH.15,BA.270
CA_C0190,2.06983,0.09381,5e-05,BuOH.15,BA.270
CA_C0191,1.79252,0.36155,5e-05,BuOH.15,BA.270
CA_C0192,2.32769,0.20859,5e-05,BuOH.15,BA.270
CA_C0193,2.46799,-0.03615,5e-05,BuOH.15,BA.270
CA_C0194,2.42024,-0.09197,5e-05,BuOH.15,BA.270
CA_C0195,1.21854,0.20258,5e-05,BuOH.15,BA.270
CA_C0196,2.88838,0.05357,5e-05,BuOH.15,BA.270
CA_C0197,1.88102,0.18139,5e-05,BuOH.15,BA.270
CA_C0198,2.22666,0.20364,5e-05,BuOH.15,BA.270
CA_C0200,1.44431,0.31709,5e-05,BuOH.15,BA.270
CA_C0201,1.72711,0.26003,5e-05,BuOH.15,BA.270
CA_C0202,2.16816,-0.06852,5e-05,BuOH.15,BA.270
CA_C0203,1.87846,-0.10248,5e-05,BuOH.15,BA.270
CA_C0204,1.65662,-0.06434,5e-05,BuOH.15,BA.270
CA_C0205,2.28269,0.22383,5e-05,BuOH.15,BA.270
CA_C0206,1.11641,-0.15591,5e-05,BuOH.15,BA.270
CA_C0207,2.92522,0.034,5e-05,BuOH.15,BA.270
CA_C0208,1.64315,0.24029,5e-05,BuOH.15,BA.270
CA_C0209,1.03594,-0.02669,5e-05,BuOH.15,BA.270
CA_C0210,1.56732,0.15083,5e-05,BuOH.15,BA.270
CA_C0211,1.20344,0.05409,5e-05,BuOH.15,BA.270
