id,Logexp,foldchange,pval,condition,control
CA_C0001,2.99363,0.22008,0.00011,BuOH.150,NS.15
CA_C0002,2.73912,-0.06019,0.00011,BuOH.150,NS.15
CA_C0003,2.08908,0.0043,0.00011,BuOH.150,NS.15
CA_C0004,2.95263,0.0851,0.00011,BuOH.150,NS.15
CA_C0005,2.17907,-0.03848,0.00011,BuOH.150,NS.15
CA_C0006,3.22819,-0.01959,0.00011,BuOH.150,NS.15
CA_C0007,3.4759,0.02664,0.00011,BuOH.150,NS.15
CA_C0008,1.3434,0.05437,0.00011,BuOH.150,NS.15
CA_C0009,2.01886,-0.13541,0.00011,BuOH.150,NS.15
CA_C0010,2.82889,-0.0125,0.00011,BuOH.150,NS.15
CA_C0011,1.77427,-0.39382,0.00011,BuOH.150,NS.15
CA_C0012,2.50812,-0.19414,0.00011,BuOH.150,NS.15
CA_C0013,1.71516,-0.10469,0.00011,BuOH.150,NS.15
CA_C0014,3.62681,0.491,0.00011,BuOH.150,NS.15
CA_C0015,3.77662,0.51759,0.00011,BuOH.150,NS.15
CA_C0016,3.34755,0.57955,0.00011,BuOH.150,NS.15
CA_C0017,3.60634,0.5695,0.00011,BuOH.150,NS.15
CA_C0018,2.55612,0.51891,0.00011,BuOH.150,NS.15
CA_C0019,1.75569,0.16135,0.00011,BuOH.150,NS.15
CA_C0020,1.95133,0.5665,0.00011,BuOH.150,NS.15
CA_C0021,2.98857,-0.02295,0.00011,BuOH.150,NS.15
CA_C0022,3.03432,0.17972,0.00011,BuOH.150,NS.15
CA_C0023,2.07668,-0.00233,0.00011,BuOH.150,NS.15
CA_C0024,2.84351,0.10917,0.00011,BuOH.150,NS.15
CA_C0025,1.84108,-0.00707,0.00011,BuOH.150,NS.15
CA_C0026,1.90602,-0.12584,0.00011,BuOH.150,NS.15
CA_C0027,2.36966,-0.04261,0.00011,BuOH.150,NS.15
CA_C0028,3.35378,-0.04515,0.00011,BuOH.150,NS.15
CA_C0029,2.81761,-0.07878,0.00011,BuOH.150,NS.15
CA_C0030,2.99658,-0.13107,0.00011,BuOH.150,NS.15
CA_C0031,1.93134,0.14425,0.00011,BuOH.150,NS.15
CA_C0032,2.48781,0.14505,0.00011,BuOH.150,NS.15
CA_C0033,2.58129,0.07067,0.00011,BuOH.150,NS.15
CA_C0034,2.59792,0.02551,0.00011,BuOH.150,NS.15
CA_C0035,1.36663,-0.2282,0.00011,BuOH.150,NS.15
CA_C0036,1.21304,-0.44742,0.00011,BuOH.150,NS.15
CA_C0037,1.26714,-0.03426,0.00011,BuOH.150,NS.15
CA_C0038,0.60294,-0.29846,0.00011,BuOH.150,NS.15
CA_C0039,2.04126,-0.13023,0.00011,BuOH.150,NS.15
CA_C0040,1.68744,0.25457,0.00011,BuOH.150,NS.15
CA_C0041,1.24435,-0.25911,0.00011,BuOH.150,NS.15
CA_C0042,1.70139,-0.17155,0.00011,BuOH.150,NS.15
CA_C0043,1.15865,-0.45462,0.00011,BuOH.150,NS.15
CA_C0044,0.84178,-0.09727,0.00011,BuOH.150,NS.15
CA_C0045,1.71951,-0.24254,0.00011,BuOH.150,NS.15
CA_C0046,1.11285,-0.0063,0.00011,BuOH.150,NS.15
CA_C0047,1.07374,-0.21956,0.00011,BuOH.150,NS.15
CA_C0048,1.20641,0.00728,0.00011,BuOH.150,NS.15
CA_C0049,1.30261,0.09181,0.00011,BuOH.150,NS.15
CA_C0050,0.72999,0.38194,0.00011,BuOH.150,NS.15
CA_C0051,0.60894,0.17115,0.00011,BuOH.150,NS.15
CA_C0052,1.84921,-0.14658,0.00011,BuOH.150,NS.15
CA_C0053,1.61557,-0.10731,0.00011,BuOH.150,NS.15
CA_C0055,1.33388,-0.00751,0.00011,BuOH.150,NS.15
CA_C0056,2.21775,0.43964,0.00011,BuOH.150,NS.15
CA_C0057,2.42891,0.25706,0.00011,BuOH.150,NS.15
CA_C0058,1.77121,0.31133,0.00011,BuOH.150,NS.15
CA_C0059,1.9806,0.45541,0.00011,BuOH.150,NS.15
CA_C0060,2.70911,0.29611,0.00011,BuOH.150,NS.15
CA_C0061,2.88063,0.25355,0.00011,BuOH.150,NS.15
CA_C0062,2.18507,0.11971,0.00011,BuOH.150,NS.15
CA_C0063,3.14422,0.20983,0.00011,BuOH.150,NS.15
CA_C0064,1.80828,0.11136,0.00011,BuOH.150,NS.15
CA_C0065,1.96311,0.36905,0.00011,BuOH.150,NS.15
CA_C0066,1.85887,-0.10559,0.00011,BuOH.150,NS.15
CA_C0067,1.57893,0.08749,0.00011,BuOH.150,NS.15
CA_C0068,1.7814,0.11297,0.00011,BuOH.150,NS.15
CA_C0069,1.48203,0.18317,0.00011,BuOH.150,NS.15
CA_C0070,2.06699,-0.02767,0.00011,BuOH.150,NS.15
CA_C0071,1.50736,0.20828,0.00011,BuOH.150,NS.15
CA_C0072,0.72035,0.48895,0.00011,BuOH.150,NS.15
CA_C0073,2.27303,0.18616,0.00011,BuOH.150,NS.15
CA_C0075,0.89938,0.33562,0.00011,BuOH.150,NS.15
CA_C0076,2.39367,0.23803,0.00011,BuOH.150,NS.15
CA_C0077,1.35518,0.20125,0.00011,BuOH.150,NS.15
CA_C0078,3.53263,0.06992,0.00011,BuOH.150,NS.15
CA_C0079,3.03998,-0.21136,0.00011,BuOH.150,NS.15
CA_C0080,2.55593,0.12654,0.00011,BuOH.150,NS.15
CA_C0081,2.08943,0.00565,0.00011,BuOH.150,NS.15
CA_C0082,3.75766,0.00496,0.00011,BuOH.150,NS.15
CA_C0083,2.933,0.07356,0.00011,BuOH.150,NS.15
CA_C0084,2.70511,0.24268,0.00011,BuOH.150,NS.15
CA_C0085,1.45251,0.38159,0.00011,BuOH.150,NS.15
CA_C0086,1.55059,0.29683,0.00011,BuOH.150,NS.15
CA_C0087,2.27665,-0.14021,0.00011,BuOH.150,NS.15
CA_C0088,2.33705,-0.26986,0.00011,BuOH.150,NS.15
CA_C0089,2.52584,-0.25276,0.00011,BuOH.150,NS.15
CA_C0090,2.63943,-0.04333,0.00011,BuOH.150,NS.15
CA_C0091,4.03471,0.22249,0.00011,BuOH.150,NS.15
CA_C0092,1.87108,0.33706,0.00011,BuOH.150,NS.15
CA_C0093,1.408,0.32311,0.00011,BuOH.150,NS.15
CA_C0094,2.99578,-0.2455,0.00011,BuOH.150,NS.15
