id,Logexp,foldchange,pval,condition,control
CA_C0001,2.99363,-0.1312,0.02303,BA.270,BuOH.270
CA_C0002,2.73912,-0.18622,0.03383,BA.270,BuOH.270
CA_C0003,2.08908,-0.14594,0.02493,BA.270,BuOH.270
CA_C0004,2.95263,-0.25651,0.05128,BA.270,BuOH.270
CA_C0005,2.17907,-0.319,0.14682,BA.270,BuOH.270
CA_C0006,3.22819,-0.23527,0.12918,BA.270,BuOH.270
CA_C0007,3.4759,-0.27158,0.21622,BA.270,BuOH.270
CA_C0008,1.3434,-0.13814,0.01081,BA.270,BuOH.270
CA_C0009,2.01886,-0.07023,0.01015,BA.270,BuOH.270
CA_C0010,2.82889,-0.23587,0.05838,BA.270,BuOH.270
CA_C0011,1.77427,-1.03789,0.55928,BA.270,BuOH.270
CA_C0012,2.50812,-0.35824,0.04343,BA.270,BuOH.270
CA_C0013,1.71516,0.30024,0.05512,BA.270,BuOH.270
CA_C0014,3.62681,-0.42367,0.06142,BA.270,BuOH.270
CA_C0015,3.77662,-0.30768,0.04067,BA.270,BuOH.270
CA_C0016,3.34755,-0.65217,0.12044,BA.270,BuOH.270
CA_C0017,3.60634,-0.46687,0.06142,BA.270,BuOH.270
CA_C0018,2.55612,-0.63456,0.13256,BA.270,BuOH.270
CA_C0019,1.75569,0.33119,0.04343,BA.270,BuOH.270
CA_C0020,1.95133,-1.03703,0.3546,BA.270,BuOH.270
CA_C0021,2.98857,-0.09332,0.01739,BA.270,BuOH.270
CA_C0022,3.03432,0.50474,0.30166,BA.270,BuOH.270
CA_C0023,2.07668,0.36932,0.1163,BA.270,BuOH.270
CA_C0024,2.84351,-0.24647,0.04049,BA.270,BuOH.270
CA_C0025,1.84108,-0.11986,0.01883,BA.270,BuOH.270
CA_C0026,1.90602,-0.04846,0.0058,BA.270,BuOH.270
CA_C0027,2.36966,0.02623,0.00543,BA.270,BuOH.270
CA_C0028,3.35378,-0.11467,0.0147,BA.270,BuOH.270
CA_C0029,2.81761,0.06484,0.0075,BA.270,BuOH.270
CA_C0030,2.99658,0.3295,0.10931,BA.270,BuOH.270
CA_C0031,1.93134,0.31679,0.0634,BA.270,BuOH.270
CA_C0032,2.48781,0.08011,0.02119,BA.270,BuOH.270
CA_C0033,2.58129,0.06855,0.00902,BA.270,BuOH.270
CA_C0034,2.59792,0.24659,0.03859,BA.270,BuOH.270
CA_C0035,1.36663,0.01141,0.00162,BA.270,BuOH.270
CA_C0036,1.21304,-0.64339,0.22057,BA.270,BuOH.270
CA_C0037,1.26714,-0.18172,0.02042,BA.270,BuOH.270
CA_C0038,0.60294,-0.4221,0,BA.270,BuOH.270
CA_C0039,2.04126,-0.10429,0.01739,BA.270,BuOH.270
CA_C0040,1.68744,0.45774,0.0634,BA.270,BuOH.270
CA_C0041,1.24435,0.4961,0.07102,BA.270,BuOH.270
CA_C0042,1.70139,0.20314,0.02303,BA.270,BuOH.270
CA_C0043,1.15865,0.15636,0.01198,BA.270,BuOH.270
CA_C0044,0.84178,0.25166,0,BA.270,BuOH.270
CA_C0045,1.71951,-0.19217,0.01739,BA.270,BuOH.270
CA_C0046,1.11285,0.15201,0.00983,BA.270,BuOH.270
CA_C0047,1.07374,0.30367,0.03215,BA.270,BuOH.270
CA_C0048,1.20641,0.11775,0.00707,BA.270,BuOH.270
CA_C0049,1.30261,0.37238,0.04136,BA.270,BuOH.270
CA_C0050,0.72999,0.27935,0,BA.270,BuOH.270
CA_C0051,0.60894,0.65193,0,BA.270,BuOH.270
CA_C0052,1.84921,-0.74737,0.63907,BA.270,BuOH.270
CA_C0053,1.61557,-0.27718,0.05623,BA.270,BuOH.270
CA_C0055,1.33388,0.45224,0.07252,BA.270,BuOH.270
CA_C0056,2.21775,-0.56713,0.07387,BA.270,BuOH.270
CA_C0057,2.42891,-0.44914,0.06019,BA.270,BuOH.270
CA_C0058,1.77121,-0.48181,0.0536,BA.270,BuOH.270
CA_C0059,1.9806,-0.6381,0.11747,BA.270,BuOH.270
CA_C0060,2.70911,-0.0014,0.00011,BA.270,BuOH.270
CA_C0061,2.88063,-0.56613,0.12918,BA.270,BuOH.270
CA_C0062,2.18507,-0.55992,0.13598,BA.270,BuOH.270
CA_C0063,3.14422,-0.42448,0.06142,BA.270,BuOH.270
CA_C0064,1.80828,-0.41892,0.05989,BA.270,BuOH.270
CA_C0065,1.96311,0.2123,0.02042,BA.270,BuOH.270
CA_C0066,1.85887,0.04972,0.0058,BA.270,BuOH.270
CA_C0067,1.57893,-0.03815,0.00536,BA.270,BuOH.270
CA_C0068,1.7814,0.08066,0.0075,BA.270,BuOH.270
CA_C0069,1.48203,-0.00983,0.00181,BA.270,BuOH.270
CA_C0070,2.06699,0.42145,0.07221,BA.270,BuOH.270
CA_C0071,1.50736,-0.0899,0.00722,BA.270,BuOH.270
CA_C0072,0.72035,0.50915,0,BA.270,BuOH.270
