id,Logexp,foldchange,pval,condition,control
CA_C0001,2.99363,0.27855,0.01494,NS.15,BuOH.75
CA_C0002,2.73912,0.17878,0.01456,NS.15,BuOH.75
CA_C0003,2.08908,-0.28309,0.01494,NS.15,BuOH.75
CA_C0004,2.95263,-0.181,0.01494,NS.15,BuOH.75
CA_C0005,2.17907,-0.1149,0.0132,NS.15,BuOH.75
CA_C0006,3.22819,-0.07318,0.00721,NS.15,BuOH.75
CA_C0007,3.4759,-0.1348,0.01494,NS.15,BuOH.75
CA_C0008,1.3434,-0.15555,0.00721,NS.15,BuOH.75
CA_C0009,2.01886,-0.07757,0.00662,NS.15,BuOH.75
CA_C0010,2.82889,0.13978,0.0145,NS.15,BuOH.75
CA_C0011,1.77427,-0.09517,0.00261,NS.15,BuOH.75
CA_C0012,2.50812,-0.27449,0.01494,NS.15,BuOH.75
CA_C0013,1.71516,-0.00426,0.00039,NS.15,BuOH.75
CA_C0014,3.62681,0.0403,0.00261,NS.15,BuOH.75
CA_C0015,3.77662,-0.13423,0.00662,NS.15,BuOH.75
CA_C0016,3.34755,-0.26613,0.0145,NS.15,BuOH.75
CA_C0017,3.60634,-0.15113,0.00709,NS.15,BuOH.75
CA_C0018,2.55612,0.14714,0.00709,NS.15,BuOH.75
CA_C0019,1.75569,-0.02258,0.00261,NS.15,BuOH.75
CA_C0020,1.95133,0.10327,0.00261,NS.15,BuOH.75
CA_C0021,2.98857,-0.02339,0.00261,NS.15,BuOH.75
CA_C0022,3.03432,0.03678,0.00261,NS.15,BuOH.75
CA_C0023,2.07668,-0.01876,0.00261,NS.15,BuOH.75
CA_C0024,2.84351,0.44066,0.01494,NS.15,BuOH.75
CA_C0025,1.84108,-0.19308,0.01494,NS.15,BuOH.75
CA_C0026,1.90602,-0.30503,0.01494,NS.15,BuOH.75
CA_C0027,2.36966,-0.24061,0.01494,NS.15,BuOH.75
CA_C0028,3.35378,0.26352,0.01494,NS.15,BuOH.75
CA_C0029,2.81761,-0.22727,0.01494,NS.15,BuOH.75
CA_C0030,2.99658,-0.08213,0.00662,NS.15,BuOH.75
CA_C0031,1.93134,-0.02943,0.00261,NS.15,BuOH.75
CA_C0032,2.48781,0.0036,0.00072,NS.15,BuOH.75
CA_C0033,2.58129,0.29391,0.01494,NS.15,BuOH.75
CA_C0034,2.59792,-0.20168,0.0145,NS.15,BuOH.75
CA_C0035,1.36663,-0.30557,0.0145,NS.15,BuOH.75
CA_C0036,1.21304,-0.41655,0.01494,NS.15,BuOH.75
CA_C0037,1.26714,-0.24157,0.01494,NS.15,BuOH.75
CA_C0038,0.60294,-0.64136,0.01494,NS.15,BuOH.75
CA_C0039,2.04126,-0.29784,0.01494,NS.15,BuOH.75
CA_C0040,1.68744,-0.01552,0.00261,NS.15,BuOH.75
CA_C0041,1.24435,-0.09383,0.00261,NS.15,BuOH.75
CA_C0042,1.70139,-0.46167,0.01494,NS.15,BuOH.75
CA_C0043,1.15865,-0.32574,0.01494,NS.15,BuOH.75
CA_C0044,0.84178,-0.63764,0.01494,NS.15,BuOH.75
CA_C0045,1.71951,-0.26409,0.0145,NS.15,BuOH.75
CA_C0046,1.11285,-0.45745,0.01494,NS.15,BuOH.75
CA_C0047,1.07374,-0.33656,0.01494,NS.15,BuOH.75
CA_C0048,1.20641,-0.7536,0.01494,NS.15,BuOH.75
CA_C0049,1.30261,-0.49929,0.01494,NS.15,BuOH.75
CA_C0050,0.72999,0.27073,0.00879,NS.15,BuOH.75
CA_C0051,0.60894,0.02035,0.00261,NS.15,BuOH.75
CA_C0052,1.84921,0.18669,0.01494,NS.15,BuOH.75
CA_C0053,1.61557,0.38732,0.01494,NS.15,BuOH.75
CA_C0055,1.33388,0.17475,0.00721,NS.15,BuOH.75
CA_C0056,2.21775,-0.53474,0.01494,NS.15,BuOH.75
CA_C0057,2.42891,-0.38912,0.01494,NS.15,BuOH.75
CA_C0058,1.77121,-0.53708,0.01494,NS.15,BuOH.75
CA_C0059,1.9806,-0.61686,0.01494,NS.15,BuOH.75
CA_C0060,2.70911,-0.08376,0.00261,NS.15,BuOH.75
CA_C0061,2.88063,-0.06043,0.00261,NS.15,BuOH.75
CA_C0062,2.18507,-0.04427,0.00261,NS.15,BuOH.75
CA_C0063,3.14422,-0.03527,0.00261,NS.15,BuOH.75
CA_C0064,1.80828,-0.10704,0.00311,NS.15,BuOH.75
CA_C0065,1.96311,-0.32852,0.01494,NS.15,BuOH.75
CA_C0066,1.85887,-0.337,0.01494,NS.15,BuOH.75
CA_C0067,1.57893,-0.04936,0.00261,NS.15,BuOH.75
CA_C0068,1.7814,-0.04479,0.00261,NS.15,BuOH.75
CA_C0069,1.48203,-0.14875,0.00721,NS.15,BuOH.75
CA_C0070,2.06699,0.36049,0.01494,NS.15,BuOH.75
CA_C0071,1.50736,-0.13032,0.005,NS.15,BuOH.75
CA_C0072,0.72035,-0.54497,0.01494,NS.15,BuOH.75
