id,Logexp,foldchange,pval,condition,control
CA_C0001,2.99363,-0.07522,0.00037,NS.150,BA.150
CA_C0002,2.73912,0.04998,0.00037,NS.150,BA.150
CA_C0003,2.08908,0.55322,0.00037,NS.150,BA.150
CA_C0004,2.95263,0.12535,0.00037,NS.150,BA.150
CA_C0005,2.17907,-0.05028,0.00037,NS.150,BA.150
CA_C0006,3.22819,-0.10866,0.00037,NS.150,BA.150
CA_C0007,3.4759,-0.01504,0.00037,NS.150,BA.150
CA_C0008,1.3434,-0.12284,0.00037,NS.150,BA.150
CA_C0009,2.01886,-0.01106,0.00037,NS.150,BA.150
CA_C0010,2.82889,-0.22038,0.00037,NS.150,BA.150
CA_C0011,1.77427,-0.06669,0.00037,NS.150,BA.150
CA_C0012,2.50812,-0.14382,0.00037,NS.150,BA.150
CA_C0013,1.71516,-0.20471,0.00037,NS.150,BA.150
CA_C0014,3.62681,-0.58476,0.00037,NS.150,BA.150
CA_C0015,3.77662,-0.26762,0.00037,NS.150,BA.150
CA_C0016,3.34755,-0.42365,0.00037,NS.150,BA.150
CA_C0017,3.60634,-0.33445,0.00037,NS.150,BA.150
CA_C0018,2.55612,-0.54837,0.00037,NS.150,BA.150
CA_C0019,1.75569,0.03777,0.00037,NS.150,BA.150
CA_C0020,1.95133,-0.4545,0.00037,NS.150,BA.150
CA_C0021,2.98857,0.12246,0.00037,NS.150,BA.150
CA_C0022,3.03432,-0.4259,0.00037,NS.150,BA.150
CA_C0023,2.07668,-0.04095,0.00037,NS.150,BA.150
CA_C0024,2.84351,-0.29578,0.00037,NS.150,BA.150
CA_C0025,1.84108,0.2873,0.00037,NS.150,BA.150
CA_C0026,1.90602,0.73818,0.00037,NS.150,BA.150
CA_C0027,2.36966,0.50448,0.00037,NS.150,BA.150
CA_C0028,3.35378,-0.38703,0.00037,NS.150,BA.150
CA_C0029,2.81761,-0.23395,0.00037,NS.150,BA.150
CA_C0030,2.99658,-0.14642,0.00037,NS.150,BA.150
CA_C0031,1.93134,0.00866,0.00037,NS.150,BA.150
CA_C0032,2.48781,0.10986,0.00037,NS.150,BA.150
CA_C0033,2.58129,-0.52538,0.00037,NS.150,BA.150
CA_C0034,2.59792,-0.29666,0.00037,NS.150,BA.150
CA_C0035,1.36663,0.6361,0.00037,NS.150,BA.150
CA_C0036,1.21304,0.78838,0.00037,NS.150,BA.150
CA_C0037,1.26714,1.1753,0.00037,NS.150,BA.150
CA_C0038,0.60294,0.9919,0.00037,NS.150,BA.150
CA_C0039,2.04126,0.93392,0.00037,NS.150,BA.150
CA_C0040,1.68744,0.64116,0.00037,NS.150,BA.150
CA_C0041,1.24435,0.57956,0.00037,NS.150,BA.150
CA_C0042,1.70139,0.68363,0.00037,NS.150,BA.150
CA_C0043,1.15865,0.49009,0.00037,NS.150,BA.150
CA_C0044,0.84178,0.14486,0.00037,NS.150,BA.150
CA_C0045,1.71951,0.46595,0.00037,NS.150,BA.150
CA_C0046,1.11285,0.88435,0.00037,NS.150,BA.150
CA_C0047,1.07374,0.08819,0.00037,NS.150,BA.150
CA_C0048,1.20641,0.85069,0.00037,NS.150,BA.150
CA_C0049,1.30261,0.44016,0.00037,NS.150,BA.150
