id,Logexp,foldchange,pval,condition,control
CA_C0001,2.99363,0.26904,0.1645,BuOH.150,BA.15
CA_C0002,2.73912,0.11725,0.05029,BuOH.150,BA.15
CA_C0003,2.08908,-0.35174,0.21325,BuOH.150,BA.15
CA_C0004,2.95263,-0.24446,0.12406,BuOH.150,BA.15
CA_C0005,2.17907,-0.18387,0.12997,BuOH.150,BA.15
CA_C0006,3.22819,-0.05761,0.04269,BuOH.150,BA.15
CA_C0007,3.4759,-0.15995,0.14849,BuOH.150,BA.15
CA_C0008,1.3434,-0.18831,0.06072,BuOH.150,BA.15
CA_C0009,2.01886,-0.08509,0.04668,BuOH.150,BA.15
CA_C0010,2.82889,0.04838,0.01899,BuOH.150,BA.15
CA_C0011,1.77427,-0.75311,0.36633,BuOH.150,BA.15
CA_C0012,2.50812,-0.50741,0.17338,BuOH.150,BA.15
CA_C0013,1.71516,0.08088,0.02643,BuOH.150,BA.15
CA_C0014,3.62681,0.20151,0.06835,BuOH.150,BA.15
CA_C0015,3.77662,0.06442,0.01457,BuOH.150,BA.15
CA_C0016,3.34755,-0.13634,0.03607,BuOH.150,BA.15
CA_C0017,3.60634,0.03133,0.00672,BuOH.150,BA.15
CA_C0018,2.55612,0.18318,0.05675,BuOH.150,BA.15
CA_C0019,1.75569,0.25718,0.09237,BuOH.150,BA.15
CA_C0020,1.95133,0.0168,0.00287,BuOH.150,BA.15
CA_C0021,2.98857,-0.13486,0.08584,BuOH.150,BA.15
CA_C0022,3.03432,0.35313,0.21325,BuOH.150,BA.15
CA_C0023,2.07668,0.16869,0.08993,BuOH.150,BA.15
CA_C0024,2.84351,0.34287,0.14948,BuOH.150,BA.15
CA_C0025,1.84108,-0.26432,0.15548,BuOH.150,BA.15
CA_C0026,1.90602,-0.39289,0.21453,BuOH.150,BA.15
CA_C0027,2.36966,-0.27618,0.16767,BuOH.150,BA.15
CA_C0028,3.35378,0.19894,0.09654,BuOH.150,BA.15
CA_C0029,2.81761,-0.19917,0.09654,BuOH.150,BA.15
CA_C0030,2.99658,0.11287,0.06026,BuOH.150,BA.15
CA_C0031,1.93134,0.13552,0.06285,BuOH.150,BA.15
CA_C0032,2.48781,0.10034,0.09209,BuOH.150,BA.15
CA_C0033,2.58129,0.46171,0.37021,BuOH.150,BA.15
CA_C0034,2.59792,-0.00023,0.00014,BuOH.150,BA.15
CA_C0035,1.36663,-0.56383,0.1678,BuOH.150,BA.15
CA_C0036,1.21304,-0.88277,0.74296,BuOH.150,BA.15
CA_C0037,1.26714,-0.55278,0.23583,BuOH.150,BA.15
CA_C0038,0.60294,-1.01339,0,BuOH.150,BA.15
CA_C0039,2.04126,-0.51184,0.5595,BuOH.150,BA.15
CA_C0040,1.68744,-0.00356,2e-04,BuOH.150,BA.15
CA_C0041,1.24435,-0.0261,0.0063,BuOH.150,BA.15
CA_C0042,1.70139,-0.39629,0.15792,BuOH.150,BA.15
CA_C0043,1.15865,-0.37279,0.11905,BuOH.150,BA.15
CA_C0044,0.84178,-0.50565,0,BuOH.150,BA.15
CA_C0045,1.71951,-0.5342,0.18338,BuOH.150,BA.15
CA_C0046,1.11285,-0.48088,0.13773,BuOH.150,BA.15
CA_C0047,1.07374,-0.22961,0.06835,BuOH.150,BA.15
CA_C0048,1.20641,-0.73563,0.21235,BuOH.150,BA.15
CA_C0049,1.30261,-0.31425,0.09654,BuOH.150,BA.15
CA_C0050,0.72999,0.30937,0,BuOH.150,BA.15
CA_C0051,0.60894,0.19327,0,BuOH.150,BA.15
CA_C0052,1.84921,-0.22198,0.12297,BuOH.150,BA.15
CA_C0053,1.61557,0.28427,0.14721,BuOH.150,BA.15
CA_C0055,1.33388,0.45526,0.18821,BuOH.150,BA.15
CA_C0056,2.21775,-1.18119,0.74296,BuOH.150,BA.15
CA_C0057,2.42891,-1.13339,0.74296,BuOH.150,BA.15
CA_C0058,1.77121,-1.28422,0.74296,BuOH.150,BA.15
CA_C0059,1.9806,-1.31907,0.99307,BuOH.150,BA.15
CA_C0060,2.70911,-0.42715,0.17328,BuOH.150,BA.15
CA_C0061,2.88063,-0.81544,0.51284,BuOH.150,BA.15
CA_C0062,2.18507,-0.81596,0.54461,BuOH.150,BA.15
CA_C0063,3.14422,-0.74849,0.39939,BuOH.150,BA.15
CA_C0064,1.80828,-0.83251,0.47108,BuOH.150,BA.15
CA_C0065,1.96311,-0.81615,0.37297,BuOH.150,BA.15
CA_C0066,1.85887,-0.66021,0.44197,BuOH.150,BA.15
CA_C0067,1.57893,-0.21265,0.07742,BuOH.150,BA.15
CA_C0068,1.7814,-0.1463,0.05048,BuOH.150,BA.15
CA_C0069,1.48203,-0.2256,0.08537,BuOH.150,BA.15
CA_C0070,2.06699,0.27183,0.11086,BuOH.150,BA.15
CA_C0071,1.50736,-0.58608,0.21453,BuOH.150,BA.15
CA_C0072,0.72035,-0.47881,0,BuOH.150,BA.15
CA_C0073,2.27303,0.06338,0.03858,BuOH.150,BA.15
CA_C0075,0.89938,0.70018,0.21453,BuOH.150,BA.15
CA_C0076,2.39367,0.39307,0.21325,BuOH.150,BA.15
CA_C0077,1.35518,0.32375,0.11526,BuOH.150,BA.15
CA_C0078,3.53263,0.25124,0.12757,BuOH.150,BA.15
CA_C0079,3.03998,0.0308,0.00882,BuOH.150,BA.15
CA_C0080,2.55593,0.07433,0.0401,BuOH.150,BA.15
CA_C0081,2.08943,-0.00436,0.00043,BuOH.150,BA.15
CA_C0082,3.75766,0.02608,0.01344,BuOH.150,BA.15
CA_C0083,2.933,0.15399,0.08253,BuOH.150,BA.15
CA_C0084,2.70511,0.38523,0.19558,BuOH.150,BA.15
CA_C0085,1.45251,0.18899,0.05896,BuOH.150,BA.15
CA_C0086,1.55059,0.16525,0.06738,BuOH.150,BA.15
CA_C0087,2.27665,0.131,0.09131,BuOH.150,BA.15
CA_C0088,2.33705,-0.29433,0.12487,BuOH.150,BA.15
CA_C0089,2.52584,-0.11022,0.07272,BuOH.150,BA.15
CA_C0090,2.63943,0.0186,0.007,BuOH.150,BA.15
CA_C0091,4.03471,-0.45004,0.17328,BuOH.150,BA.15
