id,Logexp,foldchange,pval,condition,control
CA_C0001,2.99363,0.08337,0.06118,270,150
CA_C0002,2.73912,-0.15505,0.11578,270,150
CA_C0003,2.08908,0.12323,0.09979,270,150
CA_C0004,2.95263,0.17838,0.14162,270,150
CA_C0005,2.17907,-0.01385,0.00979,270,150
CA_C0006,3.22819,0.10605,0.15891,270,150
CA_C0007,3.4759,-0.04084,0.04468,270,150
CA_C0008,1.3434,-0.8716,0.77482,270,150
CA_C0009,2.01886,-0.52331,1.18018,270,150
CA_C0010,2.82889,-0.13249,0.12358,270,150
CA_C0011,1.77427,0.78708,0.70949,270,150
CA_C0012,2.50812,0.10028,0.03472,270,150
CA_C0013,1.71516,-0.01419,0.00574,270,150
CA_C0014,3.62681,-1.45168,2.54932,270,150
CA_C0015,3.77662,-1.13284,1.50351,270,150
CA_C0016,3.34755,-1.87058,3.08397,270,150
CA_C0017,3.60634,-1.36041,1.81473,270,150
CA_C0018,2.55612,-1.25544,1.76215,270,150
CA_C0019,1.75569,0.01486,0.00417,270,150
CA_C0020,1.95133,-1.27357,1.24815,270,150
CA_C0021,2.98857,-0.03646,0.02857,270,150
CA_C0022,3.03432,-0.06753,0.04372,270,150
CA_C0023,2.07668,0.16156,0.13259,270,150
CA_C0024,2.84351,0.50061,0.52193,270,150
CA_C0025,1.84108,0.00807,0.00399,270,150
CA_C0026,1.90602,-0.17996,0.1407,270,150
CA_C0027,2.36966,-0.27343,0.29904,270,150
CA_C0028,3.35378,-0.03957,0.02037,270,150
CA_C0029,2.81761,0.18738,0.13998,270,150
CA_C0030,2.99658,0.29868,0.38775,270,150
CA_C0031,1.93134,-0.45362,0.56026,270,150
CA_C0032,2.48781,-0.24549,0.60277,270,150
CA_C0033,2.58129,0.37087,0.53701,270,150
CA_C0034,2.59792,0.21088,0.13143,270,150
CA_C0035,1.36663,0.9582,0.51689,270,150
CA_C0036,1.21304,-0.11229,0.04719,270,150
CA_C0037,1.26714,-0.13514,0.0557,270,150
CA_C0038,0.60294,-0.30265,0,270,150
CA_C0039,2.04126,-0.22208,0.25021,270,150
CA_C0040,1.68744,0.00781,0.0024,270,150
CA_C0041,1.24435,-0.50059,0.28952,270,150
CA_C0042,1.70139,-0.45828,0.32585,270,150
CA_C0043,1.15865,-0.39291,0.16604,270,150
CA_C0044,0.84178,0.13239,0.03452,270,150
CA_C0045,1.71951,-0.13806,0.04659,270,150
CA_C0046,1.11285,-0.31369,0.10336,270,150
CA_C0047,1.07374,-0.45011,0.20216,270,150
CA_C0048,1.20641,-0.70329,0.26095,270,150
CA_C0049,1.30261,-0.34228,0.13394,270,150
CA_C0050,0.72999,0.35447,0.10185,270,150
CA_C0051,0.60894,0.12427,0.02832,270,150
CA_C0052,1.84921,-0.72867,1.53729,270,150
CA_C0053,1.61557,0.15419,0.10931,270,150
CA_C0055,1.33388,0.3666,0.2404,270,150
CA_C0056,2.21775,0.04689,0.01273,270,150
CA_C0057,2.42891,0.03575,0.01095,270,150
CA_C0058,1.77121,-0.29624,0.10185,270,150
CA_C0059,1.9806,0.12398,0.04049,270,150
CA_C0060,2.70911,-0.32293,0.20655,270,150
CA_C0061,2.88063,-0.01163,0.00378,270,150
CA_C0062,2.18507,-0.06927,0.0289,270,150
CA_C0063,3.14422,-0.1271,0.05163,270,150
CA_C0064,1.80828,-0.08839,0.03257,270,150
CA_C0065,1.96311,-0.12859,0.04292,270,150
CA_C0066,1.85887,-0.46786,0.43308,270,150
CA_C0067,1.57893,0.08279,0.03452,270,150
CA_C0068,1.7814,0.21366,0.12287,270,150
CA_C0069,1.48203,-0.49519,0.36918,270,150
CA_C0070,2.06699,0.4384,0.35232,270,150
CA_C0071,1.50736,-0.57172,0.38652,270,150
CA_C0072,0.72035,-1.02562,0.27704,270,150
CA_C0073,2.27303,-0.05913,0.05145,270,150
CA_C0075,0.89938,-0.51963,0.19806,270,150
CA_C0076,2.39367,-0.25547,0.23177,270,150
CA_C0077,1.35518,-0.87983,0.78132,270,150
CA_C0078,3.53263,0.13554,0.10167,270,150
CA_C0079,3.03998,0.42865,0.42084,270,150
CA_C0080,2.55593,-0.08609,0.07351,270,150
CA_C0081,2.08943,-0.34604,0.47734,270,150
CA_C0082,3.75766,-0.01624,0.01415,270,150
CA_C0083,2.933,-0.21333,0.2174,270,150
CA_C0084,2.70511,-0.52237,0.69364,270,150
CA_C0085,1.45251,0.33797,0.16638,270,150
CA_C0086,1.55059,-0.31862,0.2273,270,150
CA_C0087,2.27665,-0.04356,0.03599,270,150
CA_C0088,2.33705,0.03339,0.01435,270,150
CA_C0089,2.52584,0.04515,0.03631,270,150
CA_C0090,2.63943,0.07986,0.07145,270,150
CA_C0091,4.03471,-0.76311,0.76569,270,150
CA_C0092,1.87108,-1.27864,1.79445,270,150
CA_C0093,1.408,-0.46337,0.20485,270,150
CA_C0094,2.99578,-0.405,0.3286,270,150
CA_C0095,2.25419,-0.21811,0.12761,270,150
CA_C0096,1.81326,-0.25831,0.16046,270,150
CA_C0097,2.15183,-0.09629,0.03813,270,150
CA_C0098,2.49589,-0.21679,0.13161,270,150
CA_C0099,2.52662,-0.46754,0.51334,270,150
CA_C0100,2.68534,0.12931,0.11467,270,150
CA_C0101,1.41354,-0.3413,0.17815,270,150
CA_C0102,2.99623,-0.2702,0.03931,270,150
CA_C0103,2.50719,-0.17909,0.02513,270,150
CA_C0104,3.1447,-0.29559,0.04025,270,150
CA_C0105,2.33458,-0.10915,0.01516,270,150
CA_C0106,3.08141,-0.07381,0.01032,270,150
CA_C0107,3.00582,0.09575,0.0123,270,150
CA_C0108,2.83589,-0.09073,0.01174,270,150
CA_C0109,3.13475,0.19819,0.02885,270,150
CA_C0110,3.34658,-0.15058,0.02031,270,150
CA_C0111,2.92765,-1.12852,1.79306,270,150
CA_C0112,2.77518,-1.0666,1.48479,270,150
CA_C0113,2.7457,-0.23802,0.35603,270,150
CA_C0114,2.56406,-0.39261,0.53407,270,150
CA_C0115,3.51646,0.80762,0.61623,270,150
CA_C0116,3.77142,-1.40969,2.98424,270,150
CA_C0117,1.41199,-3.00496,3.50353,270,150
CA_C0118,1.59055,-2.89563,4.65998,270,150
CA_C0119,0.70658,-2.13064,1.6818,270,150
CA_C0120,1.45278,-1.63221,2.70877,270,150
CA_C0121,1.20631,-1.08409,1.27681,270,150
CA_C0122,2.21534,0.24166,0.32719,270,150
CA_C0123,2.00743,0.39665,0.50038,270,150
CA_C0124,0.49432,-0.32148,0,270,150
CA_C0125,2.88236,0.0367,0.03852,270,150
CA_C0126,2.8492,-0.12766,0.07964,270,150
CA_C0127,3.10355,0.04254,0.03899,270,150
CA_C0128,2.31886,1.72314,3.34367,270,150
CA_C0129,2.00601,0.26744,0.26669,270,150
CA_C0130,1.27193,-0.40773,0.22638,270,150
CA_C0132,1.31353,-0.44744,0.39873,270,150
CA_C0133,1.39723,-0.29417,0.19138,270,150
CA_C0134,1.13646,0.44999,0.27504,270,150
CA_C0135,1.109,-0.51139,0.22314,270,150
CA_C0136,1.10013,0.23324,0.1043,270,150
CA_C0138,2.78437,-0.26677,0.2465,270,150
CA_C0139,2.76521,-0.06977,0.06301,270,150
CA_C0140,3.01006,-0.02362,0.0176,270,150
CA_C0141,2.9101,-0.3681,0.96932,270,150
CA_C0142,0.60436,-1.03975,0,270,150
CA_C0143,0.93149,-0.50449,0.11207,270,150
CA_C0144,1.94424,0.11541,0.06955,270,150
CA_C0145,2.14887,-0.14862,0.1451,270,150
CA_C0146,2.81009,0.15556,0.09305,270,150
CA_C0147,2.8953,0.40414,0.65499,270,150
CA_C0148,2.48472,0.37068,0.32081,270,150
CA_C0149,1.98643,1.58533,1.10645,270,150
CA_C0150,2.09312,-0.20109,0.20761,270,150
CA_C0151,2.19867,-0.06919,0.03684,270,150
CA_C0152,2.549,0.45534,0.3111,270,150
CA_C0153,1.94426,-0.31193,0.2269,270,150
CA_C0154,1.07168,0.10386,0.03006,270,150
CA_C0155,1.06541,-0.39288,0.11865,270,150
CA_C0156,0.67787,-0.04932,0.00761,270,150
CA_C0157,0.83027,0.38872,0.10824,270,150
CA_C0158,3.13918,0.43188,0.65528,270,150
CA_C0159,2.12575,1.02672,1.48176,270,150
CA_C0160,2.00351,0.2111,0.13508,270,150
CA_C0161,1.21767,0.38384,0.2578,270,150
CA_C0162,2.13202,0.70669,0.96932,270,150
CA_C0164,1.9415,-0.59488,0.91277,270,150
CA_C0165,2.00445,0.20702,0.18998,270,150
CA_C0166,1.08451,-0.57985,0.25029,270,150
CA_C0167,2.20462,-0.01149,0.00631,270,150
CA_C0168,2.04626,-0.01062,0.00529,270,150
CA_C0169,0.95002,-0.95445,0.67669,270,150
CA_C0170,0.90466,-0.06601,0.0176,270,150
CA_C0171,1.23455,-0.68695,0.83333,270,150
CA_C0172,0.87949,-0.44199,0.15576,270,150
CA_C0173,1.81387,-0.2909,0.20485,270,150
CA_C0174,2.09641,-0.02072,0.00937,270,150
CA_C0175,2.13426,-0.22466,0.10411,270,150
CA_C0176,2.307,-0.05505,0.04532,270,150
CA_C0177,1.90687,-0.01619,0.00761,270,150
CA_C0178,2.3469,0.09361,0.08019,270,150
CA_C0179,2.40171,0.05258,0.03282,270,150
CA_C0180,2.46652,-0.00088,0.00046,270,150
CA_C0181,2.48667,0.13786,0.12408,270,150
CA_C0182,2.33309,0.05454,0.03452,270,150
CA_C0183,2.02134,0.43913,0.37216,270,150
CA_C0184,2.02153,0.48093,0.61367,270,150
CA_C0185,2.20022,0.66011,1.77079,270,150
CA_C0186,2.34198,0.14193,0.07296,270,150
CA_C0187,1.96592,-0.16065,0.07356,270,150
CA_C0188,2.11751,-0.07311,0.03259,270,150
CA_C0189,2.04872,0.22693,0.15617,270,150
CA_C0190,2.06983,0.75,0.72211,270,150
CA_C0191,1.79252,0.26814,0.16408,270,150
CA_C0192,2.32769,0.53874,0.60277,270,150
CA_C0193,2.46799,0.39526,0.40113,270,150
CA_C0194,2.42024,0.21937,0.19924,270,150
CA_C0195,1.21854,0.77318,0.77482,270,150
CA_C0196,2.88838,0.06585,0.04126,270,150
CA_C0197,1.88102,-0.62195,0.49342,270,150
CA_C0198,2.22666,-0.396,0.25512,270,150
CA_C0200,1.44431,-0.11039,0.05163,270,150
CA_C0201,1.72711,0.78412,0.91454,270,150
CA_C0202,2.16816,0.68404,0.66152,270,150
CA_C0203,1.87846,-0.31043,0.4139,270,150
CA_C0204,1.65662,0.29814,0.22063,270,150
CA_C0205,2.28269,0.44651,0.47286,270,150
CA_C0206,1.11641,0.09647,0.03931,270,150
CA_C0207,2.92522,-0.16787,0.11207,270,150
CA_C0208,1.64315,0.00616,0.0024,270,150
CA_C0209,1.03594,-0.55469,0.39856,270,150
CA_C0210,1.56732,0.05652,0.02649,270,150
CA_C0211,1.20344,0.33424,0.10167,270,150
CA_C0212,2.4982,-0.45818,0.49205,270,150
CA_C0213,1.88308,1.98915,1.31938,270,150
CA_C0214,2.28021,0.44131,0.62776,270,150
CA_C0215,2.12947,0.18853,0.18211,270,150
CA_C0216,2.34021,-0.03626,0.01613,270,150
CA_C0217,2.73259,-0.35638,1.13302,270,150
CA_C0219,1.72949,-0.19631,0.14646,270,150
CA_C0220,2.59057,-0.17684,0.1459,270,150
CA_C0221,2.54611,0.05454,0.04046,270,150
CA_C0222,2.55537,0.04558,0.03747,270,150
CA_C0223,2.39663,-0.12621,0.09814,270,150
CA_C0224,1.97538,-0.15512,0.19994,270,150
CA_C0225,2.0262,-0.23693,0.19766,270,150
CA_C0226,1.2046,-0.4128,0.25401,270,150
CA_C0227,1.59978,-0.28857,0.18652,270,150
CA_C0228,2.05842,-0.51321,0.69868,270,150
CA_C0229,3.07267,0.18144,0.19685,270,150
CA_C0230,3.07411,-0.16389,0.18379,270,150
CA_C0231,2.30188,0.18653,0.07169,270,150
CA_C0232,2.20795,0.24837,0.10037,270,150
CA_C0233,1.85197,0.30717,0.1459,270,150
CA_C0234,2.61605,0.52781,0.55246,270,150
CA_C0235,1.50488,-0.1117,0.04231,270,150
CA_C0236,2.08051,-0.23737,0.23147,270,150
CA_C0237,1.96754,-0.08181,0.04337,270,150
CA_C0238,1.86893,-0.1754,0.13542,270,150
CA_C0239,2.31566,-0.18426,0.3153,270,150
CA_C0240,1.99358,-0.67288,2.45819,270,150
CA_C0241,1.11606,-0.58668,0.25629,270,150
CA_C0242,1.18976,-0.11412,0.02941,270,150
CA_C0243,1.78277,0.73412,0.45726,270,150
CA_C0244,2.23015,-0.63004,1.85493,270,150
CA_C0245,2.03551,-0.96267,1.64186,270,150
CA_C0246,2.41583,0.65931,0.47489,270,150
CA_C0247,2.09294,0.44635,0.51174,270,150
CA_C0248,1.30855,-0.10621,0.04242,270,150
CA_C0249,0.39475,0.19097,0,270,150
CA_C0250,1.65397,-0.1194,0.0724,270,150
CA_C0251,0.87364,-0.15328,0.03589,270,150
CA_C0252,2.23991,-0.95809,1.19136,270,150
CA_C0253,2.83792,-0.69475,0.64381,270,150
CA_C0254,1.7044,-0.13881,0.05104,270,150
CA_C0255,1.74069,-0.08058,0.02403,270,150
CA_C0256,2.46281,-0.0461,0.0159,270,150
CA_C0257,2.28955,-0.00788,0.00277,270,150
CA_C0258,2.21701,-0.56833,0.45731,270,150
CA_C0259,2.3899,-0.20024,0.07831,270,150
CA_C0260,1.85383,-0.13308,0.04126,270,150
CA_C0261,2.01638,0.08219,0.03813,270,150
CA_C0262,1.35375,-0.36168,0.15652,270,150
