id,Logexp,foldchange,pval,condition,control
CA_C0001,2.99363,0.00651,0.00253,75,15
CA_C0002,2.73912,-0.37573,0.26389,75,15
CA_C0003,2.08908,-0.12151,0.0584,75,15
CA_C0004,2.95263,0.1953,0.10578,75,15
CA_C0005,2.17907,-0.12832,0.09441,75,15
CA_C0006,3.22819,-0.11406,0.11666,75,15
CA_C0007,3.4759,-0.38985,0.82854,75,15
CA_C0008,1.3434,-0.50275,0.20795,75,15
CA_C0009,2.01886,-0.35999,0.34848,75,15
CA_C0010,2.82889,-0.17486,0.12084,75,15
CA_C0011,1.77427,0.15337,0.0388,75,15
CA_C0012,2.50812,-0.0392,0.00563,75,15
CA_C0013,1.71516,0.02473,0.00532,75,15
CA_C0014,3.62681,0.64187,0.31391,75,15
CA_C0015,3.77662,0.84159,0.51492,75,15
CA_C0016,3.34755,0.27071,0.06797,75,15
CA_C0017,3.60634,0.80382,0.38587,75,15
CA_C0018,2.55612,0.89264,0.52892,75,15
CA_C0019,1.75569,-0.5811,0.26829,75,15
CA_C0020,1.95133,0.47382,0.14746,75,15
CA_C0021,2.98857,0.21614,0.18709,75,15
CA_C0022,3.03432,-0.02477,0.00788,75,15
CA_C0023,2.07668,-0.0388,0.01214,75,15
CA_C0024,2.84351,0.01488,0.00448,75,15
CA_C0025,1.84108,-0.31989,0.24269,75,15
CA_C0026,1.90602,-0.42843,0.32981,75,15
CA_C0027,2.36966,-0.18572,0.11666,75,15
CA_C0028,3.35378,0.38402,0.2603,75,15
CA_C0029,2.81761,-0.2588,0.1467,75,15
CA_C0030,2.99658,-0.31085,0.25429,75,15
CA_C0031,1.93134,-0.04615,0.01445,75,15
CA_C0032,2.48781,0.02256,0.01292,75,15
CA_C0033,2.58129,-0.24836,0.17844,75,15
CA_C0034,2.59792,-0.07694,0.02208,75,15
CA_C0035,1.36663,0.90433,0.29386,75,15
CA_C0036,1.21304,-0.08952,0.02492,75,15
CA_C0037,1.26714,0.02576,0.00502,75,15
CA_C0038,0.60294,-0.72766,0.15433,75,15
CA_C0039,2.04126,-0.04794,0.02085,75,15
CA_C0040,1.68744,0.67734,0.314,75,15
CA_C0041,1.24435,-0.04603,0.00788,75,15
CA_C0042,1.70139,-0.32106,0.1287,75,15
CA_C0043,1.15865,-0.28234,0.06535,75,15
CA_C0044,0.84178,-0.28716,0.05724,75,15
CA_C0045,1.71951,-0.08869,0.01624,75,15
CA_C0046,1.11285,0.1128,0.01624,75,15
CA_C0047,1.07374,0.04047,0.00532,75,15
CA_C0048,1.20641,-0.33097,0.05766,75,15
CA_C0049,1.30261,-0.30962,0.07008,75,15
CA_C0050,0.72999,0.23695,0.04033,75,15
CA_C0051,0.60894,0.13989,0.01907,75,15
CA_C0052,1.84921,-0.45266,0.37333,75,15
CA_C0053,1.61557,0.08003,0.02932,75,15
CA_C0055,1.33388,-0.0985,0.02492,75,15
