id,Logexp,foldchange,pval,condition,control
CA_C0001,2.99363,-0.39105,0.24486,NS.150,BA.75
CA_C0002,2.73912,-0.2427,0.11543,NS.150,BA.75
CA_C0003,2.08908,0.27384,0.15322,NS.150,BA.75
CA_C0004,2.95263,0.05136,0.02205,NS.150,BA.75
CA_C0005,2.17907,-0.06649,0.04073,NS.150,BA.75
CA_C0006,3.22819,-0.19375,0.17797,NS.150,BA.75
CA_C0007,3.4759,-0.08707,0.07384,NS.150,BA.75
CA_C0008,1.3434,0.08432,0,NS.150,BA.75
CA_C0009,2.01886,0.02328,0.01319,NS.150,BA.75
CA_C0010,2.82889,-0.19285,0.10549,NS.150,BA.75
CA_C0011,1.77427,0.37392,0.1265,NS.150,BA.75
CA_C0012,2.50812,0.38222,0.12424,NS.150,BA.75
CA_C0013,1.71516,0.13445,0,NS.150,BA.75
CA_C0014,3.62681,-0.78703,0.39378,NS.150,BA.75
CA_C0015,3.77662,-0.57122,0.22794,NS.150,BA.75
CA_C0016,3.34755,-0.64611,0.24229,NS.150,BA.75
CA_C0017,3.60634,-0.68086,0.24486,NS.150,BA.75
CA_C0018,2.55612,-0.85439,0.4593,NS.150,BA.75
CA_C0019,1.75569,-0.20663,0.06925,NS.150,BA.75
CA_C0020,1.95133,-0.97008,0.46007,NS.150,BA.75
CA_C0021,2.98857,0.15402,0.08662,NS.150,BA.75
CA_C0022,3.03432,-0.16389,0.08097,NS.150,BA.75
CA_C0023,2.07668,0.01351,0.00787,NS.150,BA.75
CA_C0024,2.84351,-0.49105,0.24229,NS.150,BA.75
CA_C0025,1.84108,0.21618,0.11543,NS.150,BA.75
CA_C0026,1.90602,0.43291,0.24486,NS.150,BA.75
CA_C0027,2.36966,0.33877,0.20331,NS.150,BA.75
CA_C0028,3.35378,-0.24795,0.11543,NS.150,BA.75
CA_C0029,2.81761,0.23557,0.10057,NS.150,BA.75
CA_C0030,2.99658,0.02092,0.01135,NS.150,BA.75
CA_C0031,1.93134,0.01673,0.00787,NS.150,BA.75
CA_C0032,2.48781,-0.11626,0.09002,NS.150,BA.75
CA_C0033,2.58129,-0.56193,0.63809,NS.150,BA.75
CA_C0034,2.59792,0.04586,0.01718,NS.150,BA.75
CA_C0035,1.36663,0.83356,0,NS.150,BA.75
CA_C0036,1.21304,0.70553,0,NS.150,BA.75
CA_C0037,1.26714,0.68172,0,NS.150,BA.75
CA_C0038,0.60294,0.96255,0,NS.150,BA.75
CA_C0039,2.04126,0.62137,1.00348,NS.150,BA.75
CA_C0040,1.68744,0.45074,0,NS.150,BA.75
CA_C0041,1.24435,0.45388,0,NS.150,BA.75
CA_C0042,1.70139,0.53295,0,NS.150,BA.75
CA_C0043,1.15865,0.57517,0,NS.150,BA.75
CA_C0044,0.84178,0.62435,0,NS.150,BA.75
CA_C0045,1.71951,0.61095,0,NS.150,BA.75
CA_C0046,1.11285,0.65564,0,NS.150,BA.75
CA_C0047,1.07374,0.4258,0,NS.150,BA.75
CA_C0048,1.20641,0.83441,0,NS.150,BA.75
CA_C0049,1.30261,0.50173,0,NS.150,BA.75
CA_C0050,0.72999,-0.06867,0,NS.150,BA.75
CA_C0051,0.60894,0.28576,0,NS.150,BA.75
CA_C0052,1.84921,-0.11671,0.05827,NS.150,BA.75
CA_C0053,1.61557,-0.4584,0,NS.150,BA.75
CA_C0055,1.33388,-0.2832,0,NS.150,BA.75
CA_C0056,2.21775,1.26107,1.00348,NS.150,BA.75
CA_C0057,2.42891,1.4284,1.54701,NS.150,BA.75
CA_C0058,1.77121,1.5496,1.39161,NS.150,BA.75
CA_C0059,1.9806,1.38377,1.39161,NS.150,BA.75
CA_C0060,2.70911,0.76987,0.4593,NS.150,BA.75
CA_C0061,2.88063,1.00403,0.90848,NS.150,BA.75
CA_C0062,2.18507,1.02783,1.02942,NS.150,BA.75
CA_C0063,3.14422,1.03666,0.90848,NS.150,BA.75
CA_C0064,1.80828,1.13906,1.0164,NS.150,BA.75
CA_C0065,1.96311,1.51656,1.69255,NS.150,BA.75
CA_C0066,1.85887,1.03305,1.39161,NS.150,BA.75
CA_C0067,1.57893,0.33737,0,NS.150,BA.75
CA_C0068,1.7814,0.32841,0.1265,NS.150,BA.75
CA_C0069,1.48203,0.2935,0,NS.150,BA.75
CA_C0070,2.06699,0.23741,0.08415,NS.150,BA.75
CA_C0071,1.50736,0.95321,0,NS.150,BA.75
CA_C0072,0.72035,0.9221,0,NS.150,BA.75
CA_C0073,2.27303,-0.18297,0.1265,NS.150,BA.75
CA_C0075,0.89938,-0.39074,0,NS.150,BA.75
CA_C0076,2.39367,-0.47783,0.27135,NS.150,BA.75
CA_C0077,1.35518,-0.10395,0,NS.150,BA.75
CA_C0078,3.53263,-0.20077,0.08662,NS.150,BA.75
CA_C0079,3.03998,-0.03605,0.01346,NS.150,BA.75
CA_C0080,2.55593,-0.22046,0.13666,NS.150,BA.75
CA_C0081,2.08943,0.0311,0.01575,NS.150,BA.75
CA_C0082,3.75766,0.05696,0.04073,NS.150,BA.75
CA_C0083,2.933,-0.07537,0.03731,NS.150,BA.75
CA_C0084,2.70511,-0.53125,0.29991,NS.150,BA.75
CA_C0085,1.45251,-0.59974,0,NS.150,BA.75
CA_C0086,1.55059,-0.22043,0,NS.150,BA.75
CA_C0087,2.27665,-0.12404,0.07608,NS.150,BA.75
CA_C0088,2.33705,0.24905,0.09002,NS.150,BA.75
CA_C0089,2.52584,0.09301,0.06125,NS.150,BA.75
CA_C0090,2.63943,0.0051,0.00284,NS.150,BA.75
CA_C0091,4.03471,-0.50057,0.19127,NS.150,BA.75
CA_C0092,1.87108,-1.05976,0.90848,NS.150,BA.75
CA_C0093,1.408,-0.28723,0,NS.150,BA.75
CA_C0094,2.99578,0.55985,0.24714,NS.150,BA.75
CA_C0095,2.25419,0.55213,0.24486,NS.150,BA.75
CA_C0096,1.81326,0.40293,0.168,NS.150,BA.75
CA_C0097,2.15183,0.61452,0.24486,NS.150,BA.75
