id,Logexp,foldchange,pval,condition,control
CA_C0001,2.99363,-0.18722,5e-05,BA.150,BA.15
CA_C0002,2.73912,-0.02218,5e-05,BA.150,BA.15
CA_C0003,2.08908,-0.3491,5e-05,BA.150,BA.15
CA_C0004,2.95263,-0.16003,5e-05,BA.150,BA.15
CA_C0005,2.17907,-0.02657,5e-05,BA.150,BA.15
CA_C0006,3.22819,-0.02147,5e-05,BA.150,BA.15
CA_C0007,3.4759,-0.06509,5e-05,BA.150,BA.15
CA_C0008,1.3434,-0.03488,5e-05,BA.150,BA.15
CA_C0009,2.01886,0.09079,5e-05,BA.150,BA.15
CA_C0010,2.82889,0.11999,5e-05,BA.150,BA.15
CA_C0011,1.77427,0.18231,5e-05,BA.150,BA.15
CA_C0012,2.50812,0.27015,5e-05,BA.150,BA.15
CA_C0013,1.71516,0.44359,5e-05,BA.150,BA.15
CA_C0014,3.62681,-0.25994,5e-05,BA.150,BA.15
CA_C0015,3.77662,-0.47814,5e-05,BA.150,BA.15
CA_C0016,3.34755,-0.46339,5e-05,BA.150,BA.15
CA_C0017,3.60634,-0.55229,5e-05,BA.150,BA.15
CA_C0018,2.55612,-0.31209,5e-05,BA.150,BA.15
CA_C0019,1.75569,0.034,5e-05,BA.150,BA.15
CA_C0020,1.95133,-0.44233,5e-05,BA.150,BA.15
CA_C0021,2.98857,-0.1757,5e-05,BA.150,BA.15
CA_C0022,3.03432,0.22634,5e-05,BA.150,BA.15
CA_C0023,2.07668,0.18057,5e-05,BA.150,BA.15
CA_C0024,2.84351,0.10989,5e-05,BA.150,BA.15
CA_C0025,1.84108,-0.25517,5e-05,BA.150,BA.15
CA_C0026,1.90602,-0.40893,5e-05,BA.150,BA.15
CA_C0027,2.36966,-0.374,5e-05,BA.150,BA.15
CA_C0028,3.35378,0.16513,5e-05,BA.150,BA.15
CA_C0029,2.81761,0.27184,5e-05,BA.150,BA.15
CA_C0030,2.99658,0.28391,5e-05,BA.150,BA.15
CA_C0031,1.93134,-0.09854,5e-05,BA.150,BA.15
CA_C0032,2.48781,-0.16906,5e-05,BA.150,BA.15
CA_C0033,2.58129,0.25957,5e-05,BA.150,BA.15
CA_C0034,2.59792,0.22179,5e-05,BA.150,BA.15
CA_C0035,1.36663,-0.28906,5e-05,BA.150,BA.15
