id,Logexp,foldchange,pval,condition,control
CA_C0001,2.99363,0.23472,0.02319,NS.270,BA.270
CA_C0002,2.73912,0.18933,0.00382,NS.270,BA.270
CA_C0003,2.08908,0.08658,0.00382,NS.270,BA.270
CA_C0004,2.95263,0.32217,0.05874,NS.270,BA.270
CA_C0005,2.17907,0.43186,0.29467,NS.270,BA.270
CA_C0006,3.22819,0.51826,1.02518,NS.270,BA.270
CA_C0007,3.4759,0.46875,0.85144,NS.270,BA.270
CA_C0008,1.3434,0.17744,0,NS.270,BA.270
CA_C0009,2.01886,0.11658,0.00382,NS.270,BA.270
CA_C0010,2.82889,0.19786,0.00712,NS.270,BA.270
CA_C0011,1.77427,0.09967,0.00382,NS.270,BA.270
CA_C0012,2.50812,0.01657,0.00197,NS.270,BA.270
CA_C0013,1.71516,-0.3464,0,NS.270,BA.270
CA_C0014,3.62681,1.33142,1.04991,NS.270,BA.270
CA_C0015,3.77662,1.21105,0.77384,NS.270,BA.270
CA_C0016,3.34755,1.69437,1.4903,NS.270,BA.270
CA_C0017,3.60634,1.48098,1.11079,NS.270,BA.270
CA_C0018,2.55612,1.3775,1.03937,NS.270,BA.270
CA_C0019,1.75569,0.17846,0.00382,NS.270,BA.270
CA_C0020,1.95133,1.81822,1.51339,NS.270,BA.270
CA_C0021,2.98857,-0.14906,0.00382,NS.270,BA.270
CA_C0022,3.03432,-0.06166,0.00382,NS.270,BA.270
CA_C0023,2.07668,-0.17744,0.00382,NS.270,BA.270
CA_C0024,2.84351,0.19879,0.00382,NS.270,BA.270
CA_C0025,1.84108,0.02594,0.00295,NS.270,BA.270
CA_C0026,1.90602,-0.16691,0.00382,NS.270,BA.270
CA_C0027,2.36966,-0.15997,0.00382,NS.270,BA.270
CA_C0028,3.35378,0.03443,0.00382,NS.270,BA.270
CA_C0029,2.81761,-0.04511,0.00382,NS.270,BA.270
CA_C0030,2.99658,-0.07288,0.00382,NS.270,BA.270
CA_C0031,1.93134,-0.13888,0.00382,NS.270,BA.270
CA_C0032,2.48781,0.12898,0.0052,NS.270,BA.270
CA_C0033,2.58129,0.36759,0.12333,NS.270,BA.270
CA_C0034,2.59792,0.10921,0.00382,NS.270,BA.270
CA_C0035,1.36663,-0.79946,0,NS.270,BA.270
CA_C0036,1.21304,-0.11117,0,NS.270,BA.270
CA_C0037,1.26714,-0.56867,0,NS.270,BA.270
CA_C0038,0.60294,-0.27048,0,NS.270,BA.270
CA_C0039,2.04126,-0.43196,0.19119,NS.270,BA.270
CA_C0040,1.68744,-0.88249,0,NS.270,BA.270
CA_C0041,1.24435,-0.78808,0,NS.270,BA.270
CA_C0042,1.70139,-0.20832,0,NS.270,BA.270
CA_C0043,1.15865,-0.45241,0,NS.270,BA.270
CA_C0044,0.84178,-0.10614,0,NS.270,BA.270
CA_C0045,1.71951,-0.42448,0,NS.270,BA.270
CA_C0046,1.11285,-0.3738,0,NS.270,BA.270
CA_C0047,1.07374,-0.28625,0,NS.270,BA.270
CA_C0048,1.20641,-0.18,0,NS.270,BA.270
CA_C0049,1.30261,-0.18962,0,NS.270,BA.270
CA_C0050,0.72999,-0.44412,0,NS.270,BA.270
CA_C0051,0.60894,-0.78505,0,NS.270,BA.270
CA_C0052,1.84921,0.26897,0.01996,NS.270,BA.270
CA_C0053,1.61557,0.24475,0,NS.270,BA.270
CA_C0055,1.33388,-0.06313,0,NS.270,BA.270
CA_C0056,2.21775,-0.80522,0.17109,NS.270,BA.270
CA_C0057,2.42891,-1.33378,0.84367,NS.270,BA.270
CA_C0058,1.77121,-1.2773,0.4303,NS.270,BA.270
CA_C0059,1.9806,-0.83125,0.19119,NS.270,BA.270
CA_C0060,2.70911,-1.0286,0.61976,NS.270,BA.270
