id,Logexp,foldchange,pval,condition,control
CA_C0001,2.99363,-0.26244,0,NS.150,BA.15
CA_C0002,2.73912,0.02781,0,NS.150,BA.15
CA_C0003,2.08908,0.20412,0,NS.150,BA.15
CA_C0004,2.95263,-0.03468,0,NS.150,BA.15
CA_C0005,2.17907,-0.07685,0,NS.150,BA.15
CA_C0006,3.22819,-0.13013,0,NS.150,BA.15
CA_C0007,3.4759,-0.08012,0.04335,NS.150,BA.15
CA_C0008,1.3434,-0.15772,0,NS.150,BA.15
CA_C0009,2.01886,0.07973,0,NS.150,BA.15
CA_C0010,2.82889,-0.10039,0,NS.150,BA.15
CA_C0011,1.77427,0.11562,0,NS.150,BA.15
CA_C0012,2.50812,0.12633,0,NS.150,BA.15
CA_C0013,1.71516,0.23888,0,NS.150,BA.15
CA_C0014,3.62681,-0.8447,0.3836,NS.150,BA.15
CA_C0015,3.77662,-0.74576,0.34752,NS.150,BA.15
CA_C0016,3.34755,-0.88704,0.3836,NS.150,BA.15
CA_C0017,3.60634,-0.88675,0.3836,NS.150,BA.15
CA_C0018,2.55612,-0.86045,0,NS.150,BA.15
CA_C0019,1.75569,0.07178,0,NS.150,BA.15
CA_C0020,1.95133,-0.89683,0,NS.150,BA.15
CA_C0021,2.98857,-0.05323,0,NS.150,BA.15
CA_C0022,3.03432,-0.19956,0,NS.150,BA.15
CA_C0023,2.07668,0.13962,0,NS.150,BA.15
CA_C0024,2.84351,-0.18589,0,NS.150,BA.15
CA_C0025,1.84108,0.03212,0,NS.150,BA.15
CA_C0026,1.90602,0.32924,0,NS.150,BA.15
CA_C0027,2.36966,0.13048,0,NS.150,BA.15
CA_C0028,3.35378,-0.2219,0.06533,NS.150,BA.15
CA_C0029,2.81761,0.0379,0,NS.150,BA.15
CA_C0030,2.99658,0.13749,0,NS.150,BA.15
CA_C0031,1.93134,-0.08988,0,NS.150,BA.15
CA_C0032,2.48781,-0.05921,0,NS.150,BA.15
CA_C0033,2.58129,-0.2658,0,NS.150,BA.15
CA_C0034,2.59792,-0.07487,0,NS.150,BA.15
CA_C0035,1.36663,0.34704,0,NS.150,BA.15
CA_C0036,1.21304,0.26486,0,NS.150,BA.15
CA_C0037,1.26714,0.45214,0,NS.150,BA.15
CA_C0038,0.60294,0.28043,0,NS.150,BA.15
CA_C0039,2.04126,0.35965,0,NS.150,BA.15
CA_C0040,1.68744,0.26897,0,NS.150,BA.15
CA_C0041,1.24435,0.43653,0,NS.150,BA.15
CA_C0042,1.70139,0.36545,0,NS.150,BA.15
CA_C0043,1.15865,0.66328,0,NS.150,BA.15
CA_C0044,0.84178,0.19899,0,NS.150,BA.15
CA_C0045,1.71951,0.39468,0,NS.150,BA.15
CA_C0046,1.11285,0.61043,0,NS.150,BA.15
CA_C0047,1.07374,0.52277,0,NS.150,BA.15
CA_C0048,1.20641,0.49964,0,NS.150,BA.15
CA_C0049,1.30261,0.09457,0,NS.150,BA.15
CA_C0050,0.72999,0.15628,0,NS.150,BA.15
CA_C0051,0.60894,0.01133,0,NS.150,BA.15
CA_C0052,1.84921,-0.08175,0,NS.150,BA.15
CA_C0053,1.61557,-0.10531,0,NS.150,BA.15
CA_C0055,1.33388,0.04656,0,NS.150,BA.15
CA_C0056,2.21775,0.03287,0,NS.150,BA.15
CA_C0057,2.42891,0.24832,0,NS.150,BA.15
CA_C0058,1.77121,0.35527,0,NS.150,BA.15
CA_C0059,1.9806,-0.01356,0,NS.150,BA.15
CA_C0060,2.70911,0.13335,0,NS.150,BA.15
CA_C0061,2.88063,0.14889,0,NS.150,BA.15
CA_C0062,2.18507,0.19655,0,NS.150,BA.15
CA_C0063,3.14422,0.30968,0,NS.150,BA.15
CA_C0064,1.80828,0.39163,0,NS.150,BA.15
CA_C0065,1.96311,0.41248,0,NS.150,BA.15
CA_C0066,1.85887,0.39958,0,NS.150,BA.15
CA_C0067,1.57893,-0.02966,0,NS.150,BA.15
CA_C0068,1.7814,0.20287,0,NS.150,BA.15
CA_C0069,1.48203,0.03854,0,NS.150,BA.15
CA_C0070,2.06699,0.32953,0,NS.150,BA.15
CA_C0071,1.50736,0.18618,0,NS.150,BA.15
CA_C0072,0.72035,0.22843,0,NS.150,BA.15
CA_C0073,2.27303,-0.21839,0,NS.150,BA.15
CA_C0075,0.89938,-0.25968,0,NS.150,BA.15
CA_C0076,2.39367,-0.07944,0,NS.150,BA.15
CA_C0077,1.35518,-0.14811,0,NS.150,BA.15
CA_C0078,3.53263,-0.36401,0.16596,NS.150,BA.15
CA_C0079,3.03998,-0.09827,0,NS.150,BA.15
CA_C0080,2.55593,-0.00906,0,NS.150,BA.15
CA_C0081,2.08943,0.18325,0,NS.150,BA.15
CA_C0082,3.75766,-0.12869,0.06525,NS.150,BA.15
CA_C0083,2.933,-0.07653,0,NS.150,BA.15
CA_C0084,2.70511,-0.2894,0,NS.150,BA.15
CA_C0085,1.45251,-0.81584,0,NS.150,BA.15
CA_C0086,1.55059,-0.25012,0,NS.150,BA.15
CA_C0087,2.27665,0.03951,0,NS.150,BA.15
CA_C0088,2.33705,0.24786,0,NS.150,BA.15
CA_C0089,2.52584,0.19386,0,NS.150,BA.15
CA_C0090,2.63943,0.11591,0,NS.150,BA.15
CA_C0091,4.03471,-0.5209,0.16596,NS.150,BA.15
CA_C0092,1.87108,-0.52539,0,NS.150,BA.15
CA_C0093,1.408,-0.14276,0,NS.150,BA.15
CA_C0094,2.99578,0.45257,0,NS.150,BA.15
CA_C0095,2.25419,0.19874,0,NS.150,BA.15
CA_C0096,1.81326,0.36986,0,NS.150,BA.15
CA_C0097,2.15183,0.04887,0,NS.150,BA.15
CA_C0098,2.49589,0.07553,0,NS.150,BA.15
CA_C0099,2.52662,0.00371,0,NS.150,BA.15
CA_C0100,2.68534,-0.17663,0,NS.150,BA.15
CA_C0101,1.41354,0.26033,0,NS.150,BA.15
CA_C0102,2.99623,0.06613,0,NS.150,BA.15
CA_C0103,2.50719,0.20675,0,NS.150,BA.15
CA_C0104,3.1447,0.198,0,NS.150,BA.15
CA_C0105,2.33458,0.28835,0,NS.150,BA.15
CA_C0106,3.08141,0.14785,0,NS.150,BA.15
CA_C0107,3.00582,-0.08624,0,NS.150,BA.15
