id,Logexp,foldchange,pval,condition,control
CA_C0001,2.99363,0.49863,0.03105,BuOH.150,BuOH.75
CA_C0002,2.73912,0.11859,0.00528,BuOH.150,BuOH.75
CA_C0003,2.08908,-0.27878,0.03104,BuOH.150,BuOH.75
CA_C0004,2.95263,-0.0959,0.00363,BuOH.150,BuOH.75
CA_C0005,2.17907,-0.15338,0.01986,BuOH.150,BuOH.75
CA_C0006,3.22819,-0.09278,0.01205,BuOH.150,BuOH.75
CA_C0007,3.4759,-0.10817,0.01944,BuOH.150,BuOH.75
CA_C0008,1.3434,-0.10118,0.00363,BuOH.150,BuOH.75
CA_C0009,2.01886,-0.21298,0.0297,BuOH.150,BuOH.75
CA_C0010,2.82889,0.12728,0.01138,BuOH.150,BuOH.75
CA_C0011,1.77427,-0.489,0.03105,BuOH.150,BuOH.75
CA_C0012,2.50812,-0.46863,0.03104,BuOH.150,BuOH.75
CA_C0013,1.71516,-0.10895,0.00363,BuOH.150,BuOH.75
CA_C0014,3.62681,0.5313,0.03105,BuOH.150,BuOH.75
CA_C0015,3.77662,0.38336,0.02905,BuOH.150,BuOH.75
CA_C0016,3.34755,0.31342,0.01944,BuOH.150,BuOH.75
CA_C0017,3.60634,0.41837,0.03034,BuOH.150,BuOH.75
CA_C0018,2.55612,0.66605,0.03105,BuOH.150,BuOH.75
CA_C0019,1.75569,0.13876,0.00363,BuOH.150,BuOH.75
CA_C0020,1.95133,0.66976,0.03105,BuOH.150,BuOH.75
CA_C0021,2.98857,-0.04634,0.00363,BuOH.150,BuOH.75
CA_C0022,3.03432,0.2165,0.02489,BuOH.150,BuOH.75
CA_C0023,2.07668,-0.02109,0.00233,BuOH.150,BuOH.75
CA_C0024,2.84351,0.54983,0.03105,BuOH.150,BuOH.75
CA_C0025,1.84108,-0.20014,0.0227,BuOH.150,BuOH.75
CA_C0026,1.90602,-0.43087,0.03105,BuOH.150,BuOH.75
CA_C0027,2.36966,-0.28322,0.03104,BuOH.150,BuOH.75
CA_C0028,3.35378,0.21837,0.01986,BuOH.150,BuOH.75
CA_C0029,2.81761,-0.30605,0.03104,BuOH.150,BuOH.75
CA_C0030,2.99658,-0.2132,0.02489,BuOH.150,BuOH.75
CA_C0031,1.93134,0.11481,0.00498,BuOH.150,BuOH.75
CA_C0032,2.48781,0.14864,0.03034,BuOH.150,BuOH.75
CA_C0033,2.58129,0.36458,0.03105,BuOH.150,BuOH.75
CA_C0034,2.59792,-0.17617,0.01045,BuOH.150,BuOH.75
CA_C0035,1.36663,-0.53377,0.03104,BuOH.150,BuOH.75
CA_C0036,1.21304,-0.86398,0.07057,BuOH.150,BuOH.75
CA_C0037,1.26714,-0.27583,0.01986,BuOH.150,BuOH.75
CA_C0038,0.60294,-0.93982,0.03105,BuOH.150,BuOH.75
CA_C0039,2.04126,-0.42807,0.03105,BuOH.150,BuOH.75
CA_C0040,1.68744,0.23905,0.01205,BuOH.150,BuOH.75
CA_C0041,1.24435,-0.35294,0.02489,BuOH.150,BuOH.75
CA_C0042,1.70139,-0.63322,0.03105,BuOH.150,BuOH.75
CA_C0043,1.15865,-0.78037,0.03105,BuOH.150,BuOH.75
CA_C0044,0.84178,-0.73491,0.03105,BuOH.150,BuOH.75
CA_C0045,1.71951,-0.50663,0.03104,BuOH.150,BuOH.75
CA_C0046,1.11285,-0.46374,0.02711,BuOH.150,BuOH.75
CA_C0047,1.07374,-0.55613,0.03105,BuOH.150,BuOH.75
CA_C0048,1.20641,-0.74631,0.03105,BuOH.150,BuOH.75
CA_C0049,1.30261,-0.40748,0.02489,BuOH.150,BuOH.75
CA_C0050,0.72999,0.65267,0.03105,BuOH.150,BuOH.75
CA_C0051,0.60894,0.1915,0.00363,BuOH.150,BuOH.75
CA_C0052,1.84921,0.04012,0.0035,BuOH.150,BuOH.75
CA_C0053,1.61557,0.28001,0.03034,BuOH.150,BuOH.75
CA_C0055,1.33388,0.16724,0.00586,BuOH.150,BuOH.75
CA_C0056,2.21775,-0.0951,0.00363,BuOH.150,BuOH.75
CA_C0057,2.42891,-0.13206,0.00363,BuOH.150,BuOH.75
CA_C0058,1.77121,-0.22575,0.00586,BuOH.150,BuOH.75
CA_C0059,1.9806,-0.16144,0.00363,BuOH.150,BuOH.75
CA_C0060,2.70911,0.21235,0.0118,BuOH.150,BuOH.75
CA_C0061,2.88063,0.19312,0.00912,BuOH.150,BuOH.75
CA_C0062,2.18507,0.07544,0.00363,BuOH.150,BuOH.75
CA_C0063,3.14422,0.17457,0.00533,BuOH.150,BuOH.75
CA_C0064,1.80828,0.00432,0.00014,BuOH.150,BuOH.75
CA_C0065,1.96311,0.04053,0.00321,BuOH.150,BuOH.75
CA_C0066,1.85887,-0.44259,0.03105,BuOH.150,BuOH.75
CA_C0067,1.57893,0.03813,0.00321,BuOH.150,BuOH.75
CA_C0068,1.7814,0.06817,0.00363,BuOH.150,BuOH.75
CA_C0069,1.48203,0.03442,0.00321,BuOH.150,BuOH.75
CA_C0070,2.06699,0.33283,0.02905,BuOH.150,BuOH.75
CA_C0071,1.50736,0.07796,0.00363,BuOH.150,BuOH.75
CA_C0072,0.72035,-0.05602,0.00321,BuOH.150,BuOH.75
CA_C0073,2.27303,0.15565,0.02186,BuOH.150,BuOH.75
CA_C0075,0.89938,0.87643,0.03105,BuOH.150,BuOH.75
CA_C0076,2.39367,0.58572,0.03105,BuOH.150,BuOH.75
CA_C0077,1.35518,0.30834,0.01986,BuOH.150,BuOH.75
CA_C0078,3.53263,0.11975,0.00528,BuOH.150,BuOH.75
CA_C0079,3.03998,-0.32667,0.03104,BuOH.150,BuOH.75
CA_C0080,2.55593,0.33091,0.03105,BuOH.150,BuOH.75
CA_C0081,2.08943,0.02236,0.00321,BuOH.150,BuOH.75
CA_C0082,3.75766,-0.09371,0.01138,BuOH.150,BuOH.75
CA_C0083,2.933,0.09333,0.00363,BuOH.150,BuOH.75
CA_C0084,2.70511,0.52045,0.03105,BuOH.150,BuOH.75
CA_C0085,1.45251,0.55394,0.03105,BuOH.150,BuOH.75
CA_C0086,1.55059,0.67641,0.03105,BuOH.150,BuOH.75
CA_C0087,2.27665,-0.02577,0.0033,BuOH.150,BuOH.75
CA_C0088,2.33705,-0.51444,0.03105,BuOH.150,BuOH.75
CA_C0089,2.52584,-0.30245,0.03105,BuOH.150,BuOH.75
CA_C0090,2.63943,-0.10762,0.00911,BuOH.150,BuOH.75
CA_C0091,4.03471,0.07919,0.00363,BuOH.150,BuOH.75
CA_C0092,1.87108,0.85228,0.03105,BuOH.150,BuOH.75
CA_C0093,1.408,0.50629,0.03104,BuOH.150,BuOH.75
CA_C0094,2.99578,-0.53541,0.03105,BuOH.150,BuOH.75
CA_C0095,2.25419,-0.6156,0.03105,BuOH.150,BuOH.75
CA_C0096,1.81326,-0.4731,0.03105,BuOH.150,BuOH.75
CA_C0097,2.15183,-0.4805,0.03105,BuOH.150,BuOH.75
CA_C0098,2.49589,-0.34049,0.03034,BuOH.150,BuOH.75
CA_C0099,2.52662,-0.23867,0.01986,BuOH.150,BuOH.75
CA_C0100,2.68534,-0.05655,0.00363,BuOH.150,BuOH.75
CA_C0101,1.41354,-0.45907,0.03104,BuOH.150,BuOH.75
CA_C0102,2.99623,-0.38713,0.01227,BuOH.150,BuOH.75
CA_C0103,2.50719,-0.75568,0.03105,BuOH.150,BuOH.75
CA_C0104,3.1447,-0.67335,0.03104,BuOH.150,BuOH.75
CA_C0105,2.33458,-0.93961,0.03105,BuOH.150,BuOH.75
CA_C0106,3.08141,-0.71355,0.03104,BuOH.150,BuOH.75
CA_C0107,3.00582,-0.47402,0.01986,BuOH.150,BuOH.75
CA_C0108,2.83589,-0.34012,0.01138,BuOH.150,BuOH.75
CA_C0109,3.13475,-0.80964,0.03105,BuOH.150,BuOH.75
CA_C0110,3.34658,-0.83355,0.03105,BuOH.150,BuOH.75
CA_C0111,2.92765,0.4331,0.03104,BuOH.150,BuOH.75
CA_C0112,2.77518,0.36004,0.02855,BuOH.150,BuOH.75
CA_C0113,2.7457,0.0311,0.0035,BuOH.150,BuOH.75
CA_C0114,2.56406,0.42599,0.03105,BuOH.150,BuOH.75
CA_C0115,3.51646,0.09226,0.00363,BuOH.150,BuOH.75
CA_C0116,3.77142,0.37781,0.03104,BuOH.150,BuOH.75
CA_C0117,1.41199,0.32618,0.01205,BuOH.150,BuOH.75
CA_C0118,1.59055,0.24492,0.00841,BuOH.150,BuOH.75
CA_C0119,0.70658,0.00172,0.00014,BuOH.150,BuOH.75
CA_C0120,1.45278,0.28855,0.01944,BuOH.150,BuOH.75
