id,Logexp,foldchange,pval,condition,control
CA_C0001,2.99363,-0.28176,0.18335,BuOH.15,NS.270
CA_C0002,2.73912,-0.15934,0,BuOH.15,NS.270
CA_C0003,2.08908,0.0158,0,BuOH.15,NS.270
CA_C0004,2.95263,-0.09268,0.02365,BuOH.15,NS.270
CA_C0005,2.17907,-0.22756,0,BuOH.15,NS.270
CA_C0006,3.22819,-0.36834,0.94078,BuOH.15,NS.270
CA_C0007,3.4759,-0.2386,0.30812,BuOH.15,NS.270
CA_C0008,1.3434,-0.08298,0,BuOH.15,NS.270
CA_C0009,2.01886,-0.04762,0,BuOH.15,NS.270
CA_C0010,2.82889,-0.06856,0,BuOH.15,NS.270
CA_C0011,1.77427,0.33487,0,BuOH.15,NS.270
CA_C0012,2.50812,0.34722,0,BuOH.15,NS.270
CA_C0013,1.71516,0.45367,0,BuOH.15,NS.270
CA_C0014,3.62681,-1.05895,1.02379,BuOH.15,NS.270
CA_C0015,3.77662,-1.02468,1.02379,BuOH.15,NS.270
CA_C0016,3.34755,-1.18733,1.02379,BuOH.15,NS.270
CA_C0017,3.60634,-1.232,1.02379,BuOH.15,NS.270
CA_C0018,2.55612,-1.03077,0,BuOH.15,NS.270
CA_C0019,1.75569,-0.08321,0,BuOH.15,NS.270
CA_C0020,1.95133,-1.19816,0,BuOH.15,NS.270
CA_C0021,2.98857,5e-05,9e-05,BuOH.15,NS.270
CA_C0022,3.03432,-0.04772,0.02039,BuOH.15,NS.270
CA_C0023,2.07668,0.15012,0,BuOH.15,NS.270
CA_C0024,2.84351,-0.10549,0,BuOH.15,NS.270
CA_C0025,1.84108,-0.04432,0,BuOH.15,NS.270
CA_C0026,1.90602,0.07985,0,BuOH.15,NS.270
CA_C0027,2.36966,-0.01474,0,BuOH.15,NS.270
CA_C0028,3.35378,-0.13382,0.03442,BuOH.15,NS.270
CA_C0029,2.81761,0.20278,0,BuOH.15,NS.270
CA_C0030,2.99658,0.05136,0.02064,BuOH.15,NS.270
CA_C0031,1.93134,-0.03959,0,BuOH.15,NS.270
CA_C0032,2.48781,-0.15329,0,BuOH.15,NS.270
CA_C0033,2.58129,-0.35483,0,BuOH.15,NS.270
CA_C0034,2.59792,-0.03177,0,BuOH.15,NS.270
CA_C0035,1.36663,0.52788,0,BuOH.15,NS.270
CA_C0036,1.21304,-0.03678,0,BuOH.15,NS.270
CA_C0037,1.26714,0.40948,0,BuOH.15,NS.270
CA_C0038,0.60294,0.07395,0,BuOH.15,NS.270
CA_C0039,2.04126,0.22049,0,BuOH.15,NS.270
CA_C0040,1.68744,0.62264,0,BuOH.15,NS.270
CA_C0041,1.24435,0.305,0,BuOH.15,NS.270
CA_C0042,1.70139,0.06328,0,BuOH.15,NS.270
CA_C0043,1.15865,0.47686,0,BuOH.15,NS.270
CA_C0044,0.84178,0.22712,0,BuOH.15,NS.270
CA_C0045,1.71951,0.49822,0,BuOH.15,NS.270
CA_C0046,1.11285,0.57664,0,BuOH.15,NS.270
CA_C0047,1.07374,0.58476,0,BuOH.15,NS.270
CA_C0048,1.20641,0.43253,0,BuOH.15,NS.270
CA_C0049,1.30261,0.03155,0,BuOH.15,NS.270
CA_C0050,0.72999,0.61082,0,BuOH.15,NS.270
CA_C0051,0.60894,0.0516,0,BuOH.15,NS.270
CA_C0052,1.84921,-0.08744,0,BuOH.15,NS.270
CA_C0053,1.61557,-0.06347,0,BuOH.15,NS.270
CA_C0055,1.33388,-0.17371,0,BuOH.15,NS.270
CA_C0056,2.21775,0.94847,0,BuOH.15,NS.270
CA_C0057,2.42891,1.22102,0,BuOH.15,NS.270
CA_C0058,1.77121,1.22266,0,BuOH.15,NS.270
CA_C0059,1.9806,0.93448,0,BuOH.15,NS.270
CA_C0060,2.70911,0.78153,0,BuOH.15,NS.270
CA_C0061,2.88063,1.03996,0,BuOH.15,NS.270
CA_C0062,2.18507,0.9585,0,BuOH.15,NS.270
CA_C0063,3.14422,1.16842,1.05705,BuOH.15,NS.270
CA_C0064,1.80828,1.1614,0,BuOH.15,NS.270
CA_C0065,1.96311,1.42833,0,BuOH.15,NS.270
CA_C0066,1.85887,0.82013,0,BuOH.15,NS.270
CA_C0067,1.57893,0.28957,0,BuOH.15,NS.270
CA_C0068,1.7814,0.35204,0,BuOH.15,NS.270
CA_C0069,1.48203,0.08915,0,BuOH.15,NS.270
CA_C0070,2.06699,0.66046,0,BuOH.15,NS.270
CA_C0071,1.50736,0.93268,0,BuOH.15,NS.270
CA_C0072,0.72035,0.77831,0,BuOH.15,NS.270
CA_C0073,2.27303,-0.27139,0,BuOH.15,NS.270
CA_C0075,0.89938,0.13754,0,BuOH.15,NS.270
CA_C0076,2.39367,-0.02166,0,BuOH.15,NS.270
CA_C0077,1.35518,0.1667,0,BuOH.15,NS.270
CA_C0078,3.53263,-0.33459,0.19634,BuOH.15,NS.270
CA_C0079,3.03998,-0.25239,0.09703,BuOH.15,NS.270
CA_C0080,2.55593,0.06494,0,BuOH.15,NS.270
CA_C0081,2.08943,0.07994,0,BuOH.15,NS.270
CA_C0082,3.75766,-0.08315,0.03825,BuOH.15,NS.270
CA_C0083,2.933,-0.09379,0.02462,BuOH.15,NS.270
CA_C0084,2.70511,-0.37803,0,BuOH.15,NS.270
CA_C0085,1.45251,-0.79569,0,BuOH.15,NS.270
CA_C0086,1.55059,-0.02092,0,BuOH.15,NS.270
CA_C0087,2.27665,0.03881,0,BuOH.15,NS.270
CA_C0088,2.33705,0.13413,0,BuOH.15,NS.270
CA_C0089,2.52584,0.11665,0,BuOH.15,NS.270
CA_C0090,2.63943,0.03969,0,BuOH.15,NS.270
CA_C0091,4.03471,-0.98889,1.02379,BuOH.15,NS.270
CA_C0092,1.87108,-0.82014,0,BuOH.15,NS.270
CA_C0093,1.408,-0.03719,0,BuOH.15,NS.270
CA_C0094,2.99578,0.38715,0.18049,BuOH.15,NS.270
CA_C0095,2.25419,0.12913,0,BuOH.15,NS.270
CA_C0096,1.81326,0.20415,0,BuOH.15,NS.270
CA_C0097,2.15183,0.19691,0,BuOH.15,NS.270
CA_C0098,2.49589,0.08295,0,BuOH.15,NS.270
CA_C0099,2.52662,-0.17117,0,BuOH.15,NS.270
CA_C0100,2.68534,-0.15382,0,BuOH.15,NS.270
CA_C0101,1.41354,0.22769,0,BuOH.15,NS.270
CA_C0102,2.99623,0.16442,0.02341,BuOH.15,NS.270
CA_C0103,2.50719,0.1214,0,BuOH.15,NS.270
CA_C0104,3.1447,0.20283,0.02365,BuOH.15,NS.270
CA_C0105,2.33458,0.14521,0,BuOH.15,NS.270
CA_C0106,3.08141,0.18663,0.02341,BuOH.15,NS.270
CA_C0107,3.00582,0.19675,0.02365,BuOH.15,NS.270
CA_C0108,2.83589,0.25969,0,BuOH.15,NS.270
CA_C0109,3.13475,0.05696,0.01019,BuOH.15,NS.270
CA_C0110,3.34658,0.06994,0.01337,BuOH.15,NS.270
CA_C0111,2.92765,-0.21418,0.05574,BuOH.15,NS.270
CA_C0112,2.77518,-0.36726,0,BuOH.15,NS.270
CA_C0113,2.7457,-0.22011,0,BuOH.15,NS.270
CA_C0114,2.56406,-0.18517,0,BuOH.15,NS.270
CA_C0115,3.51646,-0.26525,0.06475,BuOH.15,NS.270
CA_C0116,3.77142,-0.5892,0.35278,BuOH.15,NS.270
CA_C0117,1.41199,-0.85124,0,BuOH.15,NS.270
CA_C0118,1.59055,-0.71342,0,BuOH.15,NS.270
CA_C0119,0.70658,-0.54915,0,BuOH.15,NS.270
CA_C0120,1.45278,-0.41643,0,BuOH.15,NS.270
CA_C0121,1.20631,-0.44091,0,BuOH.15,NS.270
CA_C0122,2.21534,-0.18115,0,BuOH.15,NS.270
CA_C0123,2.00743,-0.13294,0,BuOH.15,NS.270
CA_C0124,0.49432,0.56494,0,BuOH.15,NS.270
CA_C0125,2.88236,-0.23823,0,BuOH.15,NS.270
CA_C0126,2.8492,-0.2158,0,BuOH.15,NS.270
CA_C0127,3.10355,-0.26588,0.23613,BuOH.15,NS.270
CA_C0128,2.31886,-0.34292,0,BuOH.15,NS.270
CA_C0129,2.00601,-0.36035,0,BuOH.15,NS.270
CA_C0130,1.27193,0.23503,0,BuOH.15,NS.270
CA_C0132,1.31353,0.31348,0,BuOH.15,NS.270
CA_C0133,1.39723,0.45169,0,BuOH.15,NS.270
CA_C0134,1.13646,0.5257,0,BuOH.15,NS.270
CA_C0135,1.109,0.07255,0,BuOH.15,NS.270
CA_C0136,1.10013,0.29075,0,BuOH.15,NS.270
CA_C0138,2.78437,-0.23166,0,BuOH.15,NS.270
CA_C0139,2.76521,-0.15071,0,BuOH.15,NS.270
CA_C0140,3.01006,-0.26608,0.2059,BuOH.15,NS.270
CA_C0141,2.9101,-0.14474,0.09703,BuOH.15,NS.270
CA_C0142,0.60436,-0.72083,0,BuOH.15,NS.270
CA_C0143,0.93149,1.1841,0,BuOH.15,NS.270
CA_C0144,1.94424,-0.11207,0,BuOH.15,NS.270
CA_C0145,2.14887,0.10054,0,BuOH.15,NS.270
CA_C0146,2.81009,0.04709,0,BuOH.15,NS.270
CA_C0147,2.8953,0.02487,0.01086,BuOH.15,NS.270
CA_C0148,2.48472,0.08765,0,BuOH.15,NS.270
CA_C0149,1.98643,-0.3621,0,BuOH.15,NS.270
CA_C0150,2.09312,0.03074,0,BuOH.15,NS.270
CA_C0151,2.19867,0.01889,0,BuOH.15,NS.270
CA_C0152,2.549,0.04466,0,BuOH.15,NS.270
CA_C0153,1.94426,0.05858,0,BuOH.15,NS.270
CA_C0154,1.07168,0.65072,0,BuOH.15,NS.270
CA_C0155,1.06541,0.82656,0,BuOH.15,NS.270
CA_C0156,0.67787,0.4465,0,BuOH.15,NS.270
CA_C0157,0.83027,0.4849,0,BuOH.15,NS.270
CA_C0158,3.13918,0.15569,0.06475,BuOH.15,NS.270
CA_C0159,2.12575,0.06586,0,BuOH.15,NS.270
CA_C0160,2.00351,0.01321,0,BuOH.15,NS.270
CA_C0161,1.21767,-0.06909,0,BuOH.15,NS.270
CA_C0162,2.13202,-0.12254,0,BuOH.15,NS.270
CA_C0164,1.9415,0.03009,0,BuOH.15,NS.270
CA_C0165,2.00445,0.1191,0,BuOH.15,NS.270
CA_C0166,1.08451,0.61477,0,BuOH.15,NS.270
CA_C0167,2.20462,0.29773,0,BuOH.15,NS.270
CA_C0168,2.04626,0.24378,0,BuOH.15,NS.270
CA_C0169,0.95002,0.22641,0,BuOH.15,NS.270
CA_C0170,0.90466,0.29649,0,BuOH.15,NS.270
CA_C0171,1.23455,0.1508,0,BuOH.15,NS.270
CA_C0172,0.87949,-0.11397,0,BuOH.15,NS.270
CA_C0173,1.81387,-0.00288,0,BuOH.15,NS.270
CA_C0174,2.09641,0.05633,0,BuOH.15,NS.270
CA_C0175,2.13426,0.08322,0,BuOH.15,NS.270
CA_C0176,2.307,-0.25114,0,BuOH.15,NS.270
CA_C0177,1.90687,-0.3451,0,BuOH.15,NS.270
CA_C0178,2.3469,-0.31319,0,BuOH.15,NS.270
CA_C0179,2.40171,-0.26348,0,BuOH.15,NS.270
