id,Logexp,foldchange,pval,condition,control
CA_C0001,2.99363,0.17955,0.01309,BA.75,BuOH.270
CA_C0002,2.73912,0.16858,0.00061,BA.75,BuOH.270
CA_C0003,2.08908,0.02737,0.00061,BA.75,BuOH.270
CA_C0004,2.95263,-0.00334,0.00061,BA.75,BuOH.270
CA_C0005,2.17907,0.0167,0.00061,BA.75,BuOH.270
CA_C0006,3.22819,0.14922,0.03434,BA.75,BuOH.270
CA_C0007,3.4759,0.08388,0.00061,BA.75,BuOH.270
CA_C0008,1.3434,-0.14763,0.00061,BA.75,BuOH.270
CA_C0009,2.01886,0.02025,0.00061,BA.75,BuOH.270
CA_C0010,2.82889,-0.02143,0.00061,BA.75,BuOH.270
CA_C0011,1.77427,-0.76562,0.46575,BA.75,BuOH.270
CA_C0012,2.50812,-0.45226,0.04754,BA.75,BuOH.270
CA_C0013,1.71516,-0.06532,0.00061,BA.75,BuOH.270
CA_C0014,3.62681,0.40537,0.03912,BA.75,BuOH.270
CA_C0015,3.77662,0.41101,0.03912,BA.75,BuOH.270
CA_C0016,3.34755,0.38549,0.02484,BA.75,BuOH.270
CA_C0017,3.60634,0.44636,0.04005,BA.75,BuOH.270
CA_C0018,2.55612,0.3604,0.02484,BA.75,BuOH.270
CA_C0019,1.75569,0.4377,0.05195,BA.75,BuOH.270
CA_C0020,1.95133,0.42931,0.03168,BA.75,BuOH.270
CA_C0021,2.98857,-0.19787,0.03419,BA.75,BuOH.270
CA_C0022,3.03432,0.15366,0.00061,BA.75,BuOH.270
CA_C0023,2.07668,0.15015,0.00061,BA.75,BuOH.270
CA_C0024,2.84351,0.11794,0.00061,BA.75,BuOH.270
CA_C0025,1.84108,-0.09287,0.00061,BA.75,BuOH.270
CA_C0026,1.90602,-0.03401,0.00061,BA.75,BuOH.270
CA_C0027,2.36966,-0.07077,0.00061,BA.75,BuOH.270
CA_C0028,3.35378,-0.08629,0.00061,BA.75,BuOH.270
CA_C0029,2.81761,-0.20642,0.01299,BA.75,BuOH.270
CA_C0030,2.99658,0.13372,0.00061,BA.75,BuOH.270
CA_C0031,1.93134,0.07612,0.00061,BA.75,BuOH.270
CA_C0032,2.48781,0.1962,0.11245,BA.75,BuOH.270
CA_C0033,2.58129,0.31236,0.11245,BA.75,BuOH.270
CA_C0034,2.59792,0.03108,0.00061,BA.75,BuOH.270
CA_C0035,1.36663,-0.57721,0.05307,BA.75,BuOH.270
CA_C0036,1.21304,-0.52613,0.21389,BA.75,BuOH.270
CA_C0037,1.26714,-0.26563,0.01299,BA.75,BuOH.270
CA_C0038,0.60294,-0.57207,0,BA.75,BuOH.270
CA_C0039,2.04126,-0.23298,0.03912,BA.75,BuOH.270
CA_C0040,1.68744,-0.13519,0.00061,BA.75,BuOH.270
CA_C0041,1.24435,-0.03822,0.00061,BA.75,BuOH.270
CA_C0042,1.70139,0.01503,0.00061,BA.75,BuOH.270
CA_C0043,1.15865,-0.11284,0.00061,BA.75,BuOH.270
CA_C0044,0.84178,-0.20885,0.00061,BA.75,BuOH.270
CA_C0045,1.71951,-0.41555,0.03529,BA.75,BuOH.270
CA_C0046,1.11285,-0.02021,0.00061,BA.75,BuOH.270
CA_C0047,1.07374,-0.03838,0.00061,BA.75,BuOH.270
CA_C0048,1.20641,-0.12028,0.00061,BA.75,BuOH.270
CA_C0049,1.30261,-0.03354,0.00061,BA.75,BuOH.270
CA_C0050,0.72999,0.09555,0.00061,BA.75,BuOH.270
