id,Logexp,foldchange,pval,condition,control
CA_C0001,2.99363,0.07965,0.00032,BA.75,NS.15
CA_C0002,2.73912,0.09307,0.00032,BA.75,NS.15
CA_C0003,2.08908,0.28633,0.00032,BA.75,NS.15
CA_C0004,2.95263,0.24352,0.00032,BA.75,NS.15
CA_C0005,2.17907,0.13503,0.00032,BA.75,NS.15
CA_C0006,3.22819,0.10164,0.00032,BA.75,NS.15
CA_C0007,3.4759,0.19353,0.00032,BA.75,NS.15
CA_C0008,1.3434,0.00064,0.00032,BA.75,NS.15
CA_C0009,2.01886,0.00613,0.00032,BA.75,NS.15
CA_C0010,2.82889,0.03158,0.00032,BA.75,NS.15
CA_C0011,1.77427,0.10099,0.00032,BA.75,NS.15
CA_C0012,2.50812,0.05738,0.00032,BA.75,NS.15
CA_C0013,1.71516,-0.08115,0.00032,BA.75,NS.15
CA_C0014,3.62681,0.23183,0.00032,BA.75,NS.15
CA_C0015,3.77662,0.27863,0.00032,BA.75,NS.15
CA_C0016,3.34755,0.47496,0.00032,BA.75,NS.15
CA_C0017,3.60634,0.33229,0.00032,BA.75,NS.15
CA_C0018,2.55612,0.32966,0.00032,BA.75,NS.15
CA_C0019,1.75569,0.18258,0.00032,BA.75,NS.15
CA_C0020,1.95133,0.62294,0.00032,BA.75,NS.15
CA_C0021,2.98857,-0.09535,0.00032,BA.75,NS.15
CA_C0022,3.03432,-0.20908,0.00032,BA.75,NS.15
CA_C0023,2.07668,-0.04491,0.00032,BA.75,NS.15
CA_C0024,2.84351,0.07146,0.00032,BA.75,NS.15
CA_C0025,1.84108,0.07319,0.00032,BA.75,NS.15
CA_C0026,1.90602,0.16338,0.00032,BA.75,NS.15
CA_C0027,2.36966,0.02529,0.00032,BA.75,NS.15
CA_C0028,3.35378,-0.21804,0.00032,BA.75,NS.15
CA_C0029,2.81761,-0.07729,0.00032,BA.75,NS.15
CA_C0030,2.99658,-0.12737,0.00032,BA.75,NS.15
CA_C0031,1.93134,-0.09788,0.00032,BA.75,NS.15
CA_C0032,2.48781,0.10175,0.00032,BA.75,NS.15
CA_C0033,2.58129,-0.09491,0.00032,BA.75,NS.15
CA_C0034,2.59792,-0.09499,0.00032,BA.75,NS.15
CA_C0035,1.36663,-0.15089,0.00032,BA.75,NS.15
CA_C0036,1.21304,-0.00532,0.00032,BA.75,NS.15
CA_C0037,1.26714,0.28893,0.00032,BA.75,NS.15
CA_C0038,0.60294,0.03281,0.00032,BA.75,NS.15
CA_C0039,2.04126,0.11989,0.00032,BA.75,NS.15
CA_C0040,1.68744,0.07636,0.00032,BA.75,NS.15
CA_C0041,1.24435,-0.25036,0.00032,BA.75,NS.15
CA_C0042,1.70139,0.05724,0.00032,BA.75,NS.15
CA_C0043,1.15865,0.00628,0.00032,BA.75,NS.15
CA_C0044,0.84178,-0.01698,0.00032,BA.75,NS.15
CA_C0045,1.71951,0.07539,0.00032,BA.75,NS.15
CA_C0046,1.11285,0.42937,0.00032,BA.75,NS.15
CA_C0047,1.07374,0.10701,0.00032,BA.75,NS.15
CA_C0048,1.20641,0.40814,0.00032,BA.75,NS.15
CA_C0049,1.30261,-0.00111,0.00032,BA.75,NS.15
CA_C0050,0.72999,0.29751,0.00032,BA.75,NS.15
CA_C0051,0.60894,-0.29656,0.00032,BA.75,NS.15
CA_C0052,1.84921,0.11037,0.00032,BA.75,NS.15
CA_C0053,1.61557,-0.03849,0.00032,BA.75,NS.15
CA_C0055,1.33388,-0.13301,0.00032,BA.75,NS.15
CA_C0056,2.21775,0.39264,0.00032,BA.75,NS.15
CA_C0057,2.42891,0.21037,0.00032,BA.75,NS.15
CA_C0058,1.77121,0.40122,0.00032,BA.75,NS.15
CA_C0059,1.9806,0.37715,0.00032,BA.75,NS.15
CA_C0060,2.70911,0.08673,0.00032,BA.75,NS.15
CA_C0061,2.88063,0.21385,0.00032,BA.75,NS.15
CA_C0062,2.18507,0.10438,0.00032,BA.75,NS.15
CA_C0063,3.14422,0.23134,0.00032,BA.75,NS.15
CA_C0064,1.80828,0.19645,0.00032,BA.75,NS.15
CA_C0065,1.96311,0.08111,0.00032,BA.75,NS.15
CA_C0066,1.85887,-0.07885,0.00032,BA.75,NS.15
CA_C0067,1.57893,-0.06688,0.00032,BA.75,NS.15
CA_C0068,1.7814,0.13372,0.00032,BA.75,NS.15
CA_C0069,1.48203,0.15382,0.00032,BA.75,NS.15
CA_C0070,2.06699,-0.20737,0.00032,BA.75,NS.15
CA_C0071,1.50736,0.02734,0.00032,BA.75,NS.15
CA_C0072,0.72035,0.2741,0.00032,BA.75,NS.15
CA_C0073,2.27303,0.08737,0.00032,BA.75,NS.15
CA_C0075,0.89938,-0.2335,0.00032,BA.75,NS.15
CA_C0076,2.39367,0.24335,0.00032,BA.75,NS.15
CA_C0077,1.35518,-0.16667,0.00032,BA.75,NS.15
CA_C0078,3.53263,-0.34455,0.00032,BA.75,NS.15
CA_C0079,3.03998,-0.30438,0.00032,BA.75,NS.15
CA_C0080,2.55593,0.26361,0.00032,BA.75,NS.15
CA_C0081,2.08943,0.16217,0.00032,BA.75,NS.15
CA_C0082,3.75766,-0.20677,0.00032,BA.75,NS.15
CA_C0083,2.933,-0.08159,0.00032,BA.75,NS.15
CA_C0084,2.70511,0.0993,0.00032,BA.75,NS.15
CA_C0085,1.45251,-0.02349,0.00032,BA.75,NS.15
CA_C0086,1.55059,0.10188,0.00032,BA.75,NS.15
CA_C0087,2.27665,-0.10766,0.00032,BA.75,NS.15
CA_C0088,2.33705,0.02327,0.00032,BA.75,NS.15
CA_C0089,2.52584,-0.04168,0.00032,BA.75,NS.15
CA_C0090,2.63943,0.04887,0.00032,BA.75,NS.15
CA_C0091,4.03471,0.65219,0.00032,BA.75,NS.15
CA_C0092,1.87108,0.89874,0.00032,BA.75,NS.15
CA_C0093,1.408,0.22046,0.00032,BA.75,NS.15
CA_C0094,2.99578,-0.41048,0.00032,BA.75,NS.15
CA_C0095,2.25419,-0.38741,0.00032,BA.75,NS.15
CA_C0096,1.81326,-0.11974,0.00032,BA.75,NS.15
CA_C0097,2.15183,-0.26394,0.00032,BA.75,NS.15
CA_C0098,2.49589,-0.15849,0.00032,BA.75,NS.15
CA_C0099,2.52662,-0.2107,0.00032,BA.75,NS.15
CA_C0100,2.68534,-0.35142,0.00032,BA.75,NS.15
CA_C0101,1.41354,0.09078,0.00032,BA.75,NS.15
CA_C0102,2.99623,-0.51225,0.00032,BA.75,NS.15
CA_C0103,2.50719,-0.58805,0.00032,BA.75,NS.15
CA_C0104,3.1447,-0.57164,0.00032,BA.75,NS.15
CA_C0105,2.33458,-0.72136,0.00032,BA.75,NS.15
CA_C0106,3.08141,-0.7419,0.00032,BA.75,NS.15
CA_C0107,3.00582,-0.77405,0.00032,BA.75,NS.15
CA_C0108,2.83589,-0.67367,0.00032,BA.75,NS.15
CA_C0109,3.13475,-0.82817,0.00032,BA.75,NS.15
CA_C0110,3.34658,-0.75063,0.00032,BA.75,NS.15
CA_C0111,2.92765,-0.39065,0.00032,BA.75,NS.15
CA_C0112,2.77518,-0.54476,0.00032,BA.75,NS.15
CA_C0113,2.7457,0.12264,0.00032,BA.75,NS.15
CA_C0114,2.56406,0.07997,0.00032,BA.75,NS.15
CA_C0115,3.51646,-0.08707,0.00032,BA.75,NS.15
CA_C0116,3.77142,0.32069,0.00032,BA.75,NS.15
CA_C0117,1.41199,0.63808,0.00032,BA.75,NS.15
CA_C0118,1.59055,0.40939,0.00032,BA.75,NS.15
CA_C0119,0.70658,-0.08476,0.00032,BA.75,NS.15
CA_C0120,1.45278,0.10549,0.00032,BA.75,NS.15
CA_C0121,1.20631,0.0424,0.00032,BA.75,NS.15
CA_C0122,2.21534,-0.12003,0.00032,BA.75,NS.15
CA_C0123,2.00743,-0.02877,0.00032,BA.75,NS.15
CA_C0124,0.49432,0.09994,0.00032,BA.75,NS.15
CA_C0125,2.88236,0.17683,0.00032,BA.75,NS.15
CA_C0126,2.8492,-0.04485,0.00032,BA.75,NS.15
CA_C0127,3.10355,-0.16676,0.00032,BA.75,NS.15
CA_C0128,2.31886,0.09322,0.00032,BA.75,NS.15
CA_C0129,2.00601,0.11964,0.00032,BA.75,NS.15
CA_C0130,1.27193,-0.17357,0.00032,BA.75,NS.15
CA_C0132,1.31353,0.10248,0.00032,BA.75,NS.15
CA_C0133,1.39723,0.29613,0.00032,BA.75,NS.15
CA_C0134,1.13646,0.35266,0.00032,BA.75,NS.15
CA_C0135,1.109,0.28773,0.00032,BA.75,NS.15
CA_C0136,1.10013,0.55252,0.00032,BA.75,NS.15
CA_C0138,2.78437,0.10149,0.00032,BA.75,NS.15
CA_C0139,2.76521,0.14569,0.00032,BA.75,NS.15
CA_C0140,3.01006,0.14231,0.00032,BA.75,NS.15
CA_C0141,2.9101,0.15756,0.00032,BA.75,NS.15
CA_C0142,0.60436,0.19425,0.00032,BA.75,NS.15
CA_C0143,0.93149,0.09903,0.00032,BA.75,NS.15
CA_C0144,1.94424,0.21184,0.00032,BA.75,NS.15
CA_C0145,2.14887,0.10874,0.00032,BA.75,NS.15
CA_C0146,2.81009,-0.03481,0.00032,BA.75,NS.15
CA_C0147,2.8953,-0.07947,0.00032,BA.75,NS.15
CA_C0148,2.48472,-0.37153,0.00032,BA.75,NS.15
CA_C0149,1.98643,-0.4719,0.00032,BA.75,NS.15
CA_C0150,2.09312,0.04869,0.00032,BA.75,NS.15
CA_C0151,2.19867,-0.06105,0.00032,BA.75,NS.15
CA_C0152,2.549,0.21134,0.00032,BA.75,NS.15
CA_C0153,1.94426,0.10861,0.00032,BA.75,NS.15
CA_C0154,1.07168,0.20975,0.00032,BA.75,NS.15
CA_C0155,1.06541,0.18803,0.00032,BA.75,NS.15
CA_C0156,0.67787,0.67189,0.00032,BA.75,NS.15
CA_C0157,0.83027,0.41521,0.00032,BA.75,NS.15
CA_C0158,3.13918,-0.18628,0.00032,BA.75,NS.15
CA_C0159,2.12575,-0.31465,0.00032,BA.75,NS.15
CA_C0160,2.00351,-0.26389,0.00032,BA.75,NS.15
CA_C0161,1.21767,0.47002,0.00032,BA.75,NS.15
CA_C0162,2.13202,-0.32273,0.00032,BA.75,NS.15
CA_C0164,1.9415,0.01669,0.00032,BA.75,NS.15
CA_C0165,2.00445,-0.26697,0.00032,BA.75,NS.15
CA_C0166,1.08451,0.17161,0.00032,BA.75,NS.15
CA_C0167,2.20462,-0.13166,0.00032,BA.75,NS.15
CA_C0168,2.04626,-0.07723,0.00032,BA.75,NS.15
CA_C0169,0.95002,-0.19114,0.00032,BA.75,NS.15
CA_C0170,0.90466,0.09064,0.00032,BA.75,NS.15
CA_C0171,1.23455,-0.24825,0.00032,BA.75,NS.15
CA_C0172,0.87949,-0.04246,0.00032,BA.75,NS.15
CA_C0173,1.81387,0.14493,0.00032,BA.75,NS.15
CA_C0174,2.09641,-0.06095,0.00032,BA.75,NS.15
CA_C0175,2.13426,0.26922,0.00032,BA.75,NS.15
CA_C0176,2.307,0.50642,0.00032,BA.75,NS.15
CA_C0177,1.90687,0.14252,0.00032,BA.75,NS.15
CA_C0178,2.3469,-0.05679,0.00032,BA.75,NS.15
CA_C0179,2.40171,0.08118,0.00032,BA.75,NS.15
CA_C0180,2.46652,0.02031,0.00032,BA.75,NS.15
CA_C0181,2.48667,-0.07848,0.00032,BA.75,NS.15
CA_C0182,2.33309,0.0826,0.00032,BA.75,NS.15
CA_C0183,2.02134,0.29521,0.00032,BA.75,NS.15
CA_C0184,2.02153,0.21108,0.00032,BA.75,NS.15
CA_C0185,2.20022,0.08129,0.00032,BA.75,NS.15
