id,Logexp,foldchange,pval,condition,control
CA_C0001,2.99363,-0.00362,0.00019,NS.15,NS.270
CA_C0002,2.73912,0.07241,0.00019,NS.15,NS.270
CA_C0003,2.08908,-0.1996,0.00019,NS.15,NS.270
CA_C0004,2.95263,-0.31253,0.00019,NS.15,NS.270
CA_C0005,2.17907,-0.23119,0.00019,NS.15,NS.270
CA_C0006,3.22819,-0.23541,0.00019,NS.15,NS.270
CA_C0007,3.4759,-0.30682,0.00019,NS.15,NS.270
CA_C0008,1.3434,-0.18757,0.00019,NS.15,NS.270
CA_C0009,2.01886,-0.03224,0.00019,NS.15,NS.270
CA_C0010,2.82889,-0.015,0.00019,NS.15,NS.270
CA_C0011,1.77427,0.07161,0.00019,NS.15,NS.270
CA_C0012,2.50812,-0.16797,0.00019,NS.15,NS.270
CA_C0013,1.71516,0.06198,0.00019,NS.15,NS.270
CA_C0014,3.62681,-0.7342,0.00019,NS.15,NS.270
CA_C0015,3.77662,-0.77098,0.00019,NS.15,NS.270
CA_C0016,3.34755,-1.13167,0.00019,NS.15,NS.270
CA_C0017,3.60634,-0.90003,0.00019,NS.15,NS.270
CA_C0018,2.55612,-0.7122,0.00019,NS.15,NS.270
CA_C0019,1.75569,-0.25453,0.00019,NS.15,NS.270
CA_C0020,1.95133,-0.97482,0.00019,NS.15,NS.270
CA_C0021,2.98857,0.13985,0.00019,NS.15,NS.270
CA_C0022,3.03432,-0.08033,0.00019,NS.15,NS.270
CA_C0023,2.07668,0.00317,0.00019,NS.15,NS.270
CA_C0024,2.84351,0.09415,0.00019,NS.15,NS.270
CA_C0025,1.84108,-0.07214,0.00019,NS.15,NS.270
CA_C0026,1.90602,0.01798,0.00019,NS.15,NS.270
CA_C0027,2.36966,0.03768,0.00019,NS.15,NS.270
CA_C0028,3.35378,0.21198,0.00019,NS.15,NS.270
CA_C0029,2.81761,-0.14887,0.00019,NS.15,NS.270
CA_C0030,2.99658,0.00447,0.00019,NS.15,NS.270
CA_C0031,1.93134,-0.0039,0.00019,NS.15,NS.270
CA_C0032,2.48781,-0.11464,0.00019,NS.15,NS.270
CA_C0033,2.58129,-0.02886,0.00019,NS.15,NS.270
CA_C0034,2.59792,-0.22974,0.00019,NS.15,NS.270
CA_C0035,1.36663,0.36173,0.00019,NS.15,NS.270
CA_C0036,1.21304,0.23376,0.00019,NS.15,NS.270
CA_C0037,1.26714,0.19583,0.00019,NS.15,NS.270
CA_C0038,0.60294,0.0877,0.00019,NS.15,NS.270
CA_C0039,2.04126,0.18337,0.00019,NS.15,NS.270
