id,Logexp,foldchange,pval,condition,control
CA_C0001,2.99363,-0.45118,0.37477,BA.270,BuOH.150
CA_C0002,2.73912,-0.20154,0.06809,BA.270,BuOH.150
CA_C0003,2.08908,0.10872,0.03215,BA.270,BuOH.150
CA_C0004,2.95263,-0.09474,0.02866,BA.270,BuOH.150
CA_C0005,2.17907,-0.16219,0.07554,BA.270,BuOH.150
CA_C0006,3.22819,-0.26325,0.28608,BA.270,BuOH.150
CA_C0007,3.4759,-0.18857,0.14998,BA.270,BuOH.150
CA_C0008,1.3434,-0.04423,0,BA.270,BuOH.150
CA_C0009,2.01886,0.05107,0.01955,BA.270,BuOH.150
CA_C0010,2.82889,-0.17035,0.06924,BA.270,BuOH.150
CA_C0011,1.77427,0.22254,0.04658,BA.270,BuOH.150
CA_C0012,2.50812,0.34554,0.07554,BA.270,BuOH.150
CA_C0013,1.71516,0.38911,0.15217,BA.270,BuOH.150
CA_C0014,3.62681,-1.08822,1.12236,BA.270,BuOH.150
CA_C0015,3.77662,-0.95765,0.81178,BA.270,BuOH.150
CA_C0016,3.34755,-1.14225,0.96506,BA.270,BuOH.150
CA_C0017,3.60634,-1.15045,1.05446,BA.270,BuOH.150
CA_C0018,2.55612,-1.18421,1.24776,BA.270,BuOH.150
CA_C0019,1.75569,-0.08528,0.0179,BA.270,BuOH.150
CA_C0020,1.95133,-1.4099,1.44835,BA.270,BuOH.150
CA_C0021,2.98857,0.03216,0.01242,BA.270,BuOH.150
CA_C0022,3.03432,-0.03773,0.01242,BA.270,BuOH.150
CA_C0023,2.07668,0.17659,0.06297,BA.270,BuOH.150
CA_C0024,2.84351,-0.40212,0.14998,BA.270,BuOH.150
CA_C0025,1.84108,0.05326,0.0179,BA.270,BuOH.150
CA_C0026,1.90602,0.27477,0.1091,BA.270,BuOH.150
CA_C0027,2.36966,0.1649,0.05872,BA.270,BuOH.150
CA_C0028,3.35378,-0.20127,0.06625,BA.270,BuOH.150
CA_C0029,2.81761,0.27276,0.09412,BA.270,BuOH.150
CA_C0030,2.99658,0.19948,0.07848,BA.270,BuOH.150
CA_C0031,1.93134,-0.00146,0.00061,BA.270,BuOH.150
CA_C0032,2.48781,-0.15939,0.115,BA.270,BuOH.150
CA_C0033,2.58129,-0.4094,0.29152,BA.270,BuOH.150
CA_C0034,2.59792,0.09501,0.02435,BA.270,BuOH.150
CA_C0035,1.36663,0.66593,0,BA.270,BuOH.150
CA_C0036,1.21304,0.32484,0,BA.270,BuOH.150
CA_C0037,1.26714,0.4071,0,BA.270,BuOH.150
CA_C0038,0.60294,0.48124,0,BA.270,BuOH.150
CA_C0039,2.04126,0.37882,0.28979,BA.270,BuOH.150
CA_C0040,1.68744,0.41471,0.10955,BA.270,BuOH.150
CA_C0041,1.24435,0.54308,0,BA.270,BuOH.150
CA_C0042,1.70139,0.4169,0.13109,BA.270,BuOH.150
CA_C0043,1.15865,0.7301,0,BA.270,BuOH.150
CA_C0044,0.84178,0.5408,0,BA.270,BuOH.150
CA_C0045,1.71951,0.54131,0.15279,BA.270,BuOH.150
CA_C0046,1.11285,0.60789,0,BA.270,BuOH.150
CA_C0047,1.07374,0.66863,0,BA.270,BuOH.150
CA_C0048,1.20641,0.63889,0,BA.270,BuOH.150
CA_C0049,1.30261,0.31301,0,BA.270,BuOH.150
CA_C0050,0.72999,0.09937,0,BA.270,BuOH.150
CA_C0051,0.60894,0.16961,0,BA.270,BuOH.150
CA_C0052,1.84921,-0.23355,0.07924,BA.270,BuOH.150
CA_C0053,1.61557,-0.25877,0.08909,BA.270,BuOH.150
CA_C0055,1.33388,-0.08441,0,BA.270,BuOH.150
CA_C0056,2.21775,0.56201,0.15217,BA.270,BuOH.150
CA_C0057,2.42891,0.82453,0.42519,BA.270,BuOH.150
CA_C0058,1.77121,0.85716,0.31646,BA.270,BuOH.150
CA_C0059,1.9806,0.58063,0.15845,BA.270,BuOH.150
CA_C0060,2.70911,0.45583,0.15217,BA.270,BuOH.150
CA_C0061,2.88063,0.51827,0.18231,BA.270,BuOH.150
CA_C0062,2.18507,0.54783,0.2137,BA.270,BuOH.150
CA_C0063,3.14422,0.64166,0.28441,BA.270,BuOH.150
CA_C0064,1.80828,0.73216,0.3643,BA.270,BuOH.150
CA_C0065,1.96311,1.04433,0.83473,BA.270,BuOH.150
CA_C0066,1.85887,0.81766,0.88304,BA.270,BuOH.150
CA_C0067,1.57893,0.18831,0.04291,BA.270,BuOH.150
CA_C0068,1.7814,0.23303,0.06119,BA.270,BuOH.150
CA_C0069,1.48203,0.0605,0.01242,BA.270,BuOH.150
CA_C0070,2.06699,0.41906,0.13898,BA.270,BuOH.150
CA_C0071,1.50736,0.61048,0.20966,BA.270,BuOH.150
CA_C0072,0.72035,0.63863,0,BA.270,BuOH.150
CA_C0073,2.27303,-0.2735,0.18924,BA.270,BuOH.150
CA_C0075,0.89938,-0.21427,0,BA.270,BuOH.150
CA_C0076,2.39367,-0.34639,0.15217,BA.270,BuOH.150
CA_C0077,1.35518,0.03807,0,BA.270,BuOH.150
CA_C0078,3.53263,-0.20212,0.06918,BA.270,BuOH.150
CA_C0079,3.03998,0.03446,0.00993,BA.270,BuOH.150
CA_C0080,2.55593,-0.20593,0.09412,BA.270,BuOH.150
CA_C0081,2.08943,0.04215,0.01339,BA.270,BuOH.150
CA_C0082,3.75766,0.04659,0.02334,BA.270,BuOH.150
CA_C0083,2.933,-0.05447,0.0179,BA.270,BuOH.150
CA_C0084,2.70511,-0.52288,0.34915,BA.270,BuOH.150
CA_C0085,1.45251,-0.88074,0,BA.270,BuOH.150
CA_C0086,1.55059,-0.37634,0.13109,BA.270,BuOH.150
CA_C0087,2.27665,0.03578,0.01368,BA.270,BuOH.150
CA_C0088,2.33705,0.3021,0.08909,BA.270,BuOH.150
CA_C0089,2.52584,0.20146,0.09703,BA.270,BuOH.150
CA_C0090,2.63943,0.08591,0.02938,BA.270,BuOH.150
CA_C0091,4.03471,-1.01066,0.99153,BA.270,BuOH.150
CA_C0092,1.87108,-1.38115,1.68542,BA.270,BuOH.150
CA_C0093,1.408,-0.29152,0,BA.270,BuOH.150
CA_C0094,2.99578,0.77036,0.72262,BA.270,BuOH.150
CA_C0095,2.25419,0.58435,0.29591,BA.270,BuOH.150
CA_C0096,1.81326,0.50412,0.19583,BA.270,BuOH.150
CA_C0097,2.15183,0.48869,0.15314,BA.270,BuOH.150
CA_C0098,2.49589,0.37258,0.12477,BA.270,BuOH.150
CA_C0099,2.52662,0.16979,0.04658,BA.270,BuOH.150
CA_C0100,2.68534,0.07962,0.02666,BA.270,BuOH.150
CA_C0101,1.41354,0.32336,0,BA.270,BuOH.150
CA_C0102,2.99623,0.62366,0.11397,BA.270,BuOH.150
CA_C0103,2.50719,0.76833,0.15314,BA.270,BuOH.150
CA_C0104,3.1447,0.76055,0.15217,BA.270,BuOH.150
CA_C0105,2.33458,0.89649,0.20966,BA.270,BuOH.150
CA_C0106,3.08141,0.79917,0.15845,BA.270,BuOH.150
CA_C0107,3.00582,0.72061,0.13659,BA.270,BuOH.150
CA_C0108,2.83589,0.66549,0.12361,BA.270,BuOH.150
CA_C0109,3.13475,0.77141,0.15314,BA.270,BuOH.150
