id,Logexp,foldchange,pval,condition,control
CA_C0001,2.99363,0.21681,0.17883,15,270
CA_C0002,2.73912,0.34985,0.3071,15,270
CA_C0003,2.08908,-0.09934,0.05173,15,270
CA_C0004,2.95263,-0.25554,0.19045,15,270
CA_C0005,2.17907,0.12738,0.10893,15,270
CA_C0006,3.22819,0.083,0.08319,15,270
CA_C0007,3.4759,0.20045,0.35341,15,270
CA_C0008,1.3434,0.97935,0.76135,15,270
CA_C0009,2.01886,0.39269,0.51333,15,270
CA_C0010,2.82889,0.30174,0.34379,15,270
CA_C0011,1.77427,-0.89195,0.69682,15,270
CA_C0012,2.50812,-0.41605,0.17661,15,270
CA_C0013,1.71516,-0.37097,0.25723,15,270
CA_C0014,3.62681,0.99111,0.91442,15,270
CA_C0015,3.77662,0.71008,0.45932,15,270
CA_C0016,3.34755,1.35416,1.21345,15,270
CA_C0017,3.60634,0.90399,0.63177,15,270
CA_C0018,2.55612,0.75483,0.49878,15,270
CA_C0019,1.75569,0.00588,0.00151,15,270
CA_C0020,1.95133,0.98894,0.57366,15,270
CA_C0021,2.98857,0.16335,0.14599,15,270
CA_C0022,3.03432,-0.29101,0.28182,15,270
CA_C0023,2.07668,-0.07792,0.03495,15,270
CA_C0024,2.84351,0.17604,0.07842,15,270
CA_C0025,1.84108,0.51202,0.69682,15,270
CA_C0026,1.90602,0.44565,0.45001,15,270
CA_C0027,2.36966,0.36735,0.39307,15,270
CA_C0028,3.35378,0.19443,0.11435,15,270
CA_C0029,2.81761,0.04366,0.01636,15,270
CA_C0030,2.99658,0.0712,0.03525,15,270
CA_C0031,1.93134,0.26776,0.19045,15,270
CA_C0032,2.48781,0.14843,0.20923,15,270
CA_C0033,2.58129,0.1022,0.0585,15,270
CA_C0034,2.59792,-0.37208,0.24109,15,270
CA_C0035,1.36663,-0.40756,0.10893,15,270
CA_C0036,1.21304,0.26531,0.11951,15,270
CA_C0037,1.26714,0.45308,0.25731,15,270
CA_C0038,0.60294,0.92143,0,15,270
CA_C0039,2.04126,0.48643,0.78648,15,270
CA_C0040,1.68744,-0.04596,0.01023,15,270
CA_C0041,1.24435,0.12322,0.03136,15,270
CA_C0042,1.70139,0.34086,0.16087,15,270
CA_C0043,1.15865,0.3254,0.09504,15,270
CA_C0044,0.84178,0.07035,0,15,270
CA_C0045,1.71951,0.13285,0.03294,15,270
CA_C0046,1.11285,0.03828,0.00642,15,270
CA_C0047,1.07374,0.26663,0,15,270
CA_C0048,1.20641,0.63855,0.18072,15,270
CA_C0049,1.30261,0.26628,0.06966,15,270
CA_C0050,0.72999,0.0883,0,15,270
CA_C0051,0.60894,-0.08664,0,15,270
CA_C0052,1.84921,0.64673,0.91442,15,270
CA_C0053,1.61557,-0.06547,0.02786,15,270
CA_C0055,1.33388,-0.29121,0.13641,15,270
CA_C0056,2.21775,-0.86044,0.48256,15,270
CA_C0057,2.42891,-0.63821,0.34889,15,270
CA_C0058,1.77121,-0.43739,0.1272,15,270
CA_C0059,1.9806,-0.91958,0.58096,15,270
CA_C0060,2.70911,-0.3744,0.20289,15,270
CA_C0061,2.88063,-0.62281,0.42861,15,270
CA_C0062,2.18507,-0.62889,0.46218,15,270
CA_C0063,3.14422,-0.54693,0.33768,15,270
CA_C0064,1.80828,-0.53025,0.28258,15,270
CA_C0065,1.96311,-0.71008,0.38651,15,270
CA_C0066,1.85887,0.24027,0.11668,15,270
CA_C0067,1.57893,-0.03059,0.0075,15,270
CA_C0068,1.7814,-0.02125,0.00621,15,270
CA_C0069,1.48203,0.56248,0.37283,15,270
CA_C0070,2.06699,-0.27997,0.14019,15,270
CA_C0071,1.50736,-0.29095,0.10672,15,270
CA_C0072,0.72035,0.04327,0,15,270
CA_C0073,2.27303,-0.0926,0.06945,15,270
CA_C0075,0.89938,0.0694,0,15,270
CA_C0076,2.39367,0.2326,0.15607,15,270
CA_C0077,1.35518,0.94779,0.69804,15,270
CA_C0078,3.53263,-0.28764,0.23082,15,270
CA_C0079,3.03998,-0.48433,0.3991,15,270
CA_C0080,2.55593,0.04547,0.02677,15,270
CA_C0081,2.08943,0.29978,0.29831,15,270
CA_C0082,3.75766,-0.0147,0.00913,15,270
CA_C0083,2.933,0.24949,0.21536,15,270
CA_C0084,2.70511,0.41247,0.36615,15,270
CA_C0085,1.45251,-0.04908,0.01023,15,270
CA_C0086,1.55059,0.57858,0.46025,15,270
CA_C0087,2.27665,0.01471,0.00746,15,270
CA_C0088,2.33705,-0.03162,0.00913,15,270
CA_C0089,2.52584,0.066,0.03896,15,270
CA_C0090,2.63943,0.02442,0.01226,15,270
CA_C0091,4.03471,0.58733,0.37719,15,270
CA_C0092,1.87108,1.05177,0.92014,15,270
CA_C0093,1.408,0.37521,0.11435,15,270
CA_C0094,2.99578,-0.17036,0.06966,15,270
CA_C0095,2.25419,-0.06298,0.02127,15,270
CA_C0096,1.81326,-0.17787,0.06966,15,270
CA_C0097,2.15183,-0.34961,0.16013,15,270
CA_C0098,2.49589,-0.18563,0.07817,15,270
CA_C0099,2.52662,0.10187,0.03896,15,270
CA_C0100,2.68534,-0.4403,0.60038,15,270
CA_C0101,1.41354,0.35204,0.14309,15,270
CA_C0102,2.99623,-0.03709,0.0041,15,270
CA_C0103,2.50719,-0.39174,0.04109,15,270
CA_C0104,3.1447,-0.35214,0.03444,15,270
CA_C0105,2.33458,-0.86123,0.14898,15,270
CA_C0106,3.08141,-0.65617,0.10846,15,270
CA_C0107,3.00582,-1.00013,0.18582,15,270
CA_C0108,2.83589,-0.84047,0.13284,15,270
CA_C0109,3.13475,-1.25916,0.25731,15,270
CA_C0110,3.34658,-1.00572,0.18547,15,270
CA_C0111,2.92765,0.96231,0.9825,15,270
CA_C0112,2.77518,0.91537,0.83946,15,270
CA_C0113,2.7457,0.10485,0.07935,15,270
CA_C0114,2.56406,0.37639,0.39099,15,270
CA_C0115,3.51646,-0.92945,0.6238,15,270
CA_C0116,3.77142,0.68206,0.55295,15,270
CA_C0117,1.41199,2.02475,1.20356,15,270
CA_C0118,1.59055,1.30849,0.69804,15,270
CA_C0119,0.70658,0.73625,0,15,270
CA_C0120,1.45278,0.23552,0.07284,15,270
CA_C0121,1.20631,0.10204,0.02753,15,270
CA_C0122,2.21534,-0.30871,0.39307,15,270
CA_C0123,2.00743,-0.07628,0.03309,15,270
CA_C0124,0.49432,-0.25056,0,15,270
CA_C0125,2.88236,0.00127,0.00095,15,270
CA_C0126,2.8492,-0.20985,0.11668,15,270
CA_C0127,3.10355,-0.11366,0.10593,15,270
CA_C0128,2.31886,-1.71548,2.42551,15,270
CA_C0129,2.00601,-0.37862,0.38413,15,270
CA_C0130,1.27193,0.11608,0.03113,15,270
CA_C0132,1.31353,0.27737,0.14847,15,270
CA_C0133,1.39723,0.03892,0.01023,15,270
CA_C0134,1.13646,-0.32432,0.13737,15,270
CA_C0135,1.109,0.21433,0,15,270
CA_C0136,1.10013,0.00798,0,15,270
CA_C0138,2.78437,0.16579,0.09381,15,270
CA_C0139,2.76521,0.11248,0.08717,15,270
CA_C0140,3.01006,0.0264,0.01362,15,270
CA_C0141,2.9101,0.18181,0.22197,15,270
CA_C0142,0.60436,-0.74153,0,15,270
CA_C0143,0.93149,-0.39011,0,15,270
CA_C0144,1.94424,-0.11601,0.04626,15,270
CA_C0145,2.14887,-0.06708,0.03449,15,270
CA_C0146,2.81009,0.3316,0.21222,15,270
CA_C0147,2.8953,0.02723,0.01193,15,270
CA_C0148,2.48472,-0.39625,0.29228,15,270
CA_C0149,1.98643,-1.90451,1.18003,15,270
CA_C0150,2.09312,0.03264,0.01442,15,270
CA_C0151,2.19867,0.27014,0.17714,15,270
CA_C0152,2.549,-0.19606,0.06966,15,270
CA_C0153,1.94426,0.52467,0.3991,15,270
CA_C0154,1.07168,-0.16782,0,15,270
CA_C0155,1.06541,0.2062,0,15,270
CA_C0156,0.67787,-0.03363,0,15,270
CA_C0157,0.83027,-0.01553,0,15,270
