id,Logexp,foldchange,pval,condition,control
CA_C0001,2.99363,0.15036,0.00028,NS.75,BuOH.75
CA_C0002,2.73912,-0.14519,0.00028,NS.75,BuOH.75
CA_C0003,2.08908,-0.28121,0.00028,NS.75,BuOH.75
CA_C0004,2.95263,-0.05585,0.00028,NS.75,BuOH.75
CA_C0005,2.17907,-0.21598,0.00028,NS.75,BuOH.75
CA_C0006,3.22819,-0.34307,0.00028,NS.75,BuOH.75
CA_C0007,3.4759,-0.20884,0.00028,NS.75,BuOH.75
CA_C0008,1.3434,0.03487,0.00028,NS.75,BuOH.75
CA_C0009,2.01886,-0.22745,0.00028,NS.75,BuOH.75
CA_C0010,2.82889,0.13331,0.00028,NS.75,BuOH.75
CA_C0011,1.77427,0.33141,0.00028,NS.75,BuOH.75
CA_C0012,2.50812,0.22204,0.00028,NS.75,BuOH.75
CA_C0013,1.71516,0.27878,0.00028,NS.75,BuOH.75
CA_C0014,3.62681,-0.18564,0.00028,NS.75,BuOH.75
CA_C0015,3.77662,-0.3465,0.00028,NS.75,BuOH.75
CA_C0016,3.34755,-0.34663,0.00028,NS.75,BuOH.75
CA_C0017,3.60634,-0.42729,0.00028,NS.75,BuOH.75
CA_C0018,2.55612,-0.01704,0.00028,NS.75,BuOH.75
CA_C0019,1.75569,-0.15302,0.00028,NS.75,BuOH.75
CA_C0020,1.95133,-0.08942,0.00028,NS.75,BuOH.75
CA_C0021,2.98857,0.02095,0.00028,NS.75,BuOH.75
CA_C0022,3.03432,0.1418,0.00028,NS.75,BuOH.75
CA_C0023,2.07668,-0.01674,0.00028,NS.75,BuOH.75
CA_C0024,2.84351,0.37655,0.00028,NS.75,BuOH.75
CA_C0025,1.84108,-0.1747,0.00028,NS.75,BuOH.75
CA_C0026,1.90602,-0.44508,0.00028,NS.75,BuOH.75
CA_C0027,2.36966,-0.3256,0.00028,NS.75,BuOH.75
CA_C0028,3.35378,0.1557,0.00028,NS.75,BuOH.75
CA_C0029,2.81761,0.09445,0.00028,NS.75,BuOH.75
CA_C0030,2.99658,-0.23436,0.00028,NS.75,BuOH.75
CA_C0031,1.93134,0.01198,0.00028,NS.75,BuOH.75
CA_C0032,2.48781,-0.08848,0.00028,NS.75,BuOH.75
CA_C0033,2.58129,-0.0346,0.00028,NS.75,BuOH.75
CA_C0034,2.59792,-0.08477,0.00028,NS.75,BuOH.75
CA_C0035,1.36663,0.04273,0.00028,NS.75,BuOH.75
CA_C0036,1.21304,-0.66309,0.00028,NS.75,BuOH.75
CA_C0037,1.26714,-0.03986,0.00028,NS.75,BuOH.75
CA_C0038,0.60294,-0.61531,0.00028,NS.75,BuOH.75
CA_C0039,2.04126,-0.2969,0.00028,NS.75,BuOH.75
CA_C0040,1.68744,0.56106,0.00028,NS.75,BuOH.75
CA_C0041,1.24435,-0.36949,0.00028,NS.75,BuOH.75
CA_C0042,1.70139,-0.65597,0.00028,NS.75,BuOH.75
CA_C0043,1.15865,-0.44004,0.00028,NS.75,BuOH.75
CA_C0044,0.84178,-0.28579,0.00028,NS.75,BuOH.75
CA_C0045,1.71951,0.06049,0.00028,NS.75,BuOH.75
CA_C0046,1.11285,-0.0651,0.00028,NS.75,BuOH.75
CA_C0047,1.07374,-0.02246,0.00028,NS.75,BuOH.75
CA_C0048,1.20641,-0.27415,0.00028,NS.75,BuOH.75
CA_C0049,1.30261,-0.34509,0.00028,NS.75,BuOH.75
CA_C0050,0.72999,0.96485,0.00028,NS.75,BuOH.75
CA_C0051,0.60894,-0.07736,0.00028,NS.75,BuOH.75
CA_C0052,1.84921,0.13922,0.00028,NS.75,BuOH.75
CA_C0053,1.61557,0.23685,0.00028,NS.75,BuOH.75
CA_C0055,1.33388,-0.30916,0.00028,NS.75,BuOH.75
CA_C0056,2.21775,1.30386,0.07388,NS.75,BuOH.75
CA_C0057,2.42891,1.37101,0.10385,NS.75,BuOH.75
CA_C0058,1.77121,1.23391,0.00028,NS.75,BuOH.75
CA_C0059,1.9806,1.30337,0.1003,NS.75,BuOH.75
CA_C0060,2.70911,0.97429,0.02499,NS.75,BuOH.75
CA_C0061,2.88063,1.41467,0.12169,NS.75,BuOH.75
CA_C0062,2.18507,1.17442,0.10385,NS.75,BuOH.75
CA_C0063,3.14422,1.38721,0.10385,NS.75,BuOH.75
CA_C0064,1.80828,1.20012,0.1003,NS.75,BuOH.75
CA_C0065,1.96311,1.40087,0.10385,NS.75,BuOH.75
CA_C0066,1.85887,0.42289,0.00028,NS.75,BuOH.75
CA_C0067,1.57893,0.42133,0.00028,NS.75,BuOH.75
CA_C0068,1.7814,0.26893,0.00028,NS.75,BuOH.75
CA_C0069,1.48203,0.07868,0.00028,NS.75,BuOH.75
CA_C0070,2.06699,0.5732,0.00028,NS.75,BuOH.75
CA_C0071,1.50736,1.0696,0.00232,NS.75,BuOH.75
CA_C0072,0.72035,0.69143,0.00028,NS.75,BuOH.75
CA_C0073,2.27303,-0.05083,0.00028,NS.75,BuOH.75
CA_C0075,0.89938,0.75055,0.00028,NS.75,BuOH.75
CA_C0076,2.39367,0.38214,0.00028,NS.75,BuOH.75
CA_C0077,1.35518,0.44261,0.00028,NS.75,BuOH.75
CA_C0078,3.53263,-0.10262,0.00028,NS.75,BuOH.75
CA_C0079,3.03998,-0.44022,0.00028,NS.75,BuOH.75
CA_C0080,2.55593,0.34478,0.00028,NS.75,BuOH.75
CA_C0081,2.08943,-0.06605,0.00028,NS.75,BuOH.75
CA_C0082,3.75766,-0.08434,0.00028,NS.75,BuOH.75
CA_C0083,2.933,-0.05693,0.00028,NS.75,BuOH.75
CA_C0084,2.70511,0.0552,0.00028,NS.75,BuOH.75
CA_C0085,1.45251,0.10542,0.00028,NS.75,BuOH.75
CA_C0086,1.55059,0.58396,0.00028,NS.75,BuOH.75
CA_C0087,2.27665,0.00235,0.00028,NS.75,BuOH.75
CA_C0088,2.33705,-0.28163,0.00028,NS.75,BuOH.75
CA_C0089,2.52584,-0.1619,0.00028,NS.75,BuOH.75
CA_C0090,2.63943,-0.12219,0.00028,NS.75,BuOH.75
CA_C0091,4.03471,-0.44765,0.00028,NS.75,BuOH.75
CA_C0092,1.87108,0.2648,0.00028,NS.75,BuOH.75
CA_C0093,1.408,0.35987,0.00028,NS.75,BuOH.75
CA_C0094,2.99578,-0.44814,0.00028,NS.75,BuOH.75
CA_C0095,2.25419,-0.52457,0.00028,NS.75,BuOH.75
CA_C0096,1.81326,-0.46508,0.00028,NS.75,BuOH.75
CA_C0097,2.15183,-0.14322,0.00028,NS.75,BuOH.75
CA_C0098,2.49589,-0.28154,0.00028,NS.75,BuOH.75
CA_C0099,2.52662,-0.51545,0.00028,NS.75,BuOH.75
CA_C0100,2.68534,-0.20948,0.00028,NS.75,BuOH.75
CA_C0101,1.41354,-0.12872,0.00028,NS.75,BuOH.75
CA_C0102,2.99623,-0.35991,0.00028,NS.75,BuOH.75
CA_C0103,2.50719,-0.7311,0.00028,NS.75,BuOH.75
CA_C0104,3.1447,-0.55155,0.00028,NS.75,BuOH.75
CA_C0105,2.33458,-0.89233,0.00028,NS.75,BuOH.75
CA_C0106,3.08141,-0.57194,0.00028,NS.75,BuOH.75
CA_C0107,3.00582,-0.23793,0.00028,NS.75,BuOH.75
CA_C0108,2.83589,-0.07149,0.00028,NS.75,BuOH.75
CA_C0109,3.13475,-0.62781,0.00028,NS.75,BuOH.75
CA_C0110,3.34658,-0.71431,0.00028,NS.75,BuOH.75
CA_C0111,2.92765,0.57935,0.00028,NS.75,BuOH.75
CA_C0112,2.77518,0.3302,0.00028,NS.75,BuOH.75
CA_C0113,2.7457,-0.08786,0.00028,NS.75,BuOH.75
