id,Logexp,foldchange,pval,condition,control
CA_C0001,2.99363,-0.21646,0.01509,NS.270,BuOH.150
CA_C0002,2.73912,-0.01222,0.00016,NS.270,BuOH.150
CA_C0003,2.08908,0.1953,0.01509,NS.270,BuOH.150
CA_C0004,2.95263,0.22743,0.01509,NS.270,BuOH.150
CA_C0005,2.17907,0.26967,0.03035,NS.270,BuOH.150
CA_C0006,3.22819,0.25501,0.03035,NS.270,BuOH.150
CA_C0007,3.4759,0.28018,0.03035,NS.270,BuOH.150
CA_C0008,1.3434,0.1332,0.00533,NS.270,BuOH.150
CA_C0009,2.01886,0.16765,0.01509,NS.270,BuOH.150
CA_C0010,2.82889,0.0275,0.00058,NS.270,BuOH.150
CA_C0011,1.77427,0.32221,0.01509,NS.270,BuOH.150
CA_C0012,2.50812,0.36211,0.01509,NS.270,BuOH.150
CA_C0013,1.71516,0.04271,0.00058,NS.270,BuOH.150
CA_C0014,3.62681,0.2432,0.01042,NS.270,BuOH.150
CA_C0015,3.77662,0.25339,0.01194,NS.270,BuOH.150
CA_C0016,3.34755,0.55212,0.03035,NS.270,BuOH.150
CA_C0017,3.60634,0.33052,0.01509,NS.270,BuOH.150
CA_C0018,2.55612,0.19329,0.00654,NS.270,BuOH.150
CA_C0019,1.75569,0.09319,0.00188,NS.270,BuOH.150
CA_C0020,1.95133,0.40833,0.01509,NS.270,BuOH.150
CA_C0021,2.98857,-0.1169,0.00884,NS.270,BuOH.150
CA_C0022,3.03432,-0.09939,0.00654,NS.270,BuOH.150
CA_C0023,2.07668,-0.00085,4e-05,NS.270,BuOH.150
CA_C0024,2.84351,-0.20332,0.01194,NS.270,BuOH.150
CA_C0025,1.84108,0.07921,0.0045,NS.270,BuOH.150
CA_C0026,1.90602,0.10786,0.00654,NS.270,BuOH.150
CA_C0027,2.36966,0.00493,4e-05,NS.270,BuOH.150
CA_C0028,3.35378,-0.16683,0.00884,NS.270,BuOH.150
CA_C0029,2.81761,0.22765,0.01509,NS.270,BuOH.150
CA_C0030,2.99658,0.1266,0.00884,NS.270,BuOH.150
CA_C0031,1.93134,-0.14035,0.00654,NS.270,BuOH.150
CA_C0032,2.48781,-0.0304,0.00148,NS.270,BuOH.150
CA_C0033,2.58129,-0.04181,0.00133,NS.270,BuOH.150
CA_C0034,2.59792,0.20422,0.00944,NS.270,BuOH.150
CA_C0035,1.36663,-0.13353,0.00205,NS.270,BuOH.150
CA_C0036,1.21304,0.21367,0.00884,NS.270,BuOH.150
CA_C0037,1.26714,-0.16157,0.00654,NS.270,BuOH.150
CA_C0038,0.60294,0.21076,0.00654,NS.270,BuOH.150
CA_C0039,2.04126,-0.05314,0.00148,NS.270,BuOH.150
CA_C0040,1.68744,-0.46777,0.02793,NS.270,BuOH.150
CA_C0041,1.24435,-0.245,0.00884,NS.270,BuOH.150
CA_C0042,1.70139,0.20858,0.00884,NS.270,BuOH.150
CA_C0043,1.15865,0.27769,0.00884,NS.270,BuOH.150
CA_C0044,0.84178,0.43466,0.01509,NS.270,BuOH.150
CA_C0045,1.71951,0.11683,0.00325,NS.270,BuOH.150
CA_C0046,1.11285,0.23409,0.00654,NS.270,BuOH.150
CA_C0047,1.07374,0.38238,0.01509,NS.270,BuOH.150
CA_C0048,1.20641,0.4589,0.01509,NS.270,BuOH.150
CA_C0049,1.30261,0.12339,0.00236,NS.270,BuOH.150
CA_C0050,0.72999,-0.34474,0.01194,NS.270,BuOH.150
CA_C0051,0.60894,-0.61543,0.02793,NS.270,BuOH.150
CA_C0052,1.84921,0.03542,0.00058,NS.270,BuOH.150
CA_C0053,1.61557,-0.01402,0.00016,NS.270,BuOH.150
CA_C0055,1.33388,-0.14754,0.00654,NS.270,BuOH.150
CA_C0056,2.21775,-0.24321,0.00884,NS.270,BuOH.150
CA_C0057,2.42891,-0.50925,0.02793,NS.270,BuOH.150
CA_C0058,1.77121,-0.42015,0.01509,NS.270,BuOH.150
CA_C0059,1.9806,-0.25063,0.00884,NS.270,BuOH.150
CA_C0060,2.70911,-0.57277,0.03035,NS.270,BuOH.150
CA_C0061,2.88063,-0.61359,0.03035,NS.270,BuOH.150
CA_C0062,2.18507,-0.64697,0.03035,NS.270,BuOH.150
CA_C0063,3.14422,-0.64792,0.03035,NS.270,BuOH.150
CA_C0064,1.80828,-0.60645,0.03035,NS.270,BuOH.150
CA_C0065,1.96311,-0.84421,0.03035,NS.270,BuOH.150
CA_C0066,1.85887,-0.25093,0.01509,NS.270,BuOH.150
CA_C0067,1.57893,-0.22409,0.00944,NS.270,BuOH.150
CA_C0068,1.7814,-0.2318,0.01194,NS.270,BuOH.150
CA_C0069,1.48203,-0.15025,0.00654,NS.270,BuOH.150
CA_C0070,2.06699,-0.68889,0.03035,NS.270,BuOH.150
CA_C0071,1.50736,-0.57802,0.03035,NS.270,BuOH.150
CA_C0072,0.72035,-0.18068,0.00416,NS.270,BuOH.150
CA_C0073,2.27303,0.0598,0.00416,NS.270,BuOH.150
CA_C0075,0.89938,-0.67377,0.03035,NS.270,BuOH.150
CA_C0076,2.39367,-0.13113,0.00654,NS.270,BuOH.150
CA_C0077,1.35518,-0.18326,0.00654,NS.270,BuOH.150
CA_C0078,3.53263,-0.10126,0.00654,NS.270,BuOH.150
CA_C0079,3.03998,0.19143,0.00884,NS.270,BuOH.150
CA_C0080,2.55593,-0.04429,0.00148,NS.270,BuOH.150
CA_C0081,2.08943,-0.03239,0.00058,NS.270,BuOH.150
CA_C0082,3.75766,0.00581,4e-05,NS.270,BuOH.150
CA_C0083,2.933,-0.07706,0.00431,NS.270,BuOH.150
CA_C0084,2.70511,-0.12283,0.00654,NS.270,BuOH.150
CA_C0085,1.45251,-0.04124,0.00058,NS.270,BuOH.150
CA_C0086,1.55059,-0.48052,0.03035,NS.270,BuOH.150
CA_C0087,2.27665,0.03846,0.00133,NS.270,BuOH.150
CA_C0088,2.33705,0.34247,0.01671,NS.270,BuOH.150
CA_C0089,2.52584,0.17482,0.01509,NS.270,BuOH.150
CA_C0090,2.63943,0.12099,0.00884,NS.270,BuOH.150
CA_C0091,4.03471,0.58487,0.03035,NS.270,BuOH.150
CA_C0092,1.87108,0.25187,0.01168,NS.270,BuOH.150
CA_C0093,1.408,-0.14725,0.00431,NS.270,BuOH.150
CA_C0094,2.99578,-0.11684,0.00632,NS.270,BuOH.150
CA_C0095,2.25419,0.06219,0.00133,NS.270,BuOH.150
CA_C0096,1.81326,0.08534,0.00205,NS.270,BuOH.150
CA_C0097,2.15183,0.04185,0.00058,NS.270,BuOH.150
CA_C0098,2.49589,0.0121,4e-05,NS.270,BuOH.150
CA_C0099,2.52662,0.01632,0.00016,NS.270,BuOH.150
CA_C0100,2.68534,-0.0882,0.00654,NS.270,BuOH.150
CA_C0101,1.41354,0.10929,0.0028,NS.270,BuOH.150
CA_C0102,2.99623,0.10964,0.00133,NS.270,BuOH.150
CA_C0103,2.50719,0.35384,0.00884,NS.270,BuOH.150
CA_C0104,3.1447,0.36452,0.00884,NS.270,BuOH.150
CA_C0105,2.33458,0.47453,0.01509,NS.270,BuOH.150
CA_C0106,3.08141,0.32636,0.00884,NS.270,BuOH.150
CA_C0107,3.00582,0.21009,0.00632,NS.270,BuOH.150
CA_C0108,2.83589,0.18683,0.00416,NS.270,BuOH.150
CA_C0109,3.13475,0.42772,0.01509,NS.270,BuOH.150
CA_C0110,3.34658,0.4484,0.01509,NS.270,BuOH.150
CA_C0111,2.92765,-0.31336,0.01509,NS.270,BuOH.150
CA_C0112,2.77518,-0.35304,0.01545,NS.270,BuOH.150
CA_C0113,2.7457,0.17052,0.01509,NS.270,BuOH.150
