id,Logexp,foldchange,pval,condition,control
CA_C0001,2.99363,0.31583,0.00061,BA.75,BA.150
CA_C0002,2.73912,0.29269,0.00061,BA.75,BA.150
CA_C0003,2.08908,0.27938,0.00061,BA.75,BA.150
CA_C0004,2.95263,0.07399,0.00061,BA.75,BA.150
CA_C0005,2.17907,0.01622,0.00061,BA.75,BA.150
CA_C0006,3.22819,0.08509,0.00061,BA.75,BA.150
CA_C0007,3.4759,0.07203,0.00061,BA.75,BA.150
CA_C0008,1.3434,-0.20716,0,BA.75,BA.150
CA_C0009,2.01886,-0.03434,0.00061,BA.75,BA.150
CA_C0010,2.82889,-0.02753,0.00061,BA.75,BA.150
CA_C0011,1.77427,-0.4406,0.00061,BA.75,BA.150
CA_C0012,2.50812,-0.52604,0.00061,BA.75,BA.150
CA_C0013,1.71516,-0.33917,0.00061,BA.75,BA.150
CA_C0014,3.62681,0.20227,0.00061,BA.75,BA.150
CA_C0015,3.77662,0.3036,0.00061,BA.75,BA.150
CA_C0016,3.34755,0.22245,0.00061,BA.75,BA.150
CA_C0017,3.60634,0.34641,0.00061,BA.75,BA.150
CA_C0018,2.55612,0.30602,0.00061,BA.75,BA.150
CA_C0019,1.75569,0.24441,0.00061,BA.75,BA.150
CA_C0020,1.95133,0.51557,0.00061,BA.75,BA.150
CA_C0021,2.98857,-0.03156,0.00061,BA.75,BA.150
CA_C0022,3.03432,-0.26201,0.00061,BA.75,BA.150
CA_C0023,2.07668,-0.05446,0.00061,BA.75,BA.150
CA_C0024,2.84351,0.19527,0.00061,BA.75,BA.150
CA_C0025,1.84108,0.07111,0.00061,BA.75,BA.150
CA_C0026,1.90602,0.30527,0.00061,BA.75,BA.150
CA_C0027,2.36966,0.16571,0.00061,BA.75,BA.150
CA_C0028,3.35378,-0.13908,0.00061,BA.75,BA.150
CA_C0029,2.81761,-0.46952,0.00061,BA.75,BA.150
CA_C0030,2.99658,-0.16734,0.00061,BA.75,BA.150
CA_C0031,1.93134,-0.00807,0.00061,BA.75,BA.150
CA_C0032,2.48781,0.22612,0.00061,BA.75,BA.150
CA_C0033,2.58129,0.03655,0.00061,BA.75,BA.150
CA_C0034,2.59792,-0.34252,0.00061,BA.75,BA.150
CA_C0035,1.36663,-0.19747,0,BA.75,BA.150
CA_C0036,1.21304,0.08285,0,BA.75,BA.150
CA_C0037,1.26714,0.49358,0,BA.75,BA.150
CA_C0038,0.60294,0.02935,0,BA.75,BA.150
CA_C0039,2.04126,0.31255,0.00061,BA.75,BA.150
CA_C0040,1.68744,0.19042,0.00061,BA.75,BA.150
CA_C0041,1.24435,0.12568,0,BA.75,BA.150
CA_C0042,1.70139,0.15068,0.00061,BA.75,BA.150
CA_C0043,1.15865,-0.08508,0,BA.75,BA.150
CA_C0044,0.84178,-0.4795,0,BA.75,BA.150
CA_C0045,1.71951,-0.145,0.00061,BA.75,BA.150
CA_C0046,1.11285,0.22871,0,BA.75,BA.150
CA_C0047,1.07374,-0.33761,0,BA.75,BA.150
CA_C0048,1.20641,0.01628,0,BA.75,BA.150
CA_C0049,1.30261,-0.06158,0,BA.75,BA.150
CA_C0050,0.72999,0.1883,0,BA.75,BA.150
CA_C0051,0.60894,0.27865,0,BA.75,BA.150
CA_C0052,1.84921,0.08054,0.00061,BA.75,BA.150
CA_C0053,1.61557,-0.06619,0.00061,BA.75,BA.150
CA_C0055,1.33388,0.2349,0,BA.75,BA.150
CA_C0056,2.21775,-0.28082,0.00061,BA.75,BA.150
CA_C0057,2.42891,-0.25388,0.00061,BA.75,BA.150
CA_C0058,1.77121,-0.047,0.00061,BA.75,BA.150
CA_C0059,1.9806,-0.32131,0.00061,BA.75,BA.150
CA_C0060,2.70911,0.0104,0.00061,BA.75,BA.150
CA_C0061,2.88063,-0.06447,0.00061,BA.75,BA.150
